,Mean,Variance,Predictive model
0,[-11.24684251],[2.36089973],[-0.12329579]
1,[-5.5012319],[1.85550284],[-0.08860161]
2,[-3.83069562],[1.24380732],[-0.14240437]
3,[-15.49160967],[6.11540445],[-0.36490518]
4,[-3.86851126],[0.64165903],[-0.1673608]
5,[-3.97726011],[0.50918438],[-0.16238421]
6,[-4.0634075],[0.50492239],[-0.28019589]
7,[-3.98070223],[0.4608655],[-0.24190748]
8,[-4.13147024],[0.51422545],[-0.28809579]
9,[-3.90896231],[0.66829675],[-0.318586]
10,[-3.83379687],[0.70408096],[-0.32303588]
11,[-3.85969611],[0.67432389],[-0.38740961]
12,[-3.5588866],[1.21487595],[-0.23606714]
13,[-3.31002181],[1.42545183],[-0.]
14,[-12.0030083],[8.00224215],[-0.]
15,[-7.98275229],[7.45379455],[-0.]
16,[-12.08150401],[8.00257832],[-0.]
17,[-12.70624884],[8.09223679],[-0.]
18,[-14.236846],[7.98522029],[-0.]
19,[-4.16997308],[3.86517659],[-0.]
20,[-13.51751441],[8.0998502],[-0.]
21,[-14.35578843],[8.11648258],[-0.]
22,[-15.04925458],[8.07374632],[-0.]
23,[-15.52666403],[8.06151897],[-0.]
24,[-15.83766203],[7.95005672],[-0.]
25,[-16.72181317],[7.88880535],[-0.]
26,[-17.34113048],[7.82700106],[-0.]
27,[-18.09225088],[7.49363173],[-0.]
28,[-3.13915408],[1.63662804],[-0.]
29,[-3.69301161],[1.64587097],[-0.]
30,[-3.70083977],[1.57521448],[-0.]
31,[-3.68006106],[1.51032009],[-0.]
32,[-3.64581067],[1.44890257],[-0.]
33,[-3.59569582],[1.39625486],[-0.]
34,[-9.77300209],[7.61534454],[-0.]
35,[-12.27154748],[4.99931094],[-0.]
36,[-10.6715743],[7.59366753],[-0.]
37,[-15.60665839],[8.0227558],[-0.]
38,[-16.35454505],[7.93560412],[-0.]
39,[-11.48157327],[7.75369632],[-0.]
40,[-17.75872126],[7.45678021],[-0.]
41,[-18.62510814],[7.35283365],[-0.]
42,[-18.73219807],[7.21885914],[-0.]
43,[-3.24505467],[1.178312],[-0.]
44,[-3.16169894],[1.28875173],[-0.]
45,[-3.31571211],[1.23566207],[-0.]
46,[-7.50235326],[6.82628703],[-0.]
47,[-3.21684199],[1.24667686],[-0.]
48,[-12.06638339],[8.0430929],[-0.]
49,[-3.21345719],[1.23484578],[-0.]
50,[-3.03640451],[1.19022022],[-0.]
51,[-2.92497266],[1.26859887],[-0.]
52,[-11.22260355],[8.14246389],[-0.]
53,[-11.84261638],[8.18427385],[-0.]
54,[-11.91805424],[8.13937131],[-0.]
55,[-3.0419167],[1.3016073],[-0.]
56,[-11.44644497],[7.94993935],[-0.]
57,[-11.97633723],[8.05982988],[-0.]
58,[-2.89581686],[1.25417339],[-0.]
59,[-2.77979474],[1.3039431],[-0.]
60,[-11.71421645],[8.13383001],[-0.]
61,[-11.80113966],[8.09648784],[-0.]
62,[-11.94580257],[8.12986835],[-0.]
63,[-12.08771611],[8.18768156],[-0.]
64,[-2.80969312],[1.35456285],[-0.]
65,[-2.69117839],[1.31489652],[-0.]
66,[-8.2803009],[6.88487651],[-0.]
67,[-9.10943506],[7.20363667],[-0.]
68,[-11.62966671],[8.11912978],[-0.]
69,[-2.5982273],[1.30474668],[-0.]
70,[-11.6483177],[8.17035251],[-0.]
71,[-2.71616514],[1.3337249],[-0.]
72,[-11.66676778],[8.18834734],[-0.]
73,[-11.76244526],[8.18369441],[-0.]
74,[-11.86669324],[8.18882513],[-0.]
75,[-11.970512],[8.19470058],[-0.]
76,[-12.08267086],[8.21093326],[-0.]
77,[-12.18503887],[8.21741166],[-0.]
78,[-12.29364248],[8.23188072],[-0.]
79,[-2.71197279],[1.37675674],[-0.]
80,[-2.80804895],[1.37520418],[-0.]
81,[-12.18046763],[8.29209231],[-0.]
82,[-12.27565278],[8.2956852],[-0.]
83,[-2.71232555],[1.38749075],[-0.]
84,[-2.68721144],[1.41243233],[-0.]
85,[-11.96895184],[8.31792608],[-0.]
86,[-2.58690906],[1.37695276],[-0.]
87,[-12.01984657],[8.38251912],[-0.]
88,[-2.74560644],[1.40990022],[-0.]
89,[-12.03006426],[8.39091051],[-0.]
90,[-12.12850982],[8.4050944],[-0.]
91,[-2.60919074],[1.42313416],[-0.]
92,[-2.5929938],[1.44392995],[-0.]
93,[-12.00250544],[8.47082705],[-0.]
94,[-12.05813034],[8.448314],[-0.]
95,[-2.52317967],[1.42045517],[-0.]
