,Mean,Variance,Predictive model
0,[484.0296179],[326.97243944],[5.97960223]
1,[515.83882004],[303.43921724],[2.38138518]
2,[428.30599011],[322.11922499],[5.19094487]
3,[456.03048335],[336.41336504],[12.67151531]
4,[502.75519263],[318.31610254],[12.05281812]
5,[457.1845023],[361.33313517],[16.80179836]
6,[428.8662582],[385.70005504],[35.06806228]
7,[422.7610376],[389.80206249],[10.01742326]
8,[556.43848053],[282.75048353],[23.48970196]
9,[443.37896185],[342.5939327],[14.07215778]
10,[859.52989333],[146.68058367],[32.14651817]
11,[541.44395519],[321.80860031],[64.54825064]
12,[615.05357397],[247.31708948],[50.61936592]
13,[274.192897],[397.26517056],[54.86324719]
14,[255.92861462],[398.15919477],[33.85968887]
15,[431.24372356],[372.74329507],[98.69620346]
16,[569.43885131],[336.6696091],[102.01644091]
17,[421.53288497],[376.28820182],[130.06142033]
18,[414.2517174],[367.99395419],[129.80607192]
19,[582.83251657],[318.6633345],[93.53165556]
20,[430.13050511],[350.03976501],[109.20106513]
21,[607.59468335],[268.30670162],[153.11680402]
22,[340.14414697],[390.12987163],[87.2851624]
23,[275.03529987],[393.36833814],[134.24141146]
24,[379.6032162],[359.98684078],[191.88721526]
25,[446.3886281],[357.04601325],[213.24517158]
26,[596.27614868],[266.62238203],[210.84125845]
27,[466.00244434],[346.05573517],[220.54266679]
28,[828.33741135],[185.52463506],[283.9137456]
29,[366.25218615],[350.0137302],[314.01602291]
30,[449.39042956],[337.70241852],[229.46661824]
31,[777.54343826],[178.90304956],[345.34992989]
32,[755.47646479],[151.16968366],[387.66780042]
33,[536.45047192],[285.64762313],[273.5183136]
34,[591.391304],[222.05318697],[388.12680428]
35,[776.26609655],[120.30419735],[429.08091248]
36,[336.45325416],[365.17882779],[318.37568585]
37,[640.20007388],[186.30563679],[415.04677859]
38,[690.76773935],[131.42001112],[537.41904217]
39,[791.39373184],[72.01447296],[594.96243005]
40,[547.05546823],[343.43524538],[-0.]
41,[505.86144909],[330.09710843],[0.]
42,[424.70027878],[362.04336367],[0.]
43,[393.14728532],[365.85754585],[-0.]
44,[594.11816476],[326.87146234],[-0.]
45,[382.38784142],[363.51002531],[-0.]
46,[361.97269083],[390.10695055],[0.]
47,[353.79411932],[391.34221755],[-0.]
48,[345.9075897],[391.69416494],[-0.]
49,[339.09413146],[390.9905878],[-0.]
50,[331.92412503],[391.47157386],[-0.]
51,[325.93446617],[390.50510933],[-0.]
52,[316.84086259],[390.84192166],[-0.]
53,[309.02235983],[390.19518747],[-0.]
54,[301.7863771],[390.36325568],[0.]
55,[293.08658557],[391.57474559],[-0.]
56,[293.91369415],[388.11176161],[0.]
57,[285.3788719],[388.03137771],[-0.]
58,[269.54184726],[394.30263156],[-0.]
59,[264.87835019],[392.82725203],[-0.]
60,[254.7939093],[391.85456207],[-0.]
61,[250.27337726],[390.70994798],[0.]
62,[227.6220743],[403.99677039],[-0.]
63,[223.90092838],[402.08570977],[0.]
64,[213.76682804],[399.63760749],[-0.]
65,[210.7040864],[397.49008875],[-0.]
66,[237.58490628],[385.00490718],[-0.]
67,[212.64558236],[391.40130099],[-0.]
68,[202.58819898],[391.39139657],[-0.]
69,[199.40548825],[389.84769673],[-0.]
70,[191.32353716],[388.88469607],[-0.]
71,[189.25303977],[387.35286077],[-0.]
72,[527.26735113],[312.00218077],[0.]
73,[607.37982604],[270.61220968],[0.]
74,[413.29444289],[316.53390857],[0.]
75,[197.09530896],[388.16478069],[-0.]
76,[192.10027368],[388.01492288],[-0.]
77,[183.31376337],[389.22214179],[-0.]
78,[229.55620192],[370.15541871],[0.]
79,[396.94912382],[302.07465038],[0.]
80,[347.500274],[335.09152459],[0.]
81,[558.05137439],[244.24704435],[0.]
82,[174.43572156],[389.64102533],[-0.]
83,[173.99299665],[385.73859621],[-0.]
84,[396.78324339],[295.60322066],[0.]
85,[129.6398595],[395.0802956],[-0.]
86,[276.71378006],[336.75202597],[0.]
87,[132.75085684],[390.49095392],[-0.]
88,[123.61396641],[390.88465067],[0.]
89,[130.66549968],[385.89112616],[-0.]
90,[135.07690111],[382.06332318],[-0.]
91,[755.586194],[140.37730022],[0.]
92,[505.11624577],[276.80299003],[0.]
93,[560.56822241],[289.87228824],[0.]
94,[500.01784814],[301.17169482],[0.]
95,[579.18158428],[255.47352822],[0.]
