,Mean,Variance,Predictive model
0,[0.23476803],[0.3858093],[0.0072664]
1,[0.21608682],[0.37028877],[0.01323312]
2,[1.13650165],[0.26751567],[0.00987377]
3,[0.26268077],[0.38230813],[0.02397812]
4,[1.0197202],[0.24987755],[0.02767005]
5,[1.1211414],[0.23079436],[0.01679383]
6,[0.99783758],[0.24924665],[0.01888055]
7,[1.09247145],[0.24764996],[0.0260044]
8,[1.03737387],[0.24688703],[0.02269877]
9,[1.13931672],[0.15172013],[0.04158412]
10,[1.16049175],[0.19285353],[0.04961165]
11,[1.22930953],[0.17502149],[0.08821012]
12,[1.17011413],[0.15997679],[0.0861164]
13,[1.22742185],[0.13261886],[0.06259508]
14,[1.32514313],[0.06915108],[0.10745265]
15,[1.14802617],[0.13502054],[0.146255]
16,[1.46989353],[0.110683],[0.16006304]
17,[1.41548493],[0.09283151],[0.16911696]
18,[0.53065104],[0.40919771],[0.14147701]
19,[1.29169848],[0.12552243],[0.15226923]
20,[1.15787024],[0.12723537],[0.19657279]
21,[1.09013969],[0.23438339],[0.25763721]
22,[0.60725562],[0.45922929],[0.29076417]
23,[1.33634867],[0.19108786],[0.21316628]
24,[1.80142292],[0.14796982],[0.43689421]
25,[2.09427905],[0.35974986],[0.59490911]
26,[2.59917703],[0.20925558],[0.75188514]
27,[2.39037312],[0.35818248],[0.62764036]
28,[2.17178106],[0.32277345],[0.78651233]
29,[2.3766044],[0.28816968],[1.00487381]
30,[2.35391569],[0.29739149],[1.00853191]
31,[1.9006799],[0.44958544],[1.01776903]
32,[2.53714796],[0.30569591],[1.09678584]
33,[2.68740824],[0.14934424],[1.12859339]
34,[2.50418758],[0.1761119],[1.52674302]
35,[2.68935728],[0.15108803],[1.57330455]
36,[2.98340593],[0.16415744],[1.49613181]
37,[2.81178348],[0.05158559],[1.90925317]
38,[2.69800072],[0.22153569],[1.71890723]
39,[2.85748009],[0.13986834],[1.86091954]
40,[2.77871825],[0.13234598],[2.28319076]
41,[2.76047326],[0.10894407],[2.34348358]
42,[2.40732569],[0.22988109],[2.47418279]
43,[3.09923909],[0.13493848],[2.55762032]
44,[3.16681874],[0.0853534],[2.7017245]
45,[3.08293761],[0.11101017],[2.85365108]
46,[3.09156976],[0.05183935],[2.69186847]
47,[3.28624513],[0.02750392],[2.92860271]
48,[3.28759245],[0.0305155],[2.99778779]
49,[3.29730342],[0.01643532],[3.0744869]
50,[0.39074828],[1.00897223],[2.94274523]
51,[2.93549351],[0.05925757],[2.6652859]
52,[3.31096125],[0.00928117],[3.08841489]
53,[2.63615063],[0.07138799],[2.7658172]
54,[2.68382547],[0.09140615],[2.82635646]
55,[2.80094146],[0.04287345],[2.78910099]
56,[3.06449062],[0.03735153],[2.68144743]
57,[2.88654631],[0.03348719],[2.64853242]
58,[3.31662997],[0.00529732],[3.10601881]
59,[2.93912023],[0.05995121],[2.8817467]
60,[3.31667809],[0.00530137],[3.0555947]
61,[2.55142434],[0.09439952],[2.88741288]
62,[2.94601576],[0.02845137],[2.99996802]
63,[3.31741086],[0.00486152],[3.14288737]
64,[3.30089823],[0.00770405],[3.12122803]
65,[3.31567511],[0.00497314],[3.14576711]
66,[3.30734043],[0.00596994],[3.16556147]
67,[3.31147946],[0.0055134],[3.13621512]
68,[3.29169714],[0.00730838],[3.17410338]
69,[3.1212],[0.02961633],[2.84363798]
70,[2.86545025],[0.03965321],[2.91380157]
71,[2.97305827],[0.03045936],[2.97005738]
72,[2.7467746],[0.0455177],[2.70358233]
73,[3.31465153],[0.00461533],[3.15635475]
74,[3.09790544],[0.0236199],[2.78451212]
75,[2.9099002],[0.0296079],[3.08610025]
76,[2.81586519],[0.05650316],[2.773279]
77,[3.02569173],[0.02651844],[2.76824946]
78,[3.31285339],[0.00498564],[3.11881357]
79,[3.31155996],[0.00490501],[3.16861952]
80,[2.92779834],[0.041603],[2.83881581]
81,[2.846451],[0.03843022],[2.89620573]
82,[3.31784041],[0.00439403],[3.12317542]
83,[2.95349886],[0.0267662],[2.86378799]
84,[3.31471697],[0.0047363],[3.15629723]
85,[3.29647036],[0.00496287],[3.12761355]
86,[3.31423428],[0.00476546],[3.17610397]
87,[2.69027888],[0.0661746],[2.94977906]
88,[3.26100797],[0.00851793],[3.07843325]
89,[3.27262068],[0.00664765],[3.07411475]
90,[2.56004351],[0.04907487],[2.88855207]
91,[3.22753283],[0.00863528],[3.13941913]
92,[3.22493722],[0.00739519],[3.12468322]
93,[2.62769413],[0.07932074],[2.70324987]
94,[2.49617811],[0.0608284],[2.94751378]
95,[2.69548618],[0.05103443],[2.9603694]
