,Mean,Variance,Predictive model
0,[43.41003208],[22.72087601],[0.1970109]
1,[56.84163349],[22.30963517],[0.36912565]
2,[46.58231336],[22.07701024],[0.60044497]
3,[31.65491196],[24.50216095],[-0.10712921]
4,[53.83786452],[18.53172754],[0.72279536]
5,[47.90868324],[20.30405415],[1.41772281]
6,[48.03241509],[19.70037257],[0.43772738]
7,[54.83879246],[15.82781748],[1.69727616]
8,[140.54292418],[23.74033204],[5.114579]
9,[156.22379998],[17.42571617],[9.21843167]
10,[137.78935579],[25.11249502],[6.55286595]
11,[158.38434961],[16.59324882],[2.62676026]
12,[157.07202514],[25.50110574],[14.9933689]
13,[137.14904946],[22.006968],[-0.13464672]
14,[20.42358451],[59.04507871],[15.28931757]
15,[149.38457358],[31.19700444],[10.46068898]
16,[144.7589146],[31.80984902],[15.50630039]
17,[135.72506898],[24.33933446],[12.82066213]
18,[138.32225248],[31.72270828],[5.71611701]
19,[129.05889076],[37.95975636],[3.89883477]
20,[19.12198524],[58.1117798],[20.30076286]
21,[19.47369357],[57.16642621],[20.96310397]
22,[14.58753691],[62.28020466],[21.68460542]
23,[12.24118901],[62.6759775],[19.39127284]
24,[15.64829199],[64.65841292],[27.25181604]
25,[15.67211789],[63.70060459],[29.39090664]
26,[12.83953779],[64.92020406],[22.96784129]
27,[12.63880892],[64.02319889],[33.18778157]
28,[125.92236677],[42.20803002],[23.54345765]
29,[76.26064468],[54.44491249],[19.84438914]
30,[105.13115489],[54.67667175],[15.9713162]
31,[112.42570787],[43.09155158],[20.28284362]
32,[139.55348243],[28.94001324],[18.87768369]
33,[136.73426222],[42.70721384],[9.71573254]
34,[152.08129989],[39.0296357],[19.55431217]
35,[51.19385009],[61.28400063],[50.86332751]
36,[158.22112172],[48.67430685],[97.46056151]
37,[169.47311832],[47.88255982],[17.41773865]
38,[55.72498944],[68.42610236],[74.44941509]
39,[61.43970502],[71.04519363],[55.58981289]
40,[222.37885309],[30.06165035],[34.90316952]
41,[252.04447658],[35.44952003],[120.46195351]
42,[38.83660789],[69.50115868],[96.40522028]
43,[159.45486859],[53.59758827],[65.17018377]
44,[261.26947279],[42.84291863],[68.00795731]
45,[247.93230265],[49.98677881],[123.55284602]
46,[176.77675587],[53.1487469],[75.16522826]
47,[258.45675563],[41.4314296],[104.66639728]
48,[179.92333057],[49.75752151],[128.91824605]
49,[205.41152515],[44.66238608],[48.64428978]
50,[119.90873957],[72.59790984],[66.64466311]
51,[92.3455006],[63.28155915],[112.87154974]
52,[141.73698438],[64.30915315],[54.82601036]
53,[189.80275535],[41.75860708],[63.63548957]
54,[299.00900047],[40.75710214],[153.06700124]
55,[39.97583014],[92.07849242],[144.81593432]
56,[160.40953683],[32.88228531],[123.61920845]
57,[212.01283149],[37.29858119],[77.21432957]
58,[294.29678771],[49.66089582],[127.71018509]
59,[254.37934156],[31.34688847],[73.92202289]
60,[220.35545231],[41.16789448],[113.83068205]
61,[161.34427024],[57.90519846],[79.07080135]
62,[189.9271191],[64.24974746],[192.96697266]
63,[169.51899662],[64.81629429],[164.4421457]
64,[158.10932206],[60.6564509],[113.4447763]
65,[234.89088185],[43.0621572],[148.58500392]
66,[304.57501074],[45.48764506],[221.30145838]
67,[188.28392463],[63.38459008],[158.09393384]
68,[169.33158315],[57.72945315],[115.91110344]
69,[212.91542318],[54.56252665],[75.14854954]
70,[89.84531387],[87.62134296],[93.90197547]
71,[206.86937011],[58.00773908],[158.38308917]
72,[312.64620401],[52.99709471],[157.08357815]
73,[240.40146283],[46.22632464],[71.75290014]
74,[45.41599178],[97.74373541],[91.95083537]
75,[174.90874138],[50.72888524],[87.70120614]
76,[219.3392933],[53.82590625],[172.69786265]
77,[303.67185007],[51.86695071],[206.49652612]
78,[285.31430487],[42.98323071],[137.33762343]
79,[180.11233053],[53.31871714],[77.38516444]
80,[172.03309217],[52.5065563],[154.63183832]
81,[148.64230469],[47.647636],[138.53017267]
82,[79.17425997],[85.11918291],[216.47353827]
83,[290.66546658],[46.16364886],[190.54444806]
84,[267.3596798],[51.11843257],[183.14419372]
85,[139.32013896],[66.8748626],[81.13244267]
86,[56.75594828],[95.95975692],[171.50525165]
87,[266.62671499],[47.41318453],[219.72770455]
88,[193.23355363],[48.65439222],[100.3193509]
89,[180.61659686],[50.20648738],[78.52830925]
90,[266.48848411],[51.87116956],[233.68365212]
91,[166.26964164],[44.39731255],[131.16033297]
92,[169.53282971],[55.87782134],[123.89636108]
93,[292.59035076],[47.04036009],[205.56883325]
94,[201.05576069],[40.88344029],[148.05875729]
95,[293.2976694],[48.08934304],[167.41718992]
