,Mean,Variance,Predictive model
0,[-11.05180681],[3.05179273],[-0.15662603]
1,[-9.33280363],[2.92271612],[-0.18388807]
2,[-15.4952678],[5.12903957],[-0.22845749]
3,[-16.05168956],[5.19101497],[-0.35670839]
4,[-16.46765204],[5.24396501],[-0.61100393]
5,[-12.25904056],[3.48361597],[-0.65070191]
6,[-16.9548554],[5.04469355],[-0.9348524]
7,[-6.68273017],[0.80422353],[-0.63103881]
8,[-7.27819937],[2.32696942],[-0.52939137]
9,[-16.28713884],[5.85095219],[-1.22078552]
10,[-4.80781496],[1.03891147],[-0.64009258]
11,[-3.31895379],[1.78563601],[-0.23871694]
12,[-3.35220831],[4.38262443],[-0.]
13,[-14.32965085],[6.79301342],[-0.]
14,[-4.06860407],[2.75530338],[-0.]
15,[-14.0307886],[6.61206724],[-0.]
16,[-4.02937618],[2.75010105],[-0.]
17,[-14.41619267],[6.71981029],[-0.]
18,[-14.66976655],[6.66192214],[-0.]
19,[-0.25056116],[1.09122697],[-0.]
20,[-14.97001974],[6.90302764],[-0.]
21,[-15.18706024],[6.9250736],[-0.]
22,[-15.61279184],[6.92932395],[-0.]
23,[-15.83263503],[6.91115578],[-0.]
24,[-16.08106547],[6.89739539],[-0.]
25,[-16.22201052],[6.85254615],[-0.]
26,[-16.69041533],[6.79837409],[-0.]
27,[-16.92826887],[6.77247451],[-0.]
28,[-17.37985627],[6.70042737],[-0.]
29,[-3.38581326],[1.28211342],[-0.]
30,[-17.44422277],[6.78099223],[-0.]
31,[-17.89910189],[6.79241903],[-0.]
32,[-2.96407327],[1.12178481],[-0.]
33,[-17.47928367],[7.03294119],[-0.]
34,[-2.58768151],[1.12517871],[-0.]
35,[-17.43209079],[7.19551011],[-0.]
36,[-17.5872341],[7.1774745],[-0.]
37,[-13.58599174],[6.7277837],[-0.]
38,[-12.35399143],[6.13980714],[-0.]
39,[-3.67541027],[1.72958922],[-0.]
40,[-17.90861642],[7.11721911],[-0.]
41,[-2.49698929],[1.10631288],[-0.]
42,[-15.0868474],[7.44829432],[-0.]
43,[-15.31360905],[7.44131016],[-0.]
44,[-15.44259633],[7.40875259],[-0.]
45,[-15.56909811],[7.37705013],[-0.]
46,[-15.7012299],[7.34039079],[-0.]
47,[-15.84908469],[7.32088912],[-0.]
48,[-15.95475567],[7.29693676],[-0.]
49,[-11.97682363],[5.65962928],[-0.]
50,[-3.4511941],[1.61532614],[-0.]
51,[-1.10047318],[3.04116025],[-0.]
52,[-3.24388474],[1.48243762],[-0.]
53,[-2.45232838],[0.96935295],[-0.]
54,[-2.4770383],[0.92096487],[-0.]
55,[-2.41749785],[0.87570749],[-0.]
56,[-9.25640258],[6.57120982],[-0.]
57,[-2.28368208],[0.84731747],[-0.]
58,[-7.44927118],[5.98647763],[-0.]
59,[-18.06219693],[7.04117382],[-0.]
60,[-12.07617543],[7.53059242],[-0.]
61,[-2.36741709],[0.80815797],[-0.]
62,[-12.40114926],[7.49573938],[-0.]
63,[-2.2340665],[0.79291671],[-0.]
64,[-2.28959543],[0.84366284],[-0.]
65,[-10.32143791],[6.95624428],[-0.]
66,[-2.24740626],[0.82061067],[-0.]
67,[-8.63247618],[6.92316281],[-0.]
68,[-2.18713261],[0.77840564],[-0.]
69,[-12.15690246],[7.81104943],[-0.]
70,[-2.23550774],[0.79740072],[-0.]
71,[-2.14738255],[0.79833539],[-0.]
72,[-2.05920721],[0.76871974],[-0.]
73,[-12.36251736],[8.04952923],[-0.]
74,[-12.54369887],[8.0312011],[-0.]
75,[-12.81195438],[8.08453464],[-0.]
76,[-12.92106528],[8.09877634],[-0.]
77,[-13.01580428],[8.0987425],[-0.]
78,[-13.1176842],[8.10721626],[-0.]
79,[-2.02885507],[0.76756792],[-0.]
80,[-13.07029603],[8.16972617],[-0.]
81,[-2.44028742],[0.80308622],[-0.]
82,[-13.0546755],[8.18824318],[-0.]
83,[-2.02074231],[0.80594268],[-0.]
84,[-1.96392091],[0.81478303],[-0.]
85,[-12.88005878],[8.29376042],[-0.]
86,[-12.97140265],[8.29723794],[-0.]
87,[-13.06026093],[8.29909239],[-0.]
88,[-2.02898707],[0.83585163],[-0.]
89,[-13.0295358],[8.31052529],[-0.]
90,[-13.11523981],[8.3117889],[-0.]
91,[-13.18389135],[8.30598077],[-0.]
92,[-2.01374988],[0.85776021],[-0.]
93,[-2.20412415],[0.87315161],[-0.]
94,[-12.98923822],[8.34301294],[-0.]
95,[-2.06259028],[0.8758416],[-0.]
