,Mean,Variance,Predictive model
0,[-15.12920345],[5.99707742],[-0.07789017]
1,[-17.28569014],[5.91278569],[-0.22055098]
2,[-5.78049607],[1.82331279],[-0.16118187]
3,[-3.5617766],[0.03078988],[-0.10131171]
4,[-3.40813854],[0.39391021],[-0.13317292]
5,[-4.21760371],[1.14386526],[-0.14326953]
6,[-4.06728126],[1.44624636],[-0.24155259]
7,[-3.92107731],[0.95313064],[-0.19499793]
8,[-3.75535904],[0.90048679],[-0.23610973]
9,[-3.78051354],[0.84864819],[-0.37597266]
10,[-4.35339152],[6.53802648],[-0.88508684]
11,[-7.3378682],[6.75932498],[-1.07367154]
12,[-6.38034298],[6.0533938],[-0.9345939]
13,[-10.88555888],[7.16321693],[-0.78020843]
14,[-11.05552102],[7.02043754],[-1.0158312]
15,[-11.21849437],[6.9378235],[-1.57481731]
16,[-11.85341983],[7.10550888],[-2.26590532]
17,[-12.9808551],[7.17007701],[-2.65038112]
18,[-12.36883897],[7.2605442],[-4.04823101]
19,[-12.67154192],[7.3037846],[-1.44799606]
20,[-11.44533863],[6.96687461],[-3.09796484]
21,[-6.49671333],[4.11973354],[-1.389691]
22,[-12.80589379],[7.27731781],[-5.85192335]
23,[-13.15070609],[7.30656164],[-6.46266215]
24,[-13.2858354],[7.34715032],[-6.97838232]
25,[-3.56353444],[0.80273557],[-1.38754547]
26,[-3.44162847],[0.76304571],[-1.40004848]
27,[-14.37611919],[7.55080958],[-7.96262055]
28,[-3.68094625],[0.77019074],[-2.07281656]
29,[-3.48926327],[0.7316705],[-1.70327594]
30,[-14.12192975],[7.65574156],[-9.86561183]
31,[-3.45009059],[0.69194525],[-1.85711698]
32,[-2.18667036],[5.28773408],[-3.69694862]
33,[-3.13907624],[0.70466507],[-3.39325481]
34,[-3.41299273],[0.6753678],[-2.29581693]
35,[-3.22527538],[0.64830372],[-2.28031804]
36,[-3.07869664],[0.65058514],[-2.3678714]
37,[-2.96172701],[0.62674799],[-2.49848669]
38,[-3.21757548],[0.60359917],[-2.48875788]
39,[-2.93624863],[0.60703933],[-2.5620625]
40,[-7.50173895],[6.21110557],[-4.12154945]
41,[-6.20397042],[5.73256572],[-5.32662164]
42,[-2.9343433],[0.68434761],[-2.91856414]
43,[-2.81030927],[0.72042632],[-3.02099549]
44,[-2.67548649],[0.6983606],[-3.10358157]
45,[-8.20167462],[7.41719472],[-8.27579479]
46,[-2.88259207],[0.73990982],[-3.27198839]
47,[-2.61440246],[0.70739663],[-3.0248497]
48,[-2.62492076],[0.69857572],[-2.85266018]
49,[-3.38537457],[0.72819305],[-2.84463648]
50,[-2.61598879],[0.68025864],[-3.18741992]
51,[-9.77032329],[7.59012607],[-8.34898979]
52,[-4.26325846],[4.26230101],[-6.70790414]
53,[-9.11959861],[6.95913451],[-7.39201619]
54,[-2.74770246],[0.66651208],[-3.1707188]
55,[-9.57144533],[7.4684077],[-10.47681488]
56,[-8.54046359],[5.75106707],[-6.35751926]
57,[-2.60204373],[0.65018955],[-3.09946292]
58,[-9.94849126],[7.01414266],[-9.17716675]
59,[-6.14188926],[4.17019801],[-4.10651412]
60,[-2.58134623],[0.63737621],[-3.08469514]
61,[-2.77413898],[0.64771298],[-3.00128361]
62,[-9.55596476],[7.32888171],[-9.78215119]
63,[-2.5939079],[0.63670211],[-3.00223965]
64,[-9.91198056],[7.28666168],[-11.07494568]
65,[-9.89135362],[7.28155758],[-10.40983612]
66,[-2.55376861],[0.64962281],[-2.88014885]
67,[-9.2797298],[7.32445595],[-11.69087005]
68,[-8.90529129],[5.69450744],[-8.24155816]
69,[-8.42920621],[6.15422878],[-9.94619276]
70,[-3.06470854],[0.66613305],[-3.30177481]
71,[-9.00123329],[6.57700549],[-9.3222954]
72,[-2.57039783],[0.64922303],[-2.9866805]
73,[-9.23003277],[7.18849424],[-11.56872105]
74,[-5.00389052],[3.25541506],[-5.33358192]
75,[-9.61697368],[7.16699716],[-11.99174048]
76,[-9.54093533],[7.1705183],[-11.58482138]
77,[-8.06698657],[5.02388142],[-8.58905999]
78,[-9.64433078],[7.16398487],[-10.31070064]
79,[-2.96407024],[0.68614796],[-3.142515]
80,[-9.96153456],[7.06134427],[-11.10569336]
81,[-4.37255652],[2.60652154],[-5.64218448]
82,[-2.66807152],[0.70079966],[-3.25562633]
83,[-2.67613414],[0.72497033],[-3.01636495]
84,[-2.80859539],[0.72268532],[-3.32195385]
85,[-9.85303901],[7.05975888],[-12.59462565]
86,[-6.10280129],[3.32437567],[-5.44588372]
87,[-2.61906556],[0.6984781],[-3.20431371]
88,[-9.99128577],[6.34876905],[-10.47509528]
89,[-2.72030809],[0.71323439],[-3.2211562]
90,[-10.73568881],[6.25435945],[-7.84634769]
91,[-3.6387059],[0.73238582],[-4.03324478]
92,[-9.82093402],[5.63906287],[-8.56253807]
93,[-8.53268498],[3.87679935],[-5.56614081]
94,[-10.47685242],[5.65818102],[-8.27309726]
95,[-2.60922061],[0.70610118],[-3.15376454]
