,Mean,Variance,Predictive model
0,[-19.63397095],[0.69278684],[-0.20985038]
1,[-19.85306422],[0.82171325],[-0.2957383]
2,[-17.39590945],[1.09747457],[-0.35467576]
3,[-17.50043318],[0.93693186],[-0.48729209]
4,[-14.9624108],[1.47048315],[-0.56215911]
5,[-13.62945978],[1.22950595],[-0.57306672]
6,[-19.06667641],[3.35114453],[-0.91514438]
7,[-12.07401517],[0.49835819],[-0.7502949]
8,[-6.29694136],[2.57023456],[-0.62988255]
9,[-6.13867818],[3.52220993],[-0.41941884]
10,[-3.04450034],[0.88530834],[-0.54913343]
11,[-16.43546178],[6.07462893],[-0.99177323]
12,[-4.36703325],[1.09353159],[-0.93181172]
13,[-16.29716097],[6.426919],[-2.32939321]
14,[-16.45331104],[6.38771034],[-3.08717925]
15,[-17.30130182],[6.32009699],[-2.24983975]
16,[-4.15971227],[0.25478871],[-1.03283599]
17,[-16.512153],[6.69481128],[-3.67317942]
18,[-3.52322588],[0.16330052],[-0.99336795]
19,[-16.62885672],[6.89673975],[-4.78052189]
20,[-3.42497953],[0.06695391],[-1.01020863]
21,[-5.43457577],[4.52421082],[-3.09026915]
22,[-3.59677085],[1.26845577],[-0.74803977]
23,[-3.30215507],[1.10625716],[-0.64509247]
24,[-3.27328991],[1.01958739],[-0.90540829]
25,[-3.22653879],[0.93742945],[-1.13883604]
26,[-17.02598484],[7.64451715],[-0.]
27,[-17.74985796],[7.54141117],[-0.]
28,[-17.63912269],[7.23929462],[-0.]
29,[-18.34431717],[7.20491633],[-0.]
30,[-18.76581497],[7.12943196],[-0.]
31,[-18.48061428],[6.82777578],[-0.]
32,[-3.3423804],[0.90867287],[-0.]
33,[-3.20844358],[0.84566224],[-0.]
34,[-3.34752982],[0.91224557],[-0.]
35,[-6.5996411],[6.54218039],[-0.]
36,[-17.72861689],[7.73719058],[-0.]
37,[-12.69805682],[7.38148336],[-0.]
38,[-17.11424557],[7.12343257],[-0.]
39,[-3.44552174],[0.91122623],[-0.]
40,[-13.74598251],[7.71639211],[-0.]
41,[-14.08167887],[7.73227915],[-0.]
42,[-18.04513629],[7.00210254],[-0.]
43,[-3.56765853],[0.90478275],[-0.]
44,[-3.53482333],[0.87473358],[-0.]
45,[-3.70436521],[0.86974725],[-0.]
46,[-3.54349361],[0.83694977],[-0.]
47,[-3.5962907],[0.82445993],[-0.]
48,[-5.97273806],[5.86727491],[-0.]
49,[-18.96402939],[6.7806041],[-0.]
50,[-3.55842544],[0.77967044],[-0.]
51,[-3.5642389],[0.76039497],[-0.]
52,[-9.07013305],[6.87931134],[-0.]
53,[-8.34481468],[6.48398893],[-0.]
54,[-3.50478545],[0.73330421],[-0.]
55,[-3.50619581],[0.71986381],[-0.]
56,[-3.49622827],[0.71937425],[-0.]
57,[-12.71990312],[8.07977604],[-0.]
58,[-12.78571235],[8.03526963],[-0.]
59,[-3.47456065],[0.72953397],[-0.]
60,[-3.43291516],[0.71448921],[-0.]
61,[-12.61163576],[8.14118218],[-0.]
62,[-12.72378842],[8.13787198],[-0.]
63,[-3.32591594],[0.85153535],[-0.]
64,[-12.68195971],[8.16440167],[-0.]
65,[-12.80446691],[8.17629878],[-0.]
66,[-12.92089056],[8.18300073],[-0.]
67,[-13.01202944],[8.16701713],[-0.]
68,[-13.11765829],[8.16654246],[-0.]
69,[-3.30838456],[0.86158562],[-0.]
70,[-3.34953666],[0.86820748],[-0.]
71,[-11.89103899],[8.01578538],[-0.]
72,[-12.46387494],[8.01949065],[-0.]
73,[-12.88830882],[8.12204661],[-0.]
74,[-12.98637286],[8.12124872],[-0.]
75,[-8.7353085],[6.45191743],[-0.]
76,[-13.00902183],[8.06146533],[-0.]
77,[-3.3785076],[0.91874146],[-0.]
78,[-3.17327367],[0.90504386],[-0.]
79,[-10.72753041],[7.79320283],[-0.]
80,[-9.28603957],[6.78581675],[-0.]
81,[-3.10543122],[0.9438718],[-0.]
82,[-12.43938268],[8.05573307],[-0.]
83,[-3.06826084],[0.99529695],[-0.]
84,[-12.49093404],[8.12323608],[-0.]
85,[-12.5739806],[8.11950929],[-0.]
86,[-12.66772299],[8.12697155],[-0.]
87,[-12.75795015],[8.13221235],[-0.]
88,[-3.0490813],[1.0326145],[-0.]
89,[-12.73088276],[8.18698112],[-0.]
90,[-12.80556353],[8.17916709],[-0.]
91,[-12.88900157],[8.18014978],[-0.]
92,[-12.98200981],[8.19249124],[-0.]
93,[-13.05932127],[8.18911837],[-0.]
94,[-13.05419498],[8.1571045],[-0.]
95,[-13.15109953],[8.14808618],[-0.]
