,Mean,Variance,Predictive model
0,[-2.85771254],[14.57932843],[-0.15705421]
1,[-19.37324308],[38.45856811],[-0.41609736]
2,[-22.4842252],[38.50903826],[-0.02627248]
3,[-22.77200939],[38.186871],[-0.03225107]
4,[-23.36873441],[37.39380902],[-0.20176827]
5,[-23.90520248],[36.4039718],[-0.49609423]
6,[-20.34346405],[33.59757442],[-0.3416989]
7,[-17.69588297],[31.72671605],[-0.50146561]
8,[-21.68592461],[32.13731184],[-4.06941834]
9,[-3.2515298],[26.48471582],[-2.81242445]
10,[1.20651683],[25.5931276],[-0.93116289]
11,[6.61418665],[16.25440893],[-0.33194745]
12,[-29.61973067],[30.59030423],[-9.68908964]
13,[-25.35007517],[30.92106598],[-2.18927495]
14,[15.40568745],[11.98236693],[-0.24339768]
15,[-12.85147186],[27.31549301],[-5.18441377]
16,[-14.13853891],[19.78919683],[-0.62585019]
17,[5.79810027],[10.90746649],[-0.31890649]
18,[3.20571554],[10.50376882],[-0.33200261]
19,[-8.95093654],[14.25467235],[-2.16131727]
20,[-6.00808441],[11.67290932],[-0.34103663]
21,[3.14516624],[5.78913784],[-1.07372824]
22,[-13.63375154],[11.09116752],[-0.39637257]
23,[3.68465861],[4.40622322],[-0.37187812]
24,[1.55984652],[4.649071],[-0.50262429]
25,[0.16589717],[4.61253644],[-0.34333758]
26,[-10.65971651],[8.48048972],[-0.43248875]
27,[0.70705883],[3.94625777],[-0.45061433]
28,[-0.17038242],[3.74618479],[-0.45968993]
29,[-9.28865542],[7.49215215],[-0.56056027]
30,[0.04845024],[3.35872847],[-0.5784024]
31,[-5.78935014],[5.47103574],[-0.63615523]
32,[0.97982376],[2.33696761],[-0.66401551]
33,[1.24261362],[2.12234519],[-0.60671975]
34,[1.91191926],[1.79127279],[-0.61216943]
35,[1.94123307],[1.60990809],[-0.6513724]
36,[-5.4199],[4.48937504],[-0.86533806]
37,[0.63780353],[1.95008379],[-0.72286433]
38,[-0.31342205],[2.2321903],[-0.81117734]
39,[0.40087641],[1.66239745],[-0.93999311]
40,[-1.6749432],[2.6919667],[-0.95245721]
41,[-0.92955619],[2.21936857],[-1.06172184]
42,[-0.21472228],[1.83533382],[-0.98139641]
43,[-1.36423754],[2.2032891],[-1.07682784]
44,[-0.45123058],[1.6816633],[-0.93198769]
45,[-0.68774858],[1.81161849],[-1.10274733]
46,[-0.17321328],[1.4746096],[-0.73284702]
47,[0.34545115],[1.08856232],[-0.86825004]
48,[1.03088424],[0.69306234],[-1.02297823]
49,[1.24123391],[0.61304872],[-0.71413232]
50,[0.66426353],[0.79533116],[-0.70602535]
51,[0.04636027],[0.91404821],[-0.60701726]
52,[0.99520406],[0.49344202],[-0.74004431]
53,[0.73602061],[0.55501607],[-0.55281967]
54,[0.12098274],[0.74034462],[-0.52904919]
55,[-0.58549208],[1.01194965],[-0.54965365]
56,[-1.55030537],[1.5293492],[-0.95899775]
57,[0.69887648],[0.44863132],[-0.50194582]
58,[-0.24860157],[0.78365105],[-0.44213457]
59,[-0.1997106],[0.72797086],[-0.52066899]
60,[0.97615725],[0.23463639],[-0.3999029]
61,[1.01609406],[0.20265389],[-0.48185936]
62,[0.74187245],[0.29086623],[-0.40306244]
63,[-0.08267156],[0.64596724],[-0.4701351]
64,[0.94671362],[0.20231918],[-0.47325106]
65,[0.31201957],[0.55836776],[-0.74507824]
66,[0.83292608],[0.24553384],[-0.42112767]
67,[1.00768288],[0.16551009],[-0.22644263]
68,[-2.22803573],[1.53269868],[-0.663003]
69,[-2.3785364],[1.72199775],[-0.68278183]
70,[0.71883289],[0.26443039],[-0.30795322]
71,[0.78477206],[0.23239802],[-0.1585088]
72,[0.84996634],[0.1970966],[-0.26547503]
73,[-0.34893396],[0.65176805],[-0.1064853]
74,[1.00600259],[0.12613146],[-0.23922405]
75,[0.98988211],[0.12689305],[-0.19535481]
76,[1.02110117],[0.11016415],[-0.12040934]
77,[1.0264854],[0.10572927],[-0.10491179]
78,[1.02152987],[0.10581991],[-0.07373221]
79,[1.01483447],[0.10425254],[-0.00390146]
80,[-0.05172789],[0.51699164],[0.15086866]
81,[1.02512991],[0.09797014],[0.01844236]
82,[0.92946218],[0.13431339],[-0.05568137]
83,[1.02843134],[0.09474546],[0.13196008]
84,[1.02321556],[0.09594982],[0.08132648]
85,[1.02587208],[0.09226293],[0.25670553]
86,[1.03072362],[0.08963565],[0.08696865]
87,[1.01106539],[0.0961522],[0.19080981]
88,[0.4167063],[0.40072813],[-0.21677377]
89,[1.02441722],[0.09020377],[0.20030579]
90,[1.02233425],[0.0901749],[0.17063682]
91,[1.01138916],[0.09349085],[0.25238764]
92,[1.02921235],[0.08635183],[0.15233908]
93,[1.01112956],[0.09282001],[0.02776793]
94,[1.02929441],[0.08513663],[0.08515696]
95,[0.91333824],[0.12914861],[0.20847867]
