,Mean,Variance,Predictive model
0,[1.92397299],[0.48462731],[0.01771604]
1,[1.97555714],[0.39611473],[0.02525842]
2,[1.88275722],[0.53621146],[0.02887598]
3,[1.06744631],[0.69161872],[0.04430934]
4,[1.92123196],[0.53296155],[0.04151872]
5,[2.01727825],[0.54498616],[0.06120715]
6,[1.3063496],[0.66372674],[0.07182167]
7,[1.77289617],[0.50945912],[0.07341688]
8,[1.99730816],[0.41745646],[0.09981152]
9,[2.23350647],[0.37148403],[0.08339788]
10,[1.96986554],[0.46161304],[0.11311107]
11,[2.18750151],[0.36782631],[0.11994147]
12,[2.5108473],[0.2863401],[0.16549225]
13,[1.99296622],[0.55834155],[0.22697367]
14,[2.44794252],[0.28470183],[0.25530989]
15,[2.18538995],[0.46735014],[0.2397345]
16,[1.79744798],[0.5754828],[0.28183524]
17,[2.97539494],[0.44365085],[0.47069825]
18,[2.76673245],[0.47487503],[0.33764013]
19,[2.73538823],[0.51452938],[0.39198186]
20,[2.77203233],[0.44685595],[0.41231206]
21,[2.99480201],[0.38240152],[0.34187452]
22,[2.80273091],[0.40276512],[0.44309976]
23,[2.88763295],[0.38751135],[0.55909171]
24,[2.77347491],[0.38323886],[0.614143]
25,[2.85725823],[0.46643941],[0.76941601]
26,[2.55857199],[0.53621698],[0.67802313]
27,[2.67419019],[0.48011917],[0.56260413]
28,[2.90218513],[0.37987936],[0.73461105]
29,[2.44518785],[0.56905223],[0.71894061]
30,[1.64568858],[0.64653887],[0.94171057]
31,[2.53437445],[0.43221306],[0.93541317]
32,[3.14275088],[0.4227366],[1.03123722]
33,[1.3301974],[0.68139195],[1.28010086]
34,[2.27162082],[0.51320524],[0.87665813]
35,[2.13932237],[0.39918144],[1.19900769]
36,[2.85710403],[0.35672733],[0.9638962]
37,[2.27873777],[0.51747093],[1.20220685]
38,[2.01296287],[0.59819614],[1.14921982]
39,[1.78063022],[0.58359425],[1.325481]
40,[2.09585154],[0.46043643],[1.33600888]
41,[1.69951225],[0.56812291],[1.6277466]
42,[2.19892466],[0.46315645],[1.78981556]
43,[1.96781251],[0.59140957],[1.59052314]
44,[2.66252753],[0.507525],[1.44248801]
45,[1.742566],[0.61980548],[1.97869868]
46,[2.36240004],[0.53387133],[1.82293334]
47,[2.81031114],[0.43939702],[1.43321368]
48,[2.18520052],[0.53964128],[1.82928992]
49,[1.56104183],[0.60704663],[2.05716907]
50,[2.28479289],[0.47030061],[1.654912]
51,[2.06350642],[0.55902152],[1.77152174]
52,[2.11461086],[0.54981505],[1.75547474]
53,[2.06171896],[0.51378761],[1.71143272]
54,[2.45323175],[0.52383181],[1.75059633]
55,[2.95273023],[0.37050793],[1.43346604]
56,[2.74788222],[0.41879058],[1.7733837]
57,[2.09805136],[0.51431356],[1.8621083]
58,[2.06400012],[0.60477004],[1.74459932]
59,[2.63971836],[0.43462203],[1.97597971]
60,[2.31315439],[0.63248229],[1.43401418]
61,[1.48521138],[0.70481455],[2.3834443]
62,[3.18161025],[0.36448594],[1.36601583]
63,[2.43605874],[0.55220121],[1.81565725]
64,[2.44631589],[0.51089192],[1.73300152]
65,[2.45046755],[0.49456232],[1.79290101]
66,[3.24685224],[0.43173127],[1.76795374]
67,[3.22856024],[0.33300025],[2.29628533]
68,[2.41556263],[0.55356407],[1.82725896]
69,[2.57453157],[0.57577602],[1.95962053]
70,[1.96505781],[0.71205805],[2.15145382]
71,[1.55004487],[0.73708854],[2.43928046]
72,[3.14943571],[0.51613753],[1.5490683]
73,[2.87131396],[0.56269752],[1.78168159]
74,[1.63662809],[0.7844148],[2.44963417]
75,[2.48875013],[0.6651632],[2.2909252]
76,[2.74242685],[0.54940931],[2.00472797]
77,[2.22667852],[0.67282158],[2.41162383]
78,[2.9426832],[0.52572129],[2.30064362]
79,[2.20220174],[0.70827974],[2.15590595]
80,[1.59332888],[0.77756678],[2.45139193]
81,[1.62184248],[0.71975217],[2.4962184]
82,[2.19499905],[0.68045535],[2.17256466]
83,[2.52366717],[0.54942486],[2.15340107]
84,[2.32057778],[0.60576653],[2.09059351]
85,[1.4966817],[0.71627044],[2.51387975]
86,[1.56305349],[0.76730571],[2.3234761]
87,[3.32566736],[0.29901592],[1.92631075]
88,[2.40100293],[0.51851826],[2.16319856]
89,[1.6774369],[0.72894217],[2.26657293]
90,[2.66957708],[0.37708882],[2.14012939]
91,[2.97787525],[0.43353846],[2.24419748]
92,[3.33784777],[0.44449283],[2.20386019]
93,[3.07159917],[0.4455392],[1.96353245]
94,[3.00606865],[0.54071183],[1.78591752]
95,[1.85370433],[0.71629982],[2.13296973]
