,Mean,Variance,Predictive model
0,[-95881.15726997],[176996.19183921],[-1535.7924718]
1,[-18981.01731047],[74376.1697756],[-758.61100493]
2,[-26740.75940563],[59607.64037836],[-210.07191537]
3,[-329237.74588025],[100190.84559092],[-2707.35895158]
4,[-32347.56753357],[92590.891473],[-798.25448281]
5,[-13819.37255836],[59445.85028523],[-268.8216928]
6,[519.33803404],[34210.28265323],[-506.58680269]
7,[-112878.25312287],[279785.69128688],[-404.87698348]
8,[-146315.23815207],[280627.37267649],[-538.44383794]
9,[-14543.56962775],[59109.68010101],[-1244.20086235]
10,[5994.04193316],[51010.4005802],[-13958.27247763]
11,[-8823.55779419],[24073.43697165],[-3897.22062467]
12,[-14845.1799986],[23249.95900902],[-1190.15324346]
13,[-38408.77675612],[70222.22608479],[-14692.85705014]
14,[-3619.74453804],[16339.28552235],[-1522.81452123]
15,[-13125.53741616],[13340.52535134],[-3013.83547904]
16,[-8297.4547137],[10970.73143079],[-2656.35459432]
17,[-27792.70636012],[52629.12967314],[-14653.0362027]
18,[-73215.56148253],[33676.26294826],[-4605.584721]
19,[-6116.47520958],[12575.060239],[-3367.37870641]
20,[-31766.55307768],[49432.10910629],[-31305.96100171]
21,[-96904.15933301],[53810.10295543],[-9920.15685257]
22,[12340.61461217],[200317.5952327],[-5844.08074402]
23,[-4884.19084476],[15069.83200625],[-3877.616188]
24,[-41946.81012868],[17430.05493398],[-5388.2888433]
25,[-4911.97886611],[9374.93658796],[-4429.12027842]
26,[-16977.36115963],[16771.19830773],[-6180.42207525]
27,[-1895.25452051],[8424.35509816],[-4188.55868416]
28,[-24850.33857658],[20077.40287143],[-15922.94485488]
29,[-3357.00840331],[8096.29150403],[-5855.77632589]
30,[-5615.47905728],[7566.56281408],[-4640.69225842]
31,[-12025.43926036],[12651.74164063],[-5363.1021489]
32,[-2099.13731985],[7333.18934704],[-5759.65002714]
33,[-2742.26084712],[6316.63184345],[-5686.29658534]
34,[-5150.02769979],[7159.15353556],[-6083.66610513]
35,[-429.03637763],[5672.29981209],[-7668.79951252]
36,[-3076.86624848],[8417.98650188],[-7775.11401621]
37,[-3603.49258276],[6727.62033829],[-8433.05746573]
38,[-8470.64838189],[6319.86778065],[-8305.49812417]
39,[-8561.35775784],[6620.48910757],[-11899.58900346]
40,[-8575.21026761],[5574.57780226],[-10221.61987304]
41,[-5288.3527069],[3726.36055898],[-8259.21119158]
42,[-11434.16574251],[5036.43166704],[-9797.9836476]
43,[-3852.38354946],[3278.9868577],[-10005.70231852]
44,[-2646.95468892],[2789.25371386],[-9913.03752213]
45,[-8156.25732178],[4912.70994339],[-13936.31193859]
46,[-1407.402609],[2257.45019112],[-8456.25259588]
47,[-8208.47933304],[3551.211538],[-9460.97175942]
48,[-1984.66204441],[1989.9531342],[-8671.10147479]
49,[-1008.76456968],[1605.45356079],[-8324.14981023]
50,[-3667.92977884],[5466.13618353],[-7340.44457611]
51,[-3590.16927129],[5470.24639213],[-8492.2874974]
52,[-3264.48596635],[5251.93492628],[-9530.81749573]
53,[-831.19985979],[1527.60314693],[-8986.96332009]
54,[-1455.83300352],[1475.84218549],[-8096.88119842]
55,[-3547.22217952],[5330.77214808],[-9053.18049491]
56,[-7419.17052855],[2639.24756345],[-8139.11441998]
57,[-2217.40095259],[4831.7527482],[-8355.51723271]
58,[-6623.07071916],[2403.83615558],[-7904.33013376]
59,[-1597.3624816],[1335.81944556],[-8263.17965589]
60,[-944.28420992],[1170.90468026],[-8475.85318087]
61,[-1592.19325471],[1258.1538084],[-7605.8317411]
62,[-1288.50819163],[1134.65777641],[-7896.35570023]
63,[-2686.13648231],[1382.80118228],[-7462.29807578]
64,[-1405.80368378],[1096.92376014],[-7406.75343842]
65,[-1540.57028099],[1096.64110458],[-7261.13351056]
66,[-796.25709741],[890.021246],[-7034.95862213]
67,[-1876.55381915],[1132.78658143],[-6740.57361477]
68,[-1726.28096478],[1034.88269665],[-7053.27818098]
69,[-1181.72224247],[915.29477922],[-6651.15308928]
70,[-528.89770694],[962.65236564],[-6729.63233703]
71,[-1240.9154866],[998.60492683],[-5958.45630842]
72,[-266.40590958],[821.01955209],[-6522.10949488]
73,[-407.73961852],[841.23663379],[-6977.80285596]
74,[-1598.58585273],[1000.77905688],[-6109.50532471]
75,[-957.30092083],[836.96274046],[-6445.04828793]
76,[-1101.9440667],[967.39015008],[-6359.98719565]
77,[-1146.01343765],[927.84702671],[-5789.70476575]
78,[-124.5700228],[766.42585872],[-6323.13546075]
79,[357.35554847],[604.85011723],[-6226.42337476]
80,[-1329.68638126],[946.33201958],[-6000.20178389]
81,[431.49967967],[558.26937182],[-5806.16413869]
82,[106.9559853],[609.59685525],[-6000.49373789]
83,[150.75534589],[589.6291175],[-5447.09313762]
84,[-619.74101645],[728.53656098],[-5511.71912636]
85,[-3131.36967776],[1210.9801448],[-5251.55521808]
86,[-2448.66856188],[1075.76305127],[-4973.08171125]
87,[181.96939469],[581.00082537],[-5295.89790272]
88,[-567.77308818],[690.10821365],[-4508.47436897]
89,[-530.03970356],[681.13093295],[-5393.43257017]
90,[401.56064482],[496.00256078],[-4915.64070096]
91,[188.34325719],[535.37130915],[-4868.79448689]
92,[-10557.43625902],[2905.13190153],[-5125.16098274]
93,[78.62775571],[566.19632492],[-5233.75613917]
94,[388.74877357],[495.36915827],[-5331.34906033]
95,[-751.53757448],[704.17888527],[-5109.10257873]
