,Mean,Variance,Predictive model
0,[39.77892456],[41.98483186],[0.15095821]
1,[10.28412928],[52.56083278],[0.36598688]
2,[14.70628417],[48.43295933],[0.36667486]
3,[2.85795144],[49.91732653],[-0.04545383]
4,[-4.43563351],[50.76556148],[-0.38917926]
5,[-8.43942221],[52.075269],[-0.06605822]
6,[7.36467172],[40.71873767],[1.77908517]
7,[9.54890757],[35.54763311],[1.32834578]
8,[33.7322068],[36.12288186],[1.23564071]
9,[-10.23958942],[50.89084482],[0.53340254]
10,[16.80807431],[48.48073048],[-0.62494103]
11,[11.32000637],[49.71607834],[2.84712825]
12,[14.42790648],[49.58003432],[2.6201767]
13,[10.32486953],[51.95343886],[6.42861806]
14,[26.10864836],[50.45988844],[6.60621648]
15,[29.02123677],[50.22663418],[8.73483289]
16,[27.96359746],[48.7623898],[7.72425877]
17,[49.74915496],[42.396201],[9.80047949]
18,[27.1724406],[43.51244287],[6.15018525]
19,[5.9395668],[54.73277966],[11.46678531]
20,[43.3543629],[40.90695219],[3.03529091]
21,[43.63504711],[37.11609336],[-10.77179231]
22,[65.16747179],[30.65293995],[10.75297376]
23,[60.91558171],[21.1322255],[14.03504085]
24,[47.72754406],[27.17705988],[17.35990434]
25,[57.59730612],[19.55776081],[16.9336634]
26,[68.10071506],[14.43276912],[17.53933068]
27,[36.00608621],[23.29570368],[21.07062221]
28,[70.44439298],[8.31857658],[21.4538354]
29,[78.67553666],[3.99953685],[29.66076207]
30,[65.60186954],[8.06696091],[30.47863845]
31,[76.62642094],[2.93429333],[32.69168741]
32,[77.91924728],[1.12544769],[38.06454414]
33,[77.61861536],[1.10818091],[39.97051355]
34,[78.22876966],[0.51033836],[43.76059913]
35,[78.28530781],[0.27923836],[46.09817538]
36,[78.29551782],[0.23164121],[48.61027627]
37,[-36.77486566],[50.55994056],[-0.]
38,[78.31272322],[0.25131226],[0.]
39,[78.31006551],[0.25265831],[0.]
40,[78.3306342],[0.23615634],[0.]
41,[78.12895733],[0.26327158],[0.]
42,[78.32872142],[0.2301178],[0.]
43,[68.33126169],[4.10183509],[0.]
44,[78.28438986],[0.23593357],[0.]
45,[78.2204386],[0.23363706],[0.]
46,[78.31925852],[0.22134041],[0.]
47,[78.30875698],[0.22335704],[0.]
48,[78.3223877],[0.21970466],[0.]
49,[78.32567558],[0.21693974],[0.]
50,[78.28717581],[0.22126741],[0.]
51,[78.32749007],[0.21288463],[0.]
52,[35.60237929],[16.81444156],[0.]
53,[78.28283701],[0.21915864],[0.]
54,[78.32461492],[0.20961212],[0.]
55,[78.3244863],[0.20781326],[0.]
56,[78.26330529],[0.21466047],[0.]
57,[78.29374269],[0.21081636],[0.]
58,[78.29477568],[0.20895603],[0.]
59,[78.19864993],[0.22296955],[0.]
60,[78.28735626],[0.20601108],[0.]
61,[78.32204691],[0.20137189],[0.]
62,[78.1631674],[0.23993565],[0.]
63,[78.30706981],[0.20104347],[0.]
64,[78.27522184],[0.2069855],[0.]
65,[78.18002965],[0.22120171],[0.]
66,[78.27171679],[0.20146228],[0.]
67,[78.30705569],[0.19729091],[0.]
68,[-23.5503296],[39.82154778],[-0.]
69,[78.04460184],[0.23993133],[0.]
70,[78.30122451],[0.21542743],[0.]
71,[78.28626165],[0.21617595],[0.]
72,[78.31518198],[0.21137859],[0.]
73,[78.23550764],[0.21729705],[0.]
74,[78.29231164],[0.20994317],[0.]
75,[77.9932579],[0.23589129],[0.]
76,[78.2886106],[0.21019883],[0.]
77,[78.32821324],[0.2053185],[0.]
78,[78.32246332],[0.20443022],[0.]
79,[78.27436122],[0.20749528],[0.]
80,[78.31011603],[0.20446072],[0.]
81,[78.29745576],[0.20371137],[0.]
82,[78.11596746],[0.22721215],[0.]
83,[78.32488207],[0.20041981],[0.]
84,[78.29981473],[0.2011007],[0.]
85,[78.31415618],[0.19933251],[0.]
86,[78.2454185],[0.20293797],[0.]
87,[78.27497668],[0.20014853],[0.]
88,[78.32652182],[0.19629527],[0.]
89,[78.09688459],[0.21157548],[0.]
90,[78.097283],[0.22156426],[0.]
91,[78.25336027],[0.20061937],[0.]
92,[78.25327874],[0.19760509],[0.]
93,[78.33008709],[0.19237999],[0.]
94,[78.31956054],[0.19198922],[0.]
95,[78.31394695],[0.19176805],[0.]
