,Mean,Variance,Predictive model
0,[0.47565962],[2.02947685],[-0.00489281]
1,[1.10020727],[0.42556045],[0.00061856]
2,[0.33134144],[0.38623808],[0.01300748]
3,[-0.15430967],[1.30611234],[-0.04739961]
4,[-12.17095085],[24.88842041],[-1.0492187]
5,[-12.69267429],[24.94072023],[-0.25016579]
6,[-26.76638832],[27.00183703],[-0.61605929]
7,[-10.53387427],[15.87091991],[-1.26652206]
8,[-21.64827678],[28.22853431],[-0.57750986]
9,[5.1967294],[10.65635623],[-0.13097058]
10,[4.29775453],[9.45293732],[-0.59210425]
11,[-40.94466054],[24.03142788],[-4.22422913]
12,[-8.25074999],[8.68539172],[-0.30804579]
13,[-0.6956437],[5.68018733],[-0.25105115]
14,[2.81436254],[2.71756231],[-0.1942747]
15,[0.45197064],[3.61367546],[-0.08641514]
16,[-0.62016992],[3.55153199],[-0.09221148]
17,[-0.78724567],[2.98262709],[-0.07277431]
18,[-0.07771422],[2.41820218],[-0.428275]
19,[-5.00759709],[4.26810915],[-0.35843137]
20,[0.56164231],[1.9458163],[-0.23462627]
21,[0.14023166],[1.75719204],[-0.12306371]
22,[-1.46905065],[2.08487059],[-0.09219431]
23,[1.03726682],[0.98308525],[-0.26402982]
24,[-7.46032584],[4.20391021],[-0.37838061]
25,[-2.53523668],[2.41693536],[-0.19465913]
26,[0.41481942],[0.99650952],[-0.10276212]
27,[0.64733081],[0.80261451],[-0.07465055]
28,[-1.1788563],[1.3936475],[-0.13760001]
29,[-0.02823964],[0.87405986],[-0.14522721]
30,[0.35018674],[0.77934638],[-0.28209904]
31,[0.06081637],[0.78309009],[-0.20538943]
32,[1.00739804],[0.38143907],[-0.15026437]
33,[0.39184163],[0.59833997],[-0.0993235]
34,[0.99495945],[0.28838443],[-0.11843291]
35,[0.51078148],[0.558216],[-0.31891351]
36,[1.07602942],[0.2350064],[0.03284328]
37,[0.80097767],[0.33184196],[-0.05463539]
38,[0.93714259],[0.25219949],[-0.09937322]
39,[0.55198592],[0.3497541],[-0.00655556]
40,[1.02443337],[0.15100056],[-0.03474714]
41,[1.02123405],[0.13733242],[0.05419351]
42,[0.91042009],[0.16389969],[0.15744045]
43,[1.02372671],[0.11868477],[0.0985031]
44,[0.99624144],[0.11186677],[0.05065018]
45,[1.00233996],[0.10910827],[0.20474719]
46,[1.0242896],[0.09717062],[0.2735775]
47,[1.02554134],[0.09399606],[0.2375433]
48,[1.0245773],[0.09174031],[0.3390315]
49,[1.01805343],[0.09124218],[0.26433737]
50,[1.0190118],[0.09005623],[0.45848066]
51,[0.93506596],[0.12287644],[0.27141297]
52,[1.02994384],[0.08388353],[0.43563541]
53,[1.02451014],[0.08381944],[0.36653967]
54,[1.01638335],[0.0865243],[0.44111827]
55,[1.01888103],[0.0850666],[0.27877587]
56,[1.00592372],[0.08882503],[0.39056221]
57,[1.0272239],[0.07966081],[0.38994547]
58,[0.18017597],[0.41607274],[0.35914784]
59,[1.02726702],[0.07755193],[0.31057828]
60,[1.02834216],[0.07698024],[0.46039534]
61,[1.02969517],[0.07519233],[0.48979638]
62,[-3.6805845],[2.06499363],[-0.]
63,[0.24938814],[0.39561954],[-0.]
64,[0.6117322],[0.248685],[0.]
65,[1.02461113],[0.07523032],[0.]
66,[1.02598243],[0.07398352],[0.]
67,[1.02823286],[0.07237886],[0.]
68,[1.02323982],[0.07351392],[0.]
69,[1.01863911],[0.07541877],[0.]
70,[1.02627361],[0.07154093],[0.]
71,[1.02774091],[0.0703143],[0.]
72,[1.03003247],[0.06962361],[0.]
73,[1.03014277],[0.06885832],[0.]
74,[1.0306221],[0.06846387],[0.]
75,[0.15225805],[0.41234765],[0.]
76,[1.02840413],[0.06809007],[0.]
77,[1.03045158],[0.0670637],[0.]
78,[1.02991567],[0.0668716],[0.]
79,[1.02665069],[0.06745008],[0.]
80,[1.03086579],[0.06583876],[0.]
81,[1.02969109],[0.06574097],[0.]
82,[1.02251933],[0.06773269],[0.]
83,[1.03046172],[0.0648245],[0.]
84,[1.02947106],[0.06439634],[0.]
85,[1.0287414],[0.06426067],[0.]
86,[1.03082746],[0.06367318],[0.]
87,[1.02805947],[0.06408641],[0.]
88,[1.03041149],[0.06284279],[0.]
89,[1.02551631],[0.06413993],[0.]
90,[1.02569543],[0.06354633],[0.]
91,[1.02510116],[0.0637599],[0.]
92,[1.03022442],[0.0618452],[0.]
93,[1.02501719],[0.06280194],[0.]
94,[1.02742892],[0.06198405],[0.]
95,[0.18049468],[0.39096],[0.]
