,Mean,Variance,Predictive model
0,[181.56826159],[68.17308445],[0.89379794]
1,[207.48830038],[63.72234827],[2.0731807]
2,[67.12997837],[82.64708142],[1.34020931]
3,[187.23024169],[57.66958824],[2.11318753]
4,[130.26567633],[69.49682461],[1.40263381]
5,[127.67236843],[67.16834873],[1.62358107]
6,[227.71801468],[36.18907998],[4.25365533]
7,[93.4242115],[70.54024974],[2.18659519]
8,[112.88813625],[63.84943401],[6.85296631]
9,[195.58246423],[44.82815127],[6.9447935]
10,[217.5903629],[38.98248233],[12.13561235]
11,[213.06586872],[40.62342547],[1.64071622]
12,[198.05953637],[37.84181713],[3.8083558]
13,[145.86593485],[50.61622558],[7.06818511]
14,[142.32343015],[48.87585984],[5.68293999]
15,[210.65942628],[38.19738243],[8.06735327]
16,[196.74904134],[37.4080351],[8.36712645]
17,[177.05873457],[49.61036605],[16.18739683]
18,[159.88189536],[52.81059346],[25.42980507]
19,[157.24342188],[58.28887284],[18.4400306]
20,[188.58105485],[47.01069622],[15.97970598]
21,[215.98497325],[49.16662662],[8.75135453]
22,[119.88738597],[61.49465065],[30.28472763]
23,[130.35542933],[63.2825953],[18.54664235]
24,[201.77792542],[48.64200268],[32.50832525]
25,[209.95187586],[31.96500914],[34.06186661]
26,[157.73918817],[56.58020985],[26.22858155]
27,[232.19748285],[45.88173014],[35.53069105]
28,[182.23341588],[61.11042998],[11.16002436]
29,[203.26590217],[37.38473628],[50.20930796]
30,[170.40634439],[46.93615726],[37.50799493]
31,[118.28494381],[62.37935234],[46.71417323]
32,[46.50820608],[74.86016553],[75.43261905]
33,[115.92563826],[57.48168622],[56.83981921]
34,[167.29336954],[46.47903231],[82.77742106]
35,[162.16082333],[59.90154429],[83.38739688]
36,[175.34523608],[58.62458994],[72.58002743]
37,[158.17824451],[48.10277551],[78.82920187]
38,[204.2337222],[42.16256711],[72.87225088]
39,[259.70875211],[47.18662575],[129.36002962]
40,[218.77448516],[40.32472497],[91.49787969]
41,[181.0240802],[54.72266708],[95.56733885]
42,[126.36848631],[67.2604394],[105.43538615]
43,[89.83002225],[74.95273691],[99.57933597]
44,[180.08589926],[51.0005115],[121.64441394]
45,[124.51960163],[65.37780923],[130.51758746]
46,[138.84934141],[56.63338837],[113.43876851]
47,[194.23577971],[49.18192202],[118.79242989]
48,[162.49579958],[52.79196711],[95.43917441]
49,[79.3860054],[65.31434314],[136.66517404]
50,[111.06374235],[64.4667826],[130.16618855]
51,[221.81668831],[37.29871743],[98.08408646]
52,[97.00881379],[71.59446291],[104.40239339]
53,[171.88258817],[57.03786013],[112.59936313]
54,[266.36306954],[46.81312127],[99.76173924]
55,[124.74698679],[60.4812186],[121.59397281]
56,[253.03167958],[45.55937432],[78.92714325]
57,[134.92042538],[62.79635094],[126.37865958]
58,[221.42348461],[43.45223708],[150.94236546]
59,[285.77920767],[51.08185099],[132.59928479]
60,[172.04532723],[65.91151691],[87.10581214]
61,[253.77084101],[54.4612384],[161.83043138]
62,[108.67800009],[73.84860191],[153.93280537]
63,[146.48461601],[69.59569607],[134.7650367]
64,[203.20865046],[55.29071779],[111.72183538]
65,[309.21999958],[40.12392487],[124.70891441]
66,[258.1769833],[38.97958935],[193.13206303]
67,[265.94799165],[55.62148426],[148.923908]
68,[177.04242948],[61.40285254],[115.29261403]
69,[278.02860815],[50.15683453],[167.49210924]
70,[265.81113372],[52.4048282],[127.86694807]
71,[155.14508158],[79.86370858],[137.55032516]
72,[212.70683672],[61.56168709],[141.92955047]
73,[146.01154059],[75.30492745],[145.75768997]
74,[268.62225043],[53.13307159],[125.39457327]
75,[214.55019087],[68.40629224],[78.77696082]
76,[173.67727858],[64.85826246],[114.76856872]
77,[178.01942392],[68.79513885],[102.83141338]
78,[214.47600185],[66.73799586],[117.18189639]
79,[260.25689985],[48.21222314],[131.65048052]
80,[194.09504197],[65.04905161],[171.27354663]
81,[359.89635938],[52.71099161],[172.14875377]
82,[242.83066104],[52.02266529],[157.29134515]
83,[244.52027912],[57.4571336],[134.29959797]
84,[207.60658501],[65.539517],[107.4344709]
85,[339.09640182],[53.92962486],[187.85146979]
86,[326.40542159],[49.02794991],[86.93158137]
87,[177.57197345],[64.52242412],[133.39544222]
88,[221.87560443],[51.77308115],[157.15425536]
89,[311.17102809],[53.1705864],[191.26675844]
90,[166.09490027],[65.61121404],[140.37383667]
91,[223.77705855],[48.15965604],[166.01236179]
92,[261.38437552],[48.66580264],[149.78716136]
93,[189.45334884],[61.10694028],[172.82913234]
94,[240.81962437],[49.1801189],[174.6257671]
95,[217.03877608],[47.84535644],[138.8330321]
