,Mean,Variance,Predictive model
0,[-12.64433555],[7.95969013],[0.00213476]
1,[2.01164565],[1.47785475],[-0.05531199]
2,[-30.31167325],[28.55963801],[-0.53616942]
3,[-1.93490412],[2.04853626],[-0.01330553]
4,[0.942726],[0.87497123],[-0.19249362]
5,[-15.96213374],[12.95117694],[-0.24173501]
6,[-0.21297715],[9.28172873],[-2.24100272]
7,[-25.57441405],[43.26158019],[-3.08148396]
8,[-4.09675605],[34.80603569],[-4.87144881]
9,[-37.51805103],[41.31372279],[-3.60921615]
10,[-7.33184842],[26.42791082],[-4.39268074]
11,[-15.40257552],[42.61415409],[-4.12374974]
12,[-17.11625126],[39.94223726],[-5.97140024]
13,[19.79476287],[17.40871528],[-0.24653508]
14,[5.20384203],[30.54143668],[-9.88063727]
15,[-15.51526357],[34.25954569],[-8.12167801]
16,[-23.33449163],[32.40169446],[-0.51920314]
17,[2.13088839],[18.15248428],[-0.37004326]
18,[-32.45227199],[31.60228679],[-10.01656274]
19,[11.45092242],[8.27291903],[-0.33575049]
20,[-5.12889125],[22.61130873],[-11.96364514]
21,[-4.74448377],[16.13886066],[-1.06839001]
22,[-5.84261279],[13.17491755],[-0.37612357]
23,[-0.23552809],[8.48286706],[-0.21706691]
24,[2.78784955],[6.46388896],[-0.34232313]
25,[-4.33944593],[8.28295007],[-0.42064421]
26,[-0.78223782],[6.3893261],[-1.01798188]
27,[-9.33621291],[9.10842959],[-0.34694629]
28,[1.36991973],[5.25885369],[-1.5496342]
29,[-2.12751281],[6.48349204],[-0.48716394]
30,[3.39697735],[3.55212804],[-0.5134622]
31,[-2.8674851],[5.97390602],[-0.34882132]
32,[1.45271107],[3.96828233],[-0.51023546]
33,[0.66105136],[3.87765458],[-0.61639384]
34,[-1.15584839],[4.15422537],[-0.63716271]
35,[-7.75172165],[6.51485842],[-0.52512697]
36,[-0.52570147],[3.57550028],[-0.71477161]
37,[-0.93086158],[3.35308045],[-0.64765075]
38,[-0.06310254],[2.66068663],[-0.45129306]
39,[0.15034259],[2.56003571],[-0.7717012]
40,[-1.88162706],[3.15368593],[-0.63023476]
41,[0.27387069],[2.33810137],[-0.71402754]
42,[0.97144725],[1.88275148],[-0.72910698]
43,[-5.39832734],[4.12176759],[-0.68778255]
44,[-1.78871025],[2.9417784],[-1.034636]
45,[-0.53910084],[1.98212488],[-0.55002133]
46,[1.40694508],[1.16850482],[-0.83289127]
47,[-2.11232896],[2.48060503],[-0.58369547]
48,[0.43253764],[1.46119761],[-0.59680951]
49,[1.41648896],[0.99184267],[-0.5544444]
50,[0.06676013],[1.48076805],[-0.42917977]
51,[0.86680478],[0.97373847],[-0.6237572]
52,[-4.57042328e-06],[1.3396132],[-0.72619321]
53,[0.16925941],[1.1639841],[-0.52512174]
54,[-0.03053006],[1.13112747],[-0.46901031]
55,[-0.81165963],[1.55240282],[-0.8418637]
56,[-0.71152655],[1.2671232],[-0.51479965]
57,[-0.60925684],[1.13560293],[-0.44388222]
58,[0.28564011],[0.90076286],[-0.9076134]
59,[0.55253445],[0.64134427],[-0.46885857]
60,[1.12831554],[0.4108962],[-0.41355972]
61,[0.27629992],[0.87945384],[-0.89896559]
62,[-0.83068265],[1.24324912],[-0.86558688]
63,[-1.01107946],[1.40474911],[-1.03555447]
64,[0.60978165],[0.49695011],[-0.49475523]
65,[0.87783796],[0.39921571],[-0.38529002]
66,[0.72760716],[0.41111229],[-0.30695074]
67,[0.82923273],[0.52501711],[-0.64758327]
68,[0.92137525],[0.32522016],[-0.3910698]
69,[0.52641859],[0.46376017],[-0.38138118]
70,[-0.00245063],[0.63343629],[-0.33891181]
71,[1.05926226],[0.19479077],[-0.29487696]
72,[0.95520369],[0.2500017],[-0.23334583]
73,[0.86055996],[0.2449628],[-0.22003015]
74,[0.99368635],[0.18419658],[-0.05464221]
75,[0.90376112],[0.19893663],[-0.19964824]
76,[1.04693777],[0.13990184],[-0.08445904]
77,[0.87914578],[0.19649311],[-0.0645887]
78,[1.03953503],[0.12711038],[-0.12009902]
79,[0.96347925],[0.15235097],[-0.10130022]
80,[1.01262824],[0.13056011],[-0.03502237]
81,[1.02255972],[0.12431162],[0.04270398]
82,[1.01083895],[0.12749825],[-0.00814205]
83,[1.03270863],[0.11847457],[0.02655964]
84,[0.95214032],[0.14527048],[0.02172603]
85,[0.31105982],[0.39437246],[0.12261233]
86,[0.61945947],[0.27327183],[0.04587067]
87,[1.01750918],[0.11618414],[0.10046265]
88,[1.02493719],[0.11392171],[0.07438527]
89,[1.03373931],[0.10754556],[0.22202631]
90,[1.02932128],[0.10848551],[0.01452371]
91,[0.95068607],[0.13828961],[0.26422339]
92,[1.02204659],[0.10832979],[0.22890701]
93,[1.03358976],[0.10356479],[0.18556319]
94,[1.02934373],[0.10296343],[0.29931144]
95,[0.08919206],[0.46925879],[0.15227319]
