,Mean,Variance,Predictive model
0,[-12.65091291],[61.00730687],[-0.18073227]
1,[37.31783696],[25.22158961],[-0.5991138]
2,[2.74593169],[36.39732017],[-0.18318765]
3,[36.05150245],[12.56217578],[-0.91685684]
4,[36.73341287],[28.01234501],[-1.79536075]
5,[-0.58703502],[46.87080655],[-0.53673349]
6,[7.61463382],[38.84807263],[-0.80085073]
7,[6.6955632],[33.2554133],[-3.49295454]
8,[19.43373207],[25.62890497],[0.63706354]
9,[41.47327756],[19.11398977],[-1.7269209]
10,[1.53147013],[47.81242551],[-1.03093054]
11,[5.220911],[45.65614859],[-0.39871343]
12,[-2.88185945],[47.20963933],[1.72400036]
13,[0.01254608],[44.67858853],[2.06266862]
14,[-9.61440569],[46.84536805],[2.66218905]
15,[0.25146111],[44.2113098],[1.91686374]
16,[2.01737114],[43.58354925],[3.06062747]
17,[-4.30146663],[43.70521433],[3.71700356]
18,[-5.95438519],[43.78557301],[2.93084599]
19,[30.35143893],[28.7865872],[2.03464012]
20,[8.43960189],[35.12896682],[4.25034319]
21,[-7.24983532],[42.31447565],[4.14811234]
22,[-3.70065584],[40.50310385],[-1.83007635]
23,[-7.26180111],[40.76044009],[1.3859044]
24,[8.67336486],[38.46023838],[4.32176167]
25,[65.28819225],[29.57316301],[3.86188895]
26,[62.38350471],[24.0398713],[6.40964856]
27,[50.95291905],[28.76008138],[7.47974532]
28,[145.1992659],[27.86019812],[39.62716638]
29,[152.82255491],[21.97827593],[39.832592]
30,[155.5035235],[24.38952475],[61.56970341]
31,[147.26376691],[28.61913438],[38.63955874]
32,[145.12735843],[26.48343296],[12.7991487]
33,[147.76149205],[27.39585123],[16.52619182]
34,[146.43209586],[28.36951733],[47.67949204]
35,[165.41432426],[31.46457396],[59.79561909]
36,[157.71398217],[21.0419642],[21.35202636]
37,[175.7739946],[28.57320081],[7.08203668]
38,[200.75499934],[25.49597257],[51.77247909]
39,[159.24731824],[26.50735183],[15.32915632]
40,[173.38405539],[34.21050611],[56.19879183]
41,[181.03716617],[29.98707851],[13.16724415]
42,[190.05278402],[33.94388959],[46.55805201]
43,[215.79391872],[32.39355157],[94.72316814]
44,[206.83621413],[30.909835],[121.65462936]
45,[130.3349057],[38.594852],[54.58386083]
46,[201.32415155],[17.36658242],[52.68020607]
47,[205.67194955],[25.15390892],[92.4762736]
48,[219.50295586],[31.14433417],[153.71497213]
49,[215.95605943],[19.8816875],[106.85035291]
50,[162.82622684],[34.7837785],[47.52547733]
51,[196.56996408],[33.27716009],[135.1767155]
52,[238.61529513],[22.15141904],[153.63172734]
53,[237.11400661],[29.71429521],[150.2134322]
54,[235.4928828],[31.577186],[162.10222551]
55,[94.39109055],[41.40891105],[100.54903072]
56,[159.04202343],[28.80841075],[56.40866622]
57,[232.63388228],[27.42294356],[148.5948809]
58,[212.38822928],[39.68452244],[124.88194275]
59,[199.51885781],[35.82107144],[116.97051317]
60,[151.78322554],[48.47324521],[131.12641456]
61,[178.40392764],[41.10474753],[60.21072874]
62,[320.23311529],[20.58941317],[180.99068539]
63,[34.82893145],[79.01215162],[88.21447533]
64,[159.40737379],[48.22843182],[126.94901467]
65,[124.14709473],[52.36206834],[138.68275386]
66,[166.49176785],[30.5096041],[139.782434]
67,[307.85770281],[34.26671629],[175.59238931]
68,[112.41688146],[52.0858022],[101.57973477]
69,[315.62185663],[41.59078939],[181.96287027]
70,[109.316124],[52.29541812],[109.85520842]
71,[299.10268304],[35.60061684],[187.01478222]
72,[22.01402264],[77.95972248],[161.90026272]
73,[287.84881545],[38.79785208],[174.80172175]
74,[45.33675666],[86.59920664],[77.56863474]
75,[195.78635165],[50.60189272],[163.27492247]
76,[43.31990169],[64.99352732],[146.6635392]
77,[160.45187999],[65.81482568],[115.89287957]
78,[314.10337499],[29.91805495],[116.66621966]
79,[61.30578115],[78.10089224],[89.21366491]
80,[217.32484752],[52.61117251],[124.51344479]
81,[241.36209518],[65.23412266],[140.16872681]
82,[314.59584727],[49.118],[194.16115104]
83,[238.56962667],[48.8743339],[143.29611075]
84,[323.83354657],[57.12447755],[206.33659247]
85,[174.17685932],[66.31282048],[61.65333181]
86,[216.27964697],[65.1594282],[47.13045586]
87,[169.85083553],[66.6590223],[192.23173236]
88,[306.08381916],[52.85867923],[215.6502646]
89,[169.88791108],[56.62130816],[112.46267309]
90,[335.23496303],[53.1910423],[98.77008617]
91,[211.79346026],[62.1648474],[47.71079678]
92,[267.70805799],[63.26361939],[196.68337408]
93,[218.25523419],[65.94641976],[153.03338359]
94,[211.89702761],[50.9980544],[150.90198645]
95,[294.52889249],[52.76104314],[158.49521434]
