,Mean,Variance,Predictive model
0,[1.76869951],[0.48885527],[0.0126216]
1,[1.76849886],[0.45957539],[0.0188509]
2,[1.83355668],[0.43234146],[0.01811344]
3,[1.92010488],[0.56855883],[0.03925167]
4,[2.09070501],[0.41684533],[0.03982799]
5,[1.9643986],[0.46524584],[0.06671816]
6,[1.89363496],[0.51077597],[0.07041598]
7,[2.02541946],[0.47138534],[0.06112926]
8,[1.73854972],[0.48308432],[0.08401029]
9,[1.934118],[0.47246565],[0.09057977]
10,[2.0289445],[0.36867913],[0.12347431]
11,[2.36710894],[0.50638843],[0.13285574]
12,[2.34469663],[0.26802696],[0.22535048]
13,[2.23036739],[0.44352738],[0.09693329]
14,[1.98651763],[0.49547701],[0.23003278]
15,[2.11544668],[0.46648759],[0.23784222]
16,[2.3205957],[0.44507849],[0.27416286]
17,[2.10387628],[0.40058329],[0.30206178]
18,[2.37300606],[0.40731159],[0.19837443]
19,[2.3091783],[0.42225757],[0.36988744]
20,[2.1385214],[0.37794617],[0.3580222]
21,[1.96739131],[0.42233515],[0.47767231]
22,[1.06564087],[0.74671362],[0.49682592]
23,[1.17618146],[0.6992637],[0.45171054]
24,[2.41150978],[0.33225696],[0.56001209]
25,[1.96949911],[0.43146952],[0.49073311]
26,[2.00924814],[0.36564469],[0.68955174]
27,[2.26548445],[0.34617944],[0.59582541]
28,[2.38682812],[0.29241091],[0.81316728]
29,[2.63728321],[0.36997964],[0.79692281]
30,[2.48218576],[0.4515434],[0.8516796]
31,[2.50693726],[0.31462017],[1.28321926]
32,[2.73576984],[0.42303611],[1.0503563]
33,[1.99494635],[0.49662216],[1.09547841]
34,[2.29261704],[0.36681292],[1.16089207]
35,[1.75796687],[0.64973436],[1.21824571]
36,[2.02810081],[0.610157],[1.05692873]
37,[2.24859174],[0.52397268],[1.45965654]
38,[2.415776],[0.43550763],[1.37759245]
39,[2.39480919],[0.61820173],[1.30228303]
40,[1.97774412],[0.568871],[1.67591874]
41,[1.85180359],[0.68422669],[1.85838692]
42,[2.64653984],[0.49233337],[1.53691399]
43,[2.2426197],[0.48231392],[1.85796548]
44,[2.37986348],[0.39746597],[2.09067377]
45,[1.87452891],[0.63803949],[2.18583389]
46,[2.17867605],[0.72513259],[1.72696039]
47,[2.96210947],[0.37236249],[2.46323188]
48,[2.71253709],[0.61375267],[2.26725123]
49,[2.13056506],[0.62357968],[2.05708659]
50,[2.31235774],[0.6272888],[1.89769636]
51,[1.94977901],[0.660493],[2.24224702]
52,[2.7128121],[0.40902207],[1.81543891]
53,[2.93298798],[0.4970899],[1.7304523]
54,[2.84261478],[0.44056752],[2.14900031]
55,[2.4383266],[0.60150008],[1.60510555]
56,[2.91182541],[0.5515416],[2.11617693]
57,[3.34408557],[0.37021488],[1.99273157]
58,[2.80513082],[0.51754942],[2.14707116]
59,[2.73624466],[0.58074828],[2.09671656]
60,[2.38704506],[0.69983031],[2.20266773]
61,[2.75783996],[0.55572862],[2.08890028]
62,[2.62862654],[0.67390137],[2.02593557]
63,[2.84619067],[0.44844955],[2.43203489]
64,[2.4875749],[0.53696947],[2.41395955]
65,[2.68828256],[0.62255016],[2.02102242]
66,[2.79007762],[0.41065601],[2.29291851]
67,[2.73898478],[0.62054589],[2.20948215]
68,[2.69727736],[0.57791992],[2.14707078]
69,[2.52008997],[0.65645949],[2.08235683]
70,[2.15662011],[0.72347321],[2.26645697]
71,[2.21258462],[0.69353637],[2.11175546]
72,[2.49779837],[0.67240311],[2.08582356]
73,[2.04409551],[0.6968819],[2.16265482]
74,[2.36950742],[0.61247649],[2.04469795]
75,[1.94468568],[0.73533001],[2.18779315]
76,[2.4837935],[0.71061546],[2.16542608]
77,[2.10142393],[0.73447107],[2.25945539]
78,[2.29537742],[0.67072781],[2.20443842]
79,[2.85594766],[0.60729065],[2.04208978]
80,[2.48401308],[0.59453464],[2.37872145]
81,[2.86022952],[0.50299596],[2.01172102]
82,[2.75989575],[0.55387561],[2.05545536]
83,[2.26509539],[0.68859115],[2.1160719]
84,[2.59059126],[0.66010977],[1.91851056]
85,[2.11968479],[0.70991628],[2.41990723]
86,[2.13462869],[0.70756576],[2.0643504]
87,[2.08202073],[0.72571502],[2.18104394]
88,[2.10364573],[0.74011627],[2.16163485]
89,[2.65960061],[0.61363475],[2.22353634]
90,[2.58104626],[0.57141894],[2.25005914]
91,[3.44050157],[0.48406057],[1.8650862]
92,[2.86378501],[0.66649991],[2.12411319]
93,[2.69244006],[0.63769361],[2.35892706]
94,[2.63890847],[0.66141932],[2.27168236]
95,[3.14060977],[0.6238258],[1.93330346]
