,Mean,Variance,Predictive model
0,[-10195.14975003],[25188.72441848],[-14.01853874]
1,[-2333.4636044],[18622.01669768],[-19.28378376]
2,[6654.27865083],[8850.21843027],[-182.89680222]
3,[-17264.63497117],[46161.15566076],[-239.84892882]
4,[-10220.3524662],[43195.41484917],[-33.06813557]
5,[1347.28769203],[15487.9302363],[-39.10191507]
6,[-11912.94630167],[38912.37633043],[-131.59921975]
7,[-14596.73313496],[38500.87008358],[-219.30790316]
8,[-6504.6883712],[36421.41517081],[-63.28852393]
9,[-17928.24955213],[38653.79134292],[-50.83511365]
10,[-5723.43271564],[33622.48872756],[-1638.61763208]
11,[-2811.19177698],[28872.77384903],[-371.39623637]
12,[-8158.44794973],[29549.90084005],[-2853.86395867]
13,[-14171.16397576],[37790.7152956],[-18430.73145102]
14,[5176.6639128],[24531.23522945],[-124.79468838]
15,[-14781.63835642],[31193.45628109],[-6860.05968001]
16,[-10847.73132688],[24202.56990232],[-972.99087541]
17,[6667.39674025],[15558.33915774],[-360.87959794]
18,[4038.46049179],[15004.68370393],[-1287.7144926]
19,[12936.24905701],[19222.33633841],[-1512.99513678]
20,[13999.95383821],[12088.56981843],[-6408.14609645]
21,[2774.27084832],[16804.73875362],[-1017.19893482]
22,[6203.34330841],[11687.44603444],[-681.6268762]
23,[7913.08697277],[10399.03768347],[-706.10008863]
24,[-2114.39299774],[13139.88881973],[-400.66544326]
25,[-3006.59634272],[12817.56114456],[-741.3973677]
26,[-17585.90418736],[17938.40203391],[-347.5763237]
27,[-2953.0306341],[10246.28165687],[-780.53012549]
28,[-1272.84925008],[8772.93785634],[-581.12807552]
29,[6492.2330256],[5783.6141148],[-4443.62802503]
30,[-10600.44349958],[13620.80935216],[-565.24650776]
31,[403.1183241],[6193.98198774],[-639.16151409]
32,[145.28257883],[6304.46653679],[-1860.60931545]
33,[1012.12387672],[5267.23023882],[-719.012475]
34,[-3137.81597074],[6871.60414301],[-665.35369112]
35,[337.51412185],[5047.39308763],[-759.31094933]
36,[2900.22242788],[4153.33874272],[-1211.11621121]
37,[1128.75334456],[5176.72407887],[-1513.36530708]
38,[212.3974019],[4353.22853299],[-933.45113801]
39,[2681.96125339],[3479.26256059],[-994.65157818]
40,[2221.48331504],[3393.64572955],[-820.42319082]
41,[-2.99347836],[3814.82164796],[-924.78722689]
42,[-311.70241288],[3802.25479852],[-911.30636775]
43,[1100.89285787],[3425.94052056],[-1861.95950974]
44,[-1177.31982877],[3993.8218272],[-918.95091114]
45,[35.08106245],[3319.42111572],[-1127.51625058]
46,[-4954.22327011],[5721.08666372],[-2346.05579999]
47,[148.23597919],[2969.97526528],[-1053.83079331]
48,[-3166.52468297],[4033.63275237],[-974.98385758]
49,[-10825.49488418],[7207.36327381],[-1693.48651236]
50,[-325.55995309],[2627.41293677],[-935.51542434]
51,[-2424.61502069],[3920.38198657],[-2787.83564796]
52,[1662.55805623],[2045.83769481],[-1721.46003482]
53,[-852.3790452],[2695.71063266],[-1341.20154146]
54,[-4493.32195468],[5428.84735654],[-1961.40988441]
55,[-444.85197292],[2340.38332048],[-962.03400867]
56,[-1256.89871265],[2580.35488333],[-905.47517385]
57,[228.78887784],[1870.65901817],[-988.45437315]
58,[-484.18185589],[2020.85037717],[-948.40795147]
59,[-2328.02656215],[2820.3255288],[-1059.33370775]
60,[213.03894352],[1776.83918272],[-1004.82869776]
61,[-681.24355548],[1784.93418508],[-868.18150136]
62,[-1469.33563319],[2104.56669842],[-868.52290804]
63,[101.32255137],[1525.37684968],[-1398.70998706]
64,[-327.33234458],[1612.12816711],[-1162.92967685]
65,[-766.77393856],[1671.13416026],[-871.07574283]
66,[-176.05306073],[1396.01237806],[-919.97539493]
67,[-1106.46329634],[1847.71095062],[-1152.25868487]
68,[-760.29346814],[1564.31546591],[-1144.95337576]
69,[819.71068633],[928.96709983],[-918.802945]
70,[-926.67343595],[1620.81658526],[-972.85837884]
71,[26.81788808],[1161.50616203],[-943.42182421]
72,[-182.57986103],[1249.88620187],[-971.54712027]
73,[193.40498198],[1030.85009106],[-906.77166557]
74,[248.84998531],[979.30377961],[-865.14670679]
75,[14.33281597],[1038.99918468],[-824.41643582]
76,[79.98208492],[852.80952585],[-655.50964179]
77,[-774.85657563],[1170.75442201],[-767.08542394]
78,[-180.51106457],[1226.42333757],[-1439.07911887]
79,[-109.54673373],[894.78024971],[-796.24232722]
80,[-270.90446531],[930.55235518],[-834.87787775]
81,[556.49490085],[619.36189988],[-855.14881205]
82,[-87.16510314],[759.91147576],[-796.98473432]
83,[-1869.55925112],[1445.34333094],[-844.16176721]
84,[-352.03868007],[833.50141017],[-825.31898408]
85,[-201.89373374],[798.44304027],[-933.59651676]
86,[-268.34839473],[735.56132421],[-679.39804055]
87,[-432.81742384],[866.4230165],[-899.05860793]
88,[-217.11180031],[710.52728054],[-738.23931034]
89,[-566.5782458],[1163.71244896],[-1489.55224492]
90,[27.18057307],[607.78095664],[-908.27272048]
91,[68.00282536],[566.09823032],[-733.78000921]
92,[-881.24027774],[913.55293623],[-768.02689872]
93,[307.88282743],[840.48799175],[-1790.65324533]
94,[-309.52533862],[662.05792032],[-728.60698687]
95,[-219.1815572],[691.0504914],[-888.46069484]
