,Mean,Variance,Predictive model
0,[182.73061482],[243.35557373],[3.58389601]
1,[148.78181218],[240.30916798],[3.67143279]
2,[71.81547091],[215.2766372],[3.47705327]
3,[99.95446445],[231.98589653],[0.45484164]
4,[37.66512727],[238.09088615],[2.39270189]
5,[353.17901674],[184.76460956],[9.19437436]
6,[543.43964076],[8.36012914],[17.58453071]
7,[434.69306937],[223.40490135],[27.09426085]
8,[352.51716466],[180.88506284],[29.09389692]
9,[76.32469072],[280.06373203],[14.71812654]
10,[76.65230604],[272.60266447],[32.12354042]
11,[372.50691547],[235.55927281],[38.47599405]
12,[357.67582331],[240.53595916],[54.22131466]
13,[488.37459168],[203.31147337],[52.39006892]
14,[479.37814958],[242.7635162],[64.28660127]
15,[510.59215812],[172.75963461],[80.66663059]
16,[592.8160078],[139.82599718],[59.39336922]
17,[386.31436744],[222.14891627],[56.82290985]
18,[162.60804203],[290.91124314],[93.60963553]
19,[383.81174773],[255.4999044],[122.3276004]
20,[433.77496073],[268.16111154],[108.00593091]
21,[442.97698263],[236.17680681],[139.83439628]
22,[273.56980362],[294.39099447],[163.53894092]
23,[272.31097433],[268.01110074],[173.84572134]
24,[279.69723181],[271.82250511],[138.96914782]
25,[324.97290516],[247.86542272],[156.30087911]
26,[532.88414916],[205.37395161],[83.90189391]
27,[548.02481159],[206.62989987],[233.53827048]
28,[498.66946468],[198.72405507],[223.58025039]
29,[569.03252838],[223.89967112],[100.74311529]
30,[617.25537395],[164.40591552],[229.58283702]
31,[661.20371818],[123.86395346],[349.04609429]
32,[516.44849373],[227.57733129],[284.36443727]
33,[399.65322758],[248.84128475],[359.52592289]
34,[807.52810967],[63.60094678],[405.18338345]
35,[811.05060739],[26.04777417],[489.26213791]
36,[310.55956558],[330.89622353],[-0.]
37,[307.76810483],[327.81490131],[0.]
38,[307.81317325],[324.30805546],[0.]
39,[325.99715366],[318.38721604],[0.]
40,[330.05258811],[314.65815198],[0.]
41,[400.89974682],[301.483963],[0.]
42,[418.80291768],[288.07902345],[0.]
43,[397.16988635],[290.43077137],[0.]
44,[444.32199084],[291.0421899],[0.]
45,[490.9900614],[285.03673755],[0.]
46,[541.63439668],[262.51356708],[0.]
47,[520.81101961],[278.1842477],[0.]
48,[481.73988746],[291.43389397],[0.]
49,[675.69265688],[191.34762346],[0.]
50,[355.73524339],[318.80989033],[0.]
51,[338.29236056],[343.23121306],[-0.]
52,[333.16223867],[342.66172196],[-0.]
53,[316.91953077],[362.4681499],[0.]
54,[309.57493235],[365.93010547],[0.]
55,[298.42882002],[371.0075737],[-0.]
56,[291.21525574],[372.63463724],[0.]
57,[484.94474658],[341.74889044],[0.]
58,[502.49611151],[323.93205272],[0.]
59,[299.3323872],[369.92847342],[-0.]
60,[295.89718372],[368.06439638],[-0.]
61,[293.29285732],[365.77329769],[-0.]
62,[283.14229978],[369.71810485],[-0.]
63,[278.0398662],[368.96139973],[-0.]
64,[272.41115556],[368.10983283],[0.]
65,[271.9915454],[365.63341967],[-0.]
66,[265.2452823],[364.50761117],[0.]
67,[264.58342023],[362.13440861],[0.]
68,[259.14853629],[361.29782045],[0.]
69,[253.77702754],[361.61732969],[-0.]
70,[268.51574314],[353.007779],[0.]
71,[270.80298489],[350.36680283],[0.]
72,[240.2379715],[358.53271336],[-0.]
73,[236.64369673],[357.29058769],[-0.]
74,[230.06165939],[355.96685656],[-0.]
75,[228.34258504],[354.50184817],[0.]
76,[220.49890363],[362.45632984],[-0.]
77,[203.3722492],[368.2815043],[-0.]
78,[193.96434828],[369.90179605],[-0.]
79,[193.08094767],[368.56274284],[-0.]
80,[574.85000637],[290.18261976],[0.]
81,[545.03317736],[289.29062468],[0.]
82,[505.13240188],[303.55407764],[0.]
83,[202.90430709],[372.88036224],[-0.]
84,[504.78024307],[252.51468596],[0.]
85,[386.78477624],[306.62826878],[0.]
86,[320.6205793],[345.86301086],[0.]
87,[307.0613328],[341.59364272],[0.]
88,[225.01346871],[358.92099742],[-0.]
89,[196.70632794],[366.35715022],[-0.]
90,[190.43503462],[364.68473462],[-0.]
91,[188.08701324],[364.59247793],[-0.]
92,[170.21483741],[370.71803118],[-0.]
93,[158.81824857],[372.1289996],[-0.]
94,[165.50971815],[367.39900196],[0.]
95,[167.83189216],[364.51454045],[0.]
