,Mean,Variance,Predictive model
0,[8.96698111],[12.52204089],[0.01807892]
1,[8.84211491],[9.8514381],[-0.03192776]
2,[23.29653145],[8.53983726],[-0.06485957]
3,[23.18500759],[8.93871782],[-0.07421524]
4,[28.32075499],[11.19198438],[0.13747734]
5,[33.50627777],[3.50581562],[-0.10616098]
6,[30.12401342],[4.99127582],[0.3623379]
7,[38.79124088],[4.14051628],[0.89169503]
8,[36.954226],[4.44678367],[0.93622996]
9,[35.49742083],[13.9389757],[1.28322339]
10,[31.73442409],[12.19334233],[0.91828472]
11,[25.08684061],[13.67455894],[0.62125593]
12,[48.07024466],[12.83287587],[2.27751151]
13,[56.15687146],[7.6181824],[3.04763323]
14,[46.28407404],[15.36298976],[1.20346867]
15,[49.212578],[14.77890041],[4.8970851]
16,[43.32663214],[19.49548467],[3.34611804]
17,[55.94200143],[12.79977123],[4.25018541]
18,[54.89171087],[10.17876539],[4.55104018]
19,[31.49434887],[26.5996222],[7.0509631]
20,[4.87145234],[41.62897879],[15.26647204]
21,[4.41589546],[41.00273937],[9.25405799]
22,[114.70484978],[23.80755337],[11.14648693]
23,[107.96174955],[23.98409888],[27.57418816]
24,[73.61623603],[30.94638079],[17.76579224]
25,[111.08708204],[34.30357472],[18.80154347]
26,[140.93591909],[22.71133801],[25.98314551]
27,[91.89614685],[36.885328],[6.95318208]
28,[98.15857407],[32.06561142],[14.78364314]
29,[135.99979291],[30.42767776],[26.29786894]
30,[124.46095428],[35.50202138],[25.43605619]
31,[94.33919764],[30.55409329],[12.3546061]
32,[107.36501487],[33.38970814],[17.25989169]
33,[113.02477083],[27.78830738],[25.44352791]
34,[109.24091214],[27.97988226],[36.70827974]
35,[78.12231834],[37.43258883],[26.83950512]
36,[85.78922483],[31.59841872],[48.82755567]
37,[82.92241091],[35.83890968],[43.84713291]
38,[74.10424504],[26.69173068],[63.45298171]
39,[96.70252761],[25.03776073],[59.71847105]
40,[117.19523741],[17.04457926],[57.78109773]
41,[105.56234879],[18.11887814],[51.45611437]
42,[122.87746721],[33.28425697],[62.06430712]
43,[129.92097484],[35.34970809],[59.94697376]
44,[93.84744256],[26.43689032],[60.56432139]
45,[56.06848728],[45.53090595],[69.88429999]
46,[81.2222625],[28.04033384],[68.80976766]
47,[57.58554628],[34.42259808],[70.70231126]
48,[20.36232494],[52.32581647],[35.7328057]
49,[11.31696173],[53.1157278],[51.78540054]
50,[103.17090931],[24.29837019],[22.28997648]
51,[137.91108711],[27.76494147],[75.24929689]
52,[75.86992399],[35.64144371],[41.54579191]
53,[83.06334208],[30.60199022],[36.2348704]
54,[69.89487297],[40.8983382],[52.18813124]
55,[16.02894252],[51.38003864],[37.73373009]
56,[32.83213686],[41.2570606],[60.22064443]
57,[135.64401696],[30.71009279],[41.72437449]
58,[78.15316469],[41.76515049],[52.82709821]
59,[115.91499653],[25.17670136],[44.08317962]
60,[192.92380418],[27.86053716],[87.10842265]
61,[197.61170227],[32.1454186],[80.20309696]
62,[102.10335265],[43.53061366],[53.76085324]
63,[115.83729895],[42.61321379],[65.07814147]
64,[137.10962045],[30.63297064],[101.86527626]
65,[109.74507288],[38.87696111],[95.14882854]
66,[129.87004797],[32.10606284],[67.43438718]
67,[49.60002272],[52.12586363],[86.81972449]
68,[211.94723285],[28.7878965],[126.0839539]
69,[210.8203261],[26.83779202],[63.11427394]
70,[217.2745218],[31.92042314],[112.74741058]
71,[144.58580673],[31.64221518],[52.51957487]
72,[200.33475096],[34.45096235],[112.34928167]
73,[17.86845554],[62.22710283],[117.06437275]
74,[72.01666854],[50.67124713],[135.05748857]
75,[57.67302674],[59.56715205],[110.04852212]
76,[74.91700481],[56.54668446],[96.54940228]
77,[76.20122894],[54.5812373],[87.67643192]
78,[38.49594282],[61.76299613],[91.72553506]
79,[75.82183004],[54.47859211],[76.78123044]
80,[107.41140987],[40.56145528],[79.74331758]
81,[128.87152638],[46.66267176],[45.87471182]
82,[200.7793687],[36.1566004],[111.16222452]
83,[131.81216697],[36.23946664],[74.97407555]
84,[126.97845106],[54.55984676],[97.85315417]
85,[34.41264387],[59.11695149],[104.22279101]
86,[86.85964778],[47.64077103],[102.64737927]
87,[172.05913248],[39.03126547],[36.98268228]
88,[171.69813856],[36.96304722],[83.52286962]
89,[235.52585272],[34.05907624],[152.61799779]
90,[136.80834852],[49.79854769],[127.2575971]
91,[248.13188495],[32.00858663],[122.95608628]
92,[32.20511881],[66.67380343],[171.72745196]
93,[125.33349658],[53.6593989],[66.02644725]
94,[161.60436774],[45.3467259],[73.66275225]
95,[68.4363108],[65.5394045],[116.33091209]
