,Mean,Variance,Predictive model
0,[-5.926971],[4.42443839],[-0.08683085]
1,[-5.15112477],[4.03661771],[-0.21165406]
2,[-5.23630987],[4.38773758],[-0.10636306]
3,[-3.50142537],[2.87109325],[-0.28752398]
4,[-6.62774157],[3.56381182],[-0.22132294]
5,[-13.91140201],[6.79284867],[-0.4264532]
6,[-14.4390924],[6.8590214],[-0.67746539]
7,[-14.86612018],[6.65785013],[-0.73663086]
8,[-15.08905551],[6.52289144],[-0.73272027]
9,[-2.41108936],[1.24639115],[-0.51324933]
10,[-14.84917157],[6.91345157],[-1.73616088]
11,[-15.19532246],[6.89914068],[-2.1164256]
12,[-3.48962422],[1.61652203],[-0.55183307]
13,[-2.87187343],[2.80231207],[-0.90748043]
14,[-14.44633789],[7.15276878],[-1.65168184]
15,[-15.30842164],[7.13478373],[-2.48885371]
16,[-2.33928563],[1.22600101],[-0.45331411]
17,[-15.10927697],[7.36938909],[-1.73855945]
18,[-14.80582953],[7.28402958],[-3.44317894]
19,[-15.94129485],[7.23910413],[-2.46476723]
20,[-2.59831344],[0.92874699],[-0.67516999]
21,[-15.4541549],[7.37608762],[-4.4193949]
22,[-1.14671215],[0.82137648],[-2.34108058]
23,[-2.32575402],[1.04277479],[-0.95528271]
24,[-13.49289715],[7.15286902],[-4.02580292]
25,[-2.09498578],[1.04862258],[-0.94014916]
26,[-13.95596586],[7.81570213],[-7.08364096]
27,[-1.97543015],[0.96491552],[-0.91803475]
28,[-14.24403098],[7.91384768],[-6.87376311]
29,[-11.90639256],[5.99080407],[-5.18374068]
30,[-1.49006758],[0.37777306],[-1.41507872]
31,[-2.48173531],[0.86724347],[-1.44174801]
32,[-2.18914303],[0.9483107],[-1.51514537]
33,[-2.29374658],[1.04411427],[-1.19002262]
34,[-9.22792712],[7.38948275],[-4.55922467]
35,[-6.61125504],[5.73666416],[-3.2044446]
36,[-9.05713316],[7.21825889],[-3.55326009]
37,[-2.30130131],[0.97311766],[-1.54051235]
38,[-2.40268714],[0.9422763],[-1.76979582]
39,[-2.41378247],[0.91801162],[-2.57324962]
40,[-11.81138046],[8.0066569],[-5.5083829]
41,[-2.3962664],[0.94881355],[-2.22366454]
42,[-3.31816534],[4.42260753],[-4.84210041]
43,[-2.42499166],[0.93252264],[-2.56566909]
44,[-7.23088887],[6.62152947],[-8.59319273]
45,[-2.23591164],[0.91624825],[-2.42953898]
46,[-10.95071889],[7.66707955],[-7.96940163]
47,[-9.92730631],[7.35350411],[-7.67737813]
48,[-2.15166614],[0.90991111],[-3.84150088]
49,[-9.91487144],[7.43197213],[-9.160467]
50,[-4.6855478],[4.49436187],[-5.97732256]
51,[-2.58407627],[0.93217964],[-2.67514966]
52,[-2.46854932],[0.9307584],[-2.69044167]
53,[-2.32481471],[0.91603027],[-2.58155972]
54,[-2.65286382],[0.90713679],[-2.41187095]
55,[-5.29720068],[5.18720849],[-5.8645453]
56,[-9.69281046],[6.9968699],[-7.37549136]
57,[-2.29764221],[0.87303587],[-2.65969646]
58,[-9.60555627],[7.05481633],[-8.75867732]
59,[-9.41235499],[6.25234969],[-6.74432735]
60,[-2.26300978],[0.87839114],[-2.86507425]
61,[-6.65078709],[5.30568753],[-7.08926002]
62,[-5.87542101],[3.92134483],[-5.5741496]
63,[-10.74238188],[7.32884873],[-9.75640627]
64,[-2.40486173],[0.89254666],[-3.66425117]
65,[-10.08703208],[7.39668429],[-9.76363756]
66,[-4.52205369],[3.45008335],[-4.67153744]
67,[-8.42124158],[5.3666992],[-6.2727261]
68,[-10.19524957],[6.59801316],[-7.40852887]
69,[-10.04019365],[7.2508605],[-10.79776193]
70,[-2.64747931],[0.89051723],[-4.32624372]
71,[-8.10369832],[4.18725302],[-4.03705001]
72,[-6.08981257],[3.56992273],[-5.70990354]
73,[-2.60391473],[0.86616635],[-3.184695]
74,[-2.34194354],[0.85421893],[-3.01533435]
75,[-9.44748233],[5.19867598],[-6.85408715]
76,[-2.52389523],[0.88402237],[-3.06120461]
77,[-6.31206984],[3.28235786],[-5.31283855]
78,[-7.39593269],[3.7829048],[-6.1284678]
79,[-2.26194727],[0.85557856],[-2.95318919]
80,[-0.61924462],[0.1022578],[-2.95882478]
81,[-10.5790209],[6.91511559],[-10.70331726]
82,[-9.61663021],[7.0593984],[-11.11291159]
83,[-2.25734218],[0.88198787],[-2.64746281]
84,[-8.75729624],[4.31864544],[-5.75380376]
85,[-2.55109139],[0.88395212],[-2.67267398]
86,[-0.26157791],[0.04930133],[-2.77035785]
87,[-10.47171417],[5.9701147],[-7.97589658]
88,[-9.36908599],[7.02378697],[-11.36961121]
89,[-7.77289704],[4.38829129],[-5.9091501]
90,[-4.08487791],[2.34945507],[-5.14433083]
91,[-8.06277402],[3.87529896],[-4.99724227]
92,[-3.89392188],[1.64969133],[-3.80748244]
93,[-8.26102309],[4.13030761],[-4.97142595]
94,[-10.07680886],[6.39473545],[-11.0150555]
95,[-4.49568729],[2.03328635],[-4.28636377]
