,Mean,Variance,Predictive model
0,[2.07565692],[0.35534788],[0.01512827]
1,[1.95848121],[0.52835879],[0.02626909]
2,[1.91860686],[0.5079949],[0.0273712]
3,[1.89502728],[0.52785867],[0.03713612]
4,[2.01732722],[0.5128844],[0.03499973]
5,[2.27678749],[0.47314283],[0.05984787]
6,[3.71114685],[0.51709997],[0.14808392]
7,[3.84155644],[0.28149273],[0.09822236]
8,[3.42903724],[0.66276437],[0.20301449]
9,[3.36805895],[0.65978013],[0.19788029]
10,[3.44452073],[0.60036513],[0.1956903]
11,[3.48710578],[0.60248461],[0.25801004]
12,[3.42779503],[0.61352874],[0.22714454]
13,[3.58418903],[0.54063909],[0.31281265]
14,[3.30971741],[0.55994528],[0.30533716]
15,[3.52970138],[0.54047451],[0.36994542]
16,[3.67310054],[0.48468794],[0.44725627]
17,[3.43454102],[0.53123699],[0.36279326]
18,[2.36706006],[0.74245135],[0.37527128]
19,[2.89639205],[0.64527575],[0.37004368]
20,[3.44696328],[0.61934752],[0.41552793]
21,[2.75712837],[0.75959214],[0.44649213]
22,[3.71602246],[0.44968242],[0.6090579]
23,[3.36366631],[0.64148964],[0.63046089]
24,[3.26370773],[0.58822704],[0.56349768]
25,[2.49444463],[0.81282069],[0.81067609]
26,[3.39627842],[0.60476163],[0.79873013]
27,[2.98356926],[0.678139],[0.52741064]
28,[2.56639773],[0.72842424],[1.01026289]
29,[2.86244811],[0.77678505],[0.70880213]
30,[3.15007015],[0.67417508],[0.77214432]
31,[2.09043708],[0.79221838],[1.11883169]
32,[2.14901312],[0.76089288],[1.58675661]
33,[3.44258476],[0.46979218],[1.50614005]
34,[3.01535599],[0.7367051],[1.1100923]
35,[2.17407419],[0.8537893],[1.41396649]
36,[2.77461911],[0.71972359],[1.47443366]
37,[2.19422702],[0.86248041],[1.97913629]
38,[2.55304376],[0.62567745],[1.86426269]
39,[2.66770692],[0.76703595],[1.75238196]
40,[1.65262926],[0.95531314],[2.26711086]
41,[3.32461206],[0.49145015],[1.85839828]
42,[2.69064252],[0.7141933],[1.95857718]
43,[1.73238473],[0.97566608],[2.43048546]
44,[2.7039244],[0.81101693],[2.23519683]
45,[2.14317064],[0.87703485],[2.54108726]
46,[1.71265623],[0.973661],[2.46013531]
47,[1.7103751],[0.96504712],[2.63460609]
48,[3.78664388],[0.45525223],[2.10778656]
49,[2.69289537],[0.63784884],[2.42457386]
50,[2.86707566],[0.69721531],[2.6574834]
51,[4.0712136],[0.25384545],[2.27672986]
52,[2.89363717],[0.73155361],[2.00748363]
53,[3.38051615],[0.63127419],[2.37236898]
54,[3.32338918],[0.7353343],[2.17303225]
55,[1.73646112],[0.93263651],[2.59420718]
56,[2.41905305],[0.77689669],[2.47533214]
57,[2.70804766],[0.57396534],[2.58118442]
58,[3.80966935],[0.58348181],[2.39889389]
59,[2.99391317],[0.58991166],[2.57586742]
60,[3.46049283],[0.53227126],[2.38691084]
61,[2.92004872],[0.63701068],[2.45719894]
62,[2.34220196],[0.75296726],[2.73733013]
63,[1.88769646],[0.92313047],[2.52856227]
64,[2.05473339],[0.89438994],[2.5665023]
65,[3.97716615],[0.47850637],[2.0196104]
66,[2.75861093],[0.75400508],[2.1306453]
67,[3.6131236],[0.53766326],[2.56682281]
68,[2.28164614],[0.80107659],[2.48778453]
69,[3.0262431],[0.58956696],[2.72228347]
70,[2.47487914],[0.65878558],[2.63000647]
71,[2.61248963],[0.67618894],[2.12954301]
72,[3.24736913],[0.59005077],[1.83996103]
73,[2.97609704],[0.59718158],[2.40229407]
74,[3.30486755],[0.57250658],[2.24712384]
75,[3.50109809],[0.57165103],[1.71966187]
76,[3.53615749],[0.4346758],[2.27380578]
77,[3.19567176],[0.53877141],[2.5022227]
78,[2.54630734],[0.7693091],[2.35088754]
79,[3.35133395],[0.46857132],[2.52118136]
80,[2.43743605],[0.82060775],[2.35367534]
81,[3.37518794],[0.45960472],[2.58364599]
82,[2.11279159],[0.86501893],[2.63041592]
83,[3.13722208],[0.62421365],[2.14798991]
84,[2.10930397],[0.81217172],[2.73162204]
85,[3.62226883],[0.47344598],[2.6390376]
86,[3.50298109],[0.55120798],[2.83392843]
87,[3.9671754],[0.65818116],[2.27926105]
88,[3.19979246],[0.62233842],[3.1978144]
89,[4.57846526],[0.58093593],[1.95325391]
90,[2.93747978],[0.75569211],[2.94853372]
91,[2.72963845],[0.79743171],[2.93877011]
92,[3.94297753],[0.67061278],[2.31690299]
93,[2.65135186],[0.81907492],[2.80943764]
94,[4.03346181],[0.63962288],[2.21991892]
95,[3.71611317],[0.54529635],[2.64265272]
