,Mean,Variance,Predictive model
0,[5.32711883],[0.79986647],[0.16355158]
1,[5.45696019],[0.77390047],[0.52299801]
2,[5.69880445],[0.61373522],[1.75145942]
3,[6.20005629],[0.56719452],[10.92540056]
4,[4.98677955],[0.92569173],[0.28904992]
5,[5.97498452],[0.68729183],[0.26580978]
6,[5.26321548],[1.32708704],[0.44729369]
7,[8.46113997],[1.19340121],[0.5540412]
8,[5.65082756],[1.68895471],[0.60673905]
9,[9.26634752],[0.45679069],[0.65142173]
10,[8.13826182],[1.5589544],[0.80757364]
11,[7.85111364],[1.38721204],[0.88879605]
12,[8.60211057],[1.65761453],[1.05318007]
13,[8.39162344],[1.80038119],[1.2053921]
14,[6.52487214],[2.17434978],[0.]
15,[6.43815072],[2.16882026],[0.]
16,[6.43280865],[2.12516234],[0.]
17,[6.44774807],[2.08522318],[0.]
18,[6.39192753],[2.06591232],[0.]
19,[6.38040793],[2.0295685],[0.]
20,[6.35911785],[1.99744845],[0.]
21,[6.24504143],[2.05771724],[0.]
22,[6.16750878],[2.06839223],[0.]
23,[6.1834227],[2.0377596],[0.]
24,[6.22505935],[2.02042273],[0.]
25,[6.24730586],[1.9945872],[0.]
26,[6.18834884],[1.99571866],[0.]
27,[8.95069686],[0.947856],[0.]
28,[6.18751924],[1.99654145],[0.]
29,[6.13982133],[1.99134567],[0.]
30,[9.17184471],[0.86487087],[0.]
31,[8.81416392],[0.95488253],[0.]
32,[9.04638792],[0.87961201],[0.]
33,[9.1439639],[0.84797793],[0.]
34,[8.98313556],[1.0159696],[0.]
35,[7.52055265],[1.70363766],[0.]
36,[6.32758352],[1.9839205],[0.]
37,[9.23589141],[0.78730847],[0.]
38,[9.15764235],[0.8763677],[0.]
39,[9.04891984],[0.94983492],[0.]
40,[6.32224707],[1.96949734],[0.]
41,[8.84090147],[0.85931505],[0.]
42,[6.32996327],[1.93870135],[0.]
43,[8.70352355],[0.87892955],[0.]
44,[6.30318771],[1.94715002],[0.]
45,[6.27441178],[1.94037871],[0.]
46,[9.09077441],[0.73439153],[0.]
47,[6.27055828],[1.98678981],[0.]
48,[8.6782131],[0.84476599],[0.]
49,[9.15597484],[0.69240004],[0.]
50,[8.5968774],[0.85706719],[0.]
51,[6.32883569],[1.94406954],[0.]
52,[9.17955834],[0.70104169],[0.]
53,[8.567846],[1.24785994],[0.]
54,[6.35051935],[1.96825143],[0.]
55,[6.32216611],[1.96573875],[0.]
56,[6.30075066],[1.95806863],[0.]
57,[8.79073535],[1.21578579],[0.]
58,[6.2493852],[1.95248446],[0.]
59,[8.97115709],[0.78873658],[0.]
60,[6.28714794],[1.94822515],[0.]
61,[9.27842842],[0.69210712],[0.]
62,[9.50236152],[0.65834651],[0.]
63,[9.38128317],[0.66791743],[0.]
64,[9.36710421],[0.65845772],[0.]
65,[9.40229722],[0.65541781],[0.]
66,[9.462862],[0.63832146],[0.]
67,[9.53702691],[0.62977672],[0.]
68,[9.59889289],[0.62111261],[0.]
69,[9.63499803],[0.61140824],[0.]
70,[9.642247],[0.60228599],[0.]
71,[9.64840683],[0.59376316],[0.]
72,[9.68450327],[0.58705141],[0.]
73,[9.70862565],[0.5797151],[0.]
74,[9.73057499],[0.57272565],[0.]
75,[9.7540352],[0.56641595],[0.]
76,[9.77405324],[0.56018913],[0.]
77,[9.79240001],[0.55421272],[0.]
78,[9.80861692],[0.54832918],[0.]
79,[9.82898168],[0.54346911],[0.]
80,[9.83071616],[0.537608],[0.]
81,[9.84450575],[0.53243464],[0.]
82,[9.8556474],[0.52720874],[0.]
83,[9.86254323],[0.52186657],[0.]
84,[9.87592842],[0.51748605],[0.]
85,[9.88069329],[0.51238049],[0.]
86,[9.88592352],[0.50744395],[0.]
87,[9.88993534],[0.50260855],[0.]
88,[9.89439236],[0.49791597],[0.]
89,[9.88862826],[0.49418789],[0.]
90,[9.89201222],[0.48970393],[0.]
91,[9.89920264],[0.48569217],[0.]
92,[9.90245957],[0.481421],[0.]
93,[9.90500918],[0.47722549],[0.]
94,[9.90984069],[0.4732808],[0.]
95,[9.91560579],[0.46960122],[0.]
