,Mean,Variance,Predictive model
0,[-36.30525084],[23.57183932],[-0.43782184]
1,[-17.3400134],[21.88169513],[-0.24994341]
2,[-11.23049514],[16.81832347],[-0.90994806]
3,[-23.17215848],[50.66762468],[-0.17091303]
4,[-26.05205876],[52.97427552],[-0.46257657]
5,[-24.40078214],[46.46012479],[-0.04352353]
6,[-32.68403833],[46.76619509],[-0.4530056]
7,[-35.92303877],[53.1053821],[-0.16807726]
8,[7.40346396],[17.05800455],[-1.61230017]
9,[-2.05981957],[22.65720255],[-2.54872696]
10,[-8.56971279],[34.78407315],[-0.27354547]
11,[-13.83896768],[41.07042179],[-3.00868414]
12,[8.94102026],[27.77930088],[-1.07628172]
13,[-19.4077171],[33.7026314],[-0.10250594]
14,[6.55772802],[17.67116234],[-1.04768364]
15,[6.21845842],[16.0095488],[-0.16090944]
16,[-3.21173838],[30.72142592],[-0.69867926]
17,[-18.65612853],[36.5981042],[-2.75065148]
18,[-7.15658753],[31.15698941],[-3.29222284]
19,[-2.58955185],[20.46981537],[-4.58614671]
20,[0.54050328],[22.68309927],[-0.56061828]
21,[-5.95189783],[16.37760399],[-0.32410886]
22,[-24.79768191],[22.36427435],[-4.94811539]
23,[-0.50067263],[12.25555552],[-1.74548551]
24,[-9.45575678],[14.36449267],[-2.32218071]
25,[1.83061385],[9.33305822],[-0.76501496]
26,[-3.7059342],[10.78001801],[-1.56431363]
27,[-1.63630729],[9.09809503],[-0.66972822]
28,[-2.66324129],[8.35915167],[-1.03239888]
29,[-5.72837946],[9.76412452],[-3.79429335]
30,[0.80999596],[5.32045498],[-1.04505966]
31,[1.51137819],[4.61016626],[-0.87610831]
32,[-1.06845304],[5.1845693],[-0.95651508]
33,[-2.24089372],[5.308609],[-1.00081037]
34,[-5.6313966],[6.34462497],[-1.51898657]
35,[-6.9738072],[6.46886999],[-1.43785314]
36,[-1.17494868],[3.94578524],[-1.07746814]
37,[-0.1096689],[3.29146804],[-1.33248031]
38,[1.66218214],[2.46491649],[-1.19251624]
39,[-1.31852147],[3.57860955],[-1.31091139]
40,[-1.50748253],[3.38566671],[-1.29036664]
41,[-1.85874366],[3.22091855],[-1.35983095]
42,[-0.01263209],[2.34881416],[-1.36400637]
43,[-0.65838402],[2.64587089],[-1.59199834]
44,[-0.8296074],[2.62658169],[-1.54079031]
45,[1.09408102],[1.66936943],[-1.55480767]
46,[1.21280095],[1.64912812],[-1.78710934]
47,[-0.67529519],[2.17363667],[-1.53507562]
48,[0.54029069],[1.68323389],[-1.5475539]
49,[-2.10174559],[2.84503941],[-1.83865852]
50,[-1.68284651],[2.4827271],[-1.5363324]
51,[-2.15783935],[2.61333522],[-1.43006662]
52,[0.73011773],[1.29645332],[-1.39905934]
53,[-7.53473969],[4.41881792],[-1.46976704]
54,[0.31708401],[1.19004063],[-1.29822422]
55,[-1.04319431],[1.68421361],[-1.56128581]
56,[-0.72024684],[1.42790047],[-1.62415719]
57,[0.90882497],[0.77630801],[-1.26462954]
58,[0.72246041],[0.8284208],[-1.46824455]
59,[-0.85385272],[1.47700311],[-1.46064865]
60,[0.14862901],[0.977378],[-1.30081452]
61,[0.02773169],[0.99689709],[-1.67882237]
62,[-0.14419276],[0.99667085],[-1.37568657]
63,[0.25257228],[0.81955642],[-1.18002972]
64,[0.55919802],[0.66103155],[-1.2089744]
65,[0.66244214],[0.61739588],[-1.11997853]
66,[0.85043258],[0.49106302],[-0.98630951]
67,[0.70689598],[0.53017886],[-1.23210411]
68,[0.66355526],[0.50553581],[-1.10604076]
69,[0.08960311],[0.67937719],[-0.98377213]
70,[0.47214449],[0.62932435],[-1.11780819]
71,[-0.36308761],[0.85520314],[-1.07991227]
72,[-2.35193047],[1.5663802],[-1.01881911]
73,[1.00041706],[0.25841216],[-0.94499253]
74,[0.96487872],[0.25651803],[-0.81207545]
75,[-2.33334454],[1.51180305],[-0.93712409]
76,[0.93928677],[0.21666418],[-1.04097174]
77,[1.00210456],[0.18957283],[-0.8640276]
78,[0.2819191],[0.45647086],[-0.71831085]
79,[0.18028851],[0.48251367],[-0.88724242]
80,[-0.08307574],[0.63028935],[-1.08328439]
81,[0.89173658],[0.19842266],[-0.87037502]
82,[0.6932871],[0.26593189],[-0.77211434]
83,[0.9228376],[0.16779254],[-0.91230955]
84,[0.91732787],[0.17008314],[-0.61414039]
85,[1.00757717],[0.13174339],[-0.61613283]
86,[0.75443525],[0.22533482],[-0.74324787]
87,[1.00624305],[0.12405414],[-0.80900473]
88,[1.02622105],[0.11397347],[-0.41015512]
89,[1.01284066],[0.1125112],[-0.70905119]
90,[1.01115401],[0.1115096],[-0.80996398]
91,[1.02105793],[0.10524867],[-0.66619256]
92,[1.01596796],[0.1062147],[-0.4766747]
93,[0.97638189],[0.12159185],[-0.74711339]
94,[1.02441182],[0.10272239],[-0.79499295]
95,[1.03104826],[0.09562997],[-0.58129091]
