,Mean,Variance,Predictive model
0,[48.6232933],[48.03109426],[0.52308352]
1,[26.04376254],[50.90264167],[0.64574549]
2,[29.92680335],[55.83014596],[0.67101005]
3,[19.5103891],[57.35816758],[0.29449487]
4,[24.29219097],[54.8665631],[0.06366852]
5,[44.9825565],[54.93756935],[1.62328204]
6,[59.08625463],[45.04233474],[-1.31288206]
7,[30.00065793],[56.03800016],[3.07899777]
8,[36.04008841],[55.28875906],[3.88618813]
9,[30.95334523],[58.91673247],[4.5643451]
10,[58.98680616],[49.90332065],[-2.28069893]
11,[30.63922002],[58.34763363],[2.8589645]
12,[17.18095335],[59.31810517],[5.13579766]
13,[38.76913434],[48.50251679],[6.95815709]
14,[27.07230225],[54.02481544],[1.54882722]
15,[61.50642131],[40.92409923],[9.54882789]
16,[11.51074938],[59.20679297],[8.23572292]
17,[13.64565361],[55.40602215],[6.4977559]
18,[14.94762001],[50.42770875],[7.83579009]
19,[21.62520193],[45.07181171],[10.52046791]
20,[59.78485161],[27.1492706],[12.34360507]
21,[22.26059921],[41.45563243],[9.29862867]
22,[30.34510545],[34.48368694],[13.13086422]
23,[35.77105783],[31.52319975],[16.15415045]
24,[60.0467986],[22.36238069],[14.43635317]
25,[15.01057516],[37.52777644],[12.29056238]
26,[69.36413629],[9.83884736],[26.09197585]
27,[79.82930364],[4.20331195],[27.7222912]
28,[66.07146216],[12.24647852],[19.2333036]
29,[78.41014049],[2.24147272],[31.56700865]
30,[77.73391862],[1.67095354],[33.4335876]
31,[76.18541274],[1.55789857],[37.30527426]
32,[78.39863558],[0.41565604],[39.44262456]
33,[78.2403948],[0.32980171],[41.97929387]
34,[-25.86266322],[48.99660272],[-0.]
35,[41.34891043],[20.55739726],[0.]
36,[57.24010833],[10.90852309],[0.]
37,[-8.89015009],[38.24605321],[-0.]
38,[-32.14409103],[46.18084018],[-0.]
39,[66.0855743],[6.44438914],[0.]
40,[68.39333469],[5.05862127],[0.]
41,[74.09176537],[2.1234083],[0.]
42,[78.08844948],[0.35430952],[0.]
43,[78.30032593],[0.28771162],[0.]
44,[78.32556533],[0.27254509],[0.]
45,[78.3137278],[0.26630038],[0.]
46,[78.33463023],[0.26225574],[0.]
47,[78.27788176],[0.27341729],[0.]
48,[78.28924187],[0.26041477],[0.]
49,[78.28296353],[0.25987637],[0.]
50,[78.27003224],[0.25420448],[0.]
51,[78.29198815],[0.24759104],[0.]
52,[78.31415551],[0.24522627],[0.]
53,[78.27958965],[0.24869257],[0.]
54,[78.21820214],[0.25584482],[0.]
55,[78.32054002],[0.23758008],[0.]
56,[78.29059543],[0.25150601],[0.]
57,[78.3234759],[0.23411096],[0.]
58,[78.28817429],[0.23777479],[0.]
59,[78.30806119],[0.23443178],[0.]
60,[78.31287199],[0.23151461],[0.]
61,[78.22722077],[0.25506328],[0.]
62,[78.28797278],[0.23546913],[0.]
63,[78.27596947],[0.23100453],[0.]
64,[78.29402914],[0.22942978],[0.]
65,[78.21144961],[0.24104818],[0.]
66,[78.29147717],[0.22706612],[0.]
67,[78.32711321],[0.22257526],[0.]
68,[78.25350878],[0.22926705],[0.]
69,[78.25371708],[0.2260183],[0.]
70,[78.28225997],[0.22194406],[0.]
71,[78.18970823],[0.23162294],[0.]
72,[78.2386501],[0.23244186],[0.]
73,[78.3223899],[0.215667],[0.]
74,[77.71574239],[0.37915594],[0.]
75,[78.32181059],[0.21438539],[0.]
76,[78.25401709],[0.21735037],[0.]
77,[78.23884141],[0.21932469],[0.]
78,[78.16094916],[0.23217715],[0.]
79,[78.21287541],[0.22039124],[0.]
80,[78.24508053],[0.2178948],[0.]
81,[78.30135994],[0.21069277],[0.]
82,[78.27867995],[0.21044124],[0.]
83,[78.08601949],[0.23510723],[0.]
84,[78.30107258],[0.2066181],[0.]
85,[78.31398001],[0.20631436],[0.]
86,[78.32740835],[0.20452012],[0.]
87,[78.24216023],[0.20896236],[0.]
88,[78.20127267],[0.2117523],[0.]
89,[78.32133624],[0.20185265],[0.]
90,[78.30465278],[0.201355],[0.]
91,[78.24213365],[0.20529808],[0.]
92,[78.26890716],[0.20244443],[0.]
93,[78.21846669],[0.20557337],[0.]
94,[78.27367176],[0.20091884],[0.]
95,[78.30456338],[0.19877115],[0.]
