,Mean,Variance,Predictive model
0,[165.49188934],[226.35556226],[1.34767686]
1,[510.58262139],[232.0970655],[6.61439163]
2,[255.57263761],[305.35264335],[0.]
3,[743.1818239],[212.5932723],[0.]
4,[245.5971621],[307.54037613],[-0.]
5,[467.82173569],[252.49151019],[0.]
6,[273.2203178],[322.16964961],[0.]
7,[564.82788081],[268.20987146],[0.]
8,[304.25048298],[315.2561448],[0.]
9,[575.23380373],[258.19338361],[0.]
10,[436.1622293],[285.08447502],[0.]
11,[390.83659444],[314.04740184],[0.]
12,[533.23005235],[243.02841204],[0.]
13,[458.54619094],[276.78944549],[0.]
14,[718.62548037],[155.95776767],[0.]
15,[355.25485247],[318.11550921],[0.]
16,[317.0408493],[323.16951129],[-0.]
17,[300.44388059],[327.55391755],[-0.]
18,[295.04225045],[322.55504847],[-0.]
19,[286.23820708],[319.45135309],[0.]
20,[262.90256527],[336.04996353],[0.]
21,[248.66382547],[337.8730281],[0.]
22,[239.36613521],[335.38592691],[0.]
23,[341.98453645],[291.44790912],[0.]
24,[428.24491376],[299.00708783],[0.]
25,[458.64764508],[279.47852056],[0.]
26,[641.23121093],[207.37140974],[0.]
27,[275.37558896],[345.86713039],[0.]
28,[269.3727465],[341.87213004],[0.]
29,[258.84608149],[341.02981274],[0.]
30,[820.44965101],[121.385682],[0.]
31,[252.33512305],[346.60259008],[0.]
32,[246.71289179],[343.85691246],[-0.]
33,[240.39410384],[340.13381982],[-0.]
34,[233.97794942],[337.92427521],[0.]
35,[253.98153618],[327.4041071],[0.]
36,[248.1639249],[323.92780017],[0.]
37,[227.05864652],[327.49764519],[0.]
38,[216.0939497],[325.9575297],[-0.]
39,[208.31965954],[328.66420583],[0.]
40,[256.6377566],[303.76702354],[0.]
41,[413.46396538],[240.16370851],[0.]
42,[252.6546937],[298.6852431],[0.]
43,[177.41390723],[323.48238095],[0.]
44,[175.21750489],[320.29587496],[0.]
45,[341.12860809],[253.78196058],[0.]
46,[268.86058672],[288.48694701],[-0.]
47,[218.94213583],[300.76873148],[0.]
48,[173.27952785],[316.34366306],[0.]
49,[816.08880438],[66.52071111],[0.]
50,[159.37525954],[319.8923215],[0.]
51,[156.57711942],[319.08902816],[0.]
52,[429.51507041],[277.41527339],[0.]
53,[578.75934928],[254.11149531],[0.]
54,[579.92135078],[167.28122507],[0.]
55,[172.46237798],[322.63978517],[-0.]
56,[446.12760529],[211.95935316],[0.]
57,[319.64140261],[262.42914297],[0.]
58,[313.76284868],[274.52155129],[0.]
59,[177.56594987],[316.08895546],[-0.]
60,[185.2040444],[308.96689244],[0.]
61,[163.33865243],[327.06134629],[0.]
62,[153.35499157],[328.32998313],[-0.]
63,[107.92055679],[345.84476202],[-0.]
64,[189.81506804],[311.43551688],[0.]
65,[143.97221046],[325.83287995],[-0.]
66,[239.31112693],[287.16979673],[0.]
67,[122.5909142],[327.30945756],[-0.]
68,[93.6554637],[337.6035969],[-0.]
69,[125.69754416],[322.55259093],[0.]
70,[454.47763269],[195.18555912],[0.]
71,[203.72265606],[289.23390352],[0.]
72,[83.41035328],[333.34011663],[0.]
73,[547.45460447],[240.84687013],[0.]
74,[617.56007],[204.40683589],[0.]
75,[641.47340221],[181.59774512],[0.]
76,[717.38384128],[107.86629809],[0.]
77,[866.65190669],[57.13495513],[0.]
78,[104.83774672],[328.6492029],[-0.]
79,[85.78623854],[329.69986653],[-0.]
80,[103.64922931],[331.74890892],[-0.]
81,[212.14613224],[282.4536519],[0.]
82,[96.59628191],[327.02823099],[0.]
83,[384.23134064],[230.96359019],[0.]
84,[542.68408524],[166.56177849],[0.]
85,[705.90434006],[84.93441221],[0.]
86,[95.41870998],[318.57000968],[-0.]
87,[706.70813524],[79.99515029],[0.]
88,[120.22295245],[301.71693914],[-0.]
89,[109.84289996],[305.70660979],[0.]
90,[52.3721621],[324.31538911],[0.]
91,[819.84143295],[24.35083158],[0.]
92,[833.22299489],[17.96597439],[0.]
93,[807.52190236],[27.4061715],[0.]
94,[63.57328408],[311.51174362],[-0.]
95,[818.47077515],[20.0903415],[0.]
