,Mean,Variance,Predictive model
0,[38.95081482],[61.6810237],[-0.31256613]
1,[18.57601264],[59.15343354],[0.89641616]
2,[-4.72422373],[56.28642426],[0.45660126]
3,[48.7247198],[28.91818713],[1.22908843]
4,[44.09406219],[20.63616807],[1.52750673]
5,[40.46971401],[15.98520088],[2.10972474]
6,[21.98263788],[22.16843781],[1.85948176]
7,[15.38686582],[56.4681773],[-3.09947477]
8,[72.88251462],[1.65204158],[4.130388]
9,[36.23525162],[50.66873649],[3.3279114]
10,[7.78131189],[60.65465335],[-6.65305761]
11,[38.22453812],[54.97044543],[0.53802861]
12,[24.95846068],[65.30282966],[-8.23354509]
13,[-14.64608754],[71.05020071],[4.77543204]
14,[61.04179302],[39.32374789],[5.94233672]
15,[47.36960322],[41.23926186],[-2.07379308]
16,[27.52649736],[41.82875237],[4.92821784]
17,[56.42878857],[26.84449915],[6.98905191]
18,[2.33331092],[55.00394913],[-0.94158738]
19,[42.51633789],[30.65238023],[5.63285581]
20,[45.44655733],[31.86149581],[3.53867646]
21,[41.93719781],[28.65998605],[10.35917652]
22,[27.20187666],[32.18572286],[15.18624262]
23,[70.66562888],[12.81989149],[18.84334104]
24,[37.32830154],[29.19755786],[7.74765981]
25,[40.04863827],[22.88975862],[21.28142185]
26,[73.56989932],[8.05345089],[21.27266917]
27,[6.03292048],[35.92080846],[21.16179751]
28,[74.85157798],[6.10769601],[26.82059312]
29,[78.02404307],[3.1066005],[30.24223864]
30,[54.70526273],[13.54183026],[25.9329743]
31,[78.45016817],[1.35369683],[36.64982215]
32,[77.04034787],[0.95351325],[38.58340015]
33,[77.70701515],[0.69545894],[39.50355716]
34,[78.33775153],[0.35733177],[44.01949692]
35,[77.97208505],[0.47035038],[44.95836726]
36,[78.30660926],[0.2672894],[47.8305963]
37,[-19.04180025],[46.16535406],[-0.]
38,[31.23231446],[25.10626415],[0.]
39,[-22.01516738],[44.65374149],[-0.]
40,[59.0190199],[10.80641197],[0.]
41,[25.03541123],[22.75003205],[0.]
42,[42.64815215],[14.50950391],[0.]
43,[78.31189737],[0.27473976],[0.]
44,[78.2714416],[0.29246781],[0.]
45,[78.30411687],[0.26015907],[0.]
46,[78.32708025],[0.25656094],[0.]
47,[78.33031481],[0.24964541],[0.]
48,[78.26251588],[0.25482405],[0.]
49,[78.28175813],[0.25334166],[0.]
50,[78.33110477],[0.24420366],[0.]
51,[78.32171223],[0.2445365],[0.]
52,[78.33368488],[0.23817128],[0.]
53,[78.15749526],[0.26869389],[0.]
54,[78.330823],[0.23672829],[0.]
55,[78.29132254],[0.24496913],[0.]
56,[78.19899532],[0.26113196],[0.]
57,[78.3340395],[0.2305285],[0.]
58,[78.27764193],[0.2369413],[0.]
59,[78.32849905],[0.22872377],[0.]
60,[65.54979805],[5.19089502],[0.]
61,[78.10243642],[0.26505872],[0.]
62,[78.28725773],[0.22875469],[0.]
63,[78.30258783],[0.22904236],[0.]
64,[78.32686147],[0.22332827],[0.]
65,[78.28569571],[0.2272042],[0.]
66,[78.29367769],[0.22296771],[0.]
67,[78.26980345],[0.22363554],[0.]
68,[78.33118744],[0.21824092],[0.]
69,[78.31235987],[0.21779951],[0.]
70,[78.27592131],[0.22438561],[0.]
71,[78.32668838],[0.21518918],[0.]
72,[46.27866237],[12.66602386],[0.]
73,[78.32007385],[0.21519529],[0.]
74,[78.25299515],[0.22316186],[0.]
75,[78.2514045],[0.21905368],[0.]
76,[78.30477811],[0.21384573],[0.]
77,[78.29069779],[0.21369808],[0.]
78,[78.3058184],[0.21080335],[0.]
79,[78.32491053],[0.20792071],[0.]
80,[78.28879254],[0.21266999],[0.]
81,[78.33181083],[0.20550693],[0.]
82,[78.29417084],[0.2085158],[0.]
83,[78.24803258],[0.21431729],[0.]
84,[78.3309077],[0.20312983],[0.]
85,[78.17033678],[0.22259228],[0.]
86,[78.20875954],[0.21245846],[0.]
87,[78.27062897],[0.20788551],[0.]
88,[78.30396024],[0.20160293],[0.]
89,[78.25537554],[0.20612538],[0.]
90,[78.28461543],[0.20190406],[0.]
91,[78.28454933],[0.20258504],[0.]
92,[78.19969058],[0.20707094],[0.]
93,[78.23433732],[0.20387349],[0.]
94,[78.26948814],[0.20156946],[0.]
95,[78.27924429],[0.19746692],[0.]
