,Mean,Variance,Predictive model
0,[-3.93964126],[11.55329369],[-0.2626816]
1,[-12.97544283],[29.25068063],[-0.4757799]
2,[-37.71564058],[35.3367823],[-1.52949703]
3,[-25.97791107],[27.36561467],[-1.63826142]
4,[7.11695643],[14.51174897],[-0.26834741]
5,[2.51575943],[10.8088636],[-0.0318287]
6,[-34.27300608],[22.4589157],[-0.23426957]
7,[-1.16075533],[18.70945433],[-0.04811799]
8,[9.98993048],[5.89404257],[-1.18153567]
9,[-10.70677974],[17.65016039],[-0.22718142]
10,[4.94301989],[5.99550788],[-0.03462934]
11,[-14.93296052],[12.92404577],[-0.06165283]
12,[3.86582197],[4.4018931],[-0.06935204]
13,[-8.1716572],[9.08224351],[-0.12150918]
14,[3.71041204],[3.46921295],[-0.12780478]
15,[0.33274424],[3.7855089],[-0.12569743]
16,[1.15936813],[3.45254261],[-0.16041284]
17,[1.59678024],[2.49997659],[-0.04333188]
18,[-11.11170476],[6.91706241],[-0.09760239]
19,[-0.62193587],[3.04844935],[-0.18486054]
20,[-0.74764562],[2.96507572],[-0.22152816]
21,[-0.52435302],[2.59080116],[-0.12508266]
22,[-6.7934396],[4.69088963],[-0.24437893]
23,[0.41686139],[1.80518405],[-0.30849327]
24,[1.12257094],[1.3274842],[-0.06080237]
25,[1.05079633],[1.27997465],[-0.24214343]
26,[-10.95045195],[6.70234148],[-0.28811659]
27,[-4.39137824],[3.99887045],[-0.33232603]
28,[0.76279487],[1.25484261],[-0.12781157]
29,[1.33981332],[0.94557002],[-0.0608483]
30,[0.54839456],[1.13673649],[-0.08437258]
31,[1.24736062],[0.85846868],[-0.3930773]
32,[-3.75353327],[2.89070284],[-0.66084911]
33,[1.10354792],[0.71238105],[-0.12770743]
34,[0.13762058],[1.05197421],[-0.11980947]
35,[-0.19772935],[1.20398746],[-0.5916398]
36,[0.19193109],[0.99911128],[-0.17336368]
37,[0.36931157],[0.75549375],[-0.04002138]
38,[-0.01497579],[0.88340014],[-0.03010646]
39,[1.05369075],[0.3936275],[0.00721016]
40,[0.89136637],[0.43678012],[-0.05940559]
41,[0.7706227],[0.47043191],[0.09625396]
42,[0.85360171],[0.30880942],[-0.10379055]
43,[1.04114158],[0.21966198],[-0.0704172]
44,[1.01259709],[0.19201732],[0.14113559]
45,[1.05450262],[0.16865819],[0.22183726]
46,[0.51956694],[0.37349287],[0.18994204]
47,[-0.09819367],[0.60043175],[0.28247651]
48,[1.01306727],[0.14921917],[0.22833913]
49,[1.02686733],[0.13101948],[0.20299076]
50,[0.42198998],[0.35656908],[0.14756806]
51,[1.01288767],[0.11364482],[0.29819483]
52,[1.0230154],[0.10659166],[0.28269384]
53,[1.02336275],[0.10112851],[0.2269312]
54,[0.93295176],[0.13817697],[0.30778559]
55,[1.00634009],[0.1049376],[0.29237771]
56,[0.96077453],[0.11921309],[0.25840965]
57,[0.99607549],[0.10399575],[0.35120441]
58,[1.02694345],[0.09177189],[0.41519454]
59,[1.02217634],[0.09235678],[0.47012113]
60,[1.02329064],[0.08928224],[0.28015315]
61,[1.02480341],[0.08734353],[0.4763314]
62,[1.03041758],[0.08456735],[0.46928373]
63,[1.02838317],[0.08430164],[0.4073072]
64,[1.01813267],[0.08629615],[0.42449641]
65,[1.02999106],[0.08175131],[0.4293155]
66,[1.00837638],[0.08879622],[0.41894999]
67,[1.02553254],[0.08210279],[0.45699649]
68,[1.01781918],[0.08254493],[0.51264802]
69,[1.029832],[0.07829515],[0.45708502]
70,[1.01061933],[0.08560381],[0.57477397]
71,[1.03003568],[0.07750161],[0.48963654]
72,[1.02975195],[0.07682704],[0.58083058]
73,[-0.72862958],[1.08170922],[-0.]
74,[-0.6592602],[0.89938539],[-0.]
75,[-0.45240608],[0.74180756],[0.]
76,[-2.94298135],[1.67445104],[-0.]
77,[0.02335052],[0.51767941],[-0.]
78,[0.72335845],[0.19388685],[0.]
79,[1.02953555],[0.07348804],[0.]
80,[0.99911021],[0.08428328],[0.]
81,[1.03044503],[0.07287824],[0.]
82,[1.0245443],[0.07387066],[0.]
83,[0.55801718],[0.2568502],[-0.]
84,[-0.80301002],[0.82745485],[-0.]
85,[1.02487615],[0.07281603],[0.]
86,[1.03006682],[0.07064124],[0.]
87,[1.03022186],[0.06994461],[0.]
88,[1.02886319],[0.0697844],[0.]
89,[1.03049604],[0.06922513],[0.]
90,[1.03094003],[0.06867442],[0.]
91,[1.0285199],[0.06871812],[0.]
92,[1.03049888],[0.06774025],[0.]
93,[1.02598065],[0.06890098],[0.]
94,[1.02450109],[0.06917843],[0.]
95,[1.02775737],[0.06772272],[0.]
