,Mean,Variance,Predictive model
0,[-21887.45275547],[70526.95288266],[-104.01931931]
1,[-43885.4627018],[82343.65559339],[-12.47953545]
2,[17041.33714089],[32324.81427998],[-92.35966106]
3,[20342.6655871],[17296.11688099],[-363.10145399]
4,[-1665.0964854],[27795.57408743],[-20.16031579]
5,[-4554.39553881],[20882.64570101],[-85.25792178]
6,[11390.27450802],[15785.97168536],[-140.75551105]
7,[4039.87100632],[20604.58379114],[-404.60323817]
8,[-97958.57517632],[53487.80762382],[-430.75617971]
9,[1443.90176259],[11993.88979389],[-43.20805687]
10,[7284.26953137],[8321.74837479],[-228.95113113]
11,[-4983.56466959],[12146.69055967],[-131.32083867]
12,[2465.01302126],[8113.76961416],[-1005.10659219]
13,[21542.32849947],[18231.06396966],[-1828.67208572]
14,[-19706.98101792],[40757.24992982],[-1393.04030897]
15,[-3272.66819291],[32355.70258253],[-2001.25119272]
16,[15406.22632374],[23832.3275774],[-5257.12080256]
17,[19368.17140071],[17042.06159749],[-7618.46917531]
18,[-46440.40250602],[57595.0886905],[-36781.09252355]
19,[4755.78706954],[20192.28824815],[-593.75074595]
20,[4280.99703594],[17089.40872448],[-2673.46901784]
21,[5645.98731383],[13798.53546667],[-782.27271022]
22,[-10266.25890514],[17614.65130489],[-1723.18053783]
23,[982.98579904],[11133.59488121],[-594.21074756]
24,[-8200.8366457],[13300.36906287],[-685.64438264]
25,[2028.41714454],[7166.05940172],[-1533.83968071]
26,[-5412.44928368],[9358.72010339],[-862.21978459]
27,[-1253.92202788],[9225.88560001],[-2193.80679674]
28,[2940.59533279],[6375.22576098],[-737.01935019]
29,[-9983.08835587],[11450.01262019],[-980.39233319]
30,[3069.1964281],[5775.65925874],[-698.38389998]
31,[-3212.38713837],[7880.35552559],[-628.12896303]
32,[-214.64519238],[5864.86636939],[-598.50414933]
33,[1340.22917026],[6862.24538923],[-3386.64448756]
34,[4430.27379576],[3305.90234201],[-809.61707746]
35,[1039.54544052],[5347.80496511],[-2985.43451978]
36,[-9508.31181042],[8745.32039969],[-1257.16623776]
37,[-2137.45036091],[5954.18905924],[-1686.8834771]
38,[-7145.33434008],[9124.32946425],[-2216.06272627]
39,[-4491.72863541],[7116.32313507],[-3802.80897125]
40,[-1930.99025539],[5196.64023463],[-1763.86480619]
41,[859.35117537],[3283.24500117],[-1284.39720042]
42,[3345.59480226],[2494.84460578],[-2314.11968298]
43,[227.11696064],[4107.45561046],[-2300.04245993]
44,[-1642.51468273],[4487.76743255],[-1183.17003771]
45,[-819.76880316],[4061.74355677],[-1980.26627158]
46,[1515.52619162],[2406.56788381],[-1521.02426737]
47,[1426.5105217],[2212.66437648],[-1266.70957046]
48,[-13910.45528949],[8949.3662148],[-3304.58730666]
49,[-2694.33578826],[3748.41621495],[-2021.49666158]
50,[1042.14971594],[1940.34640209],[-1567.78832117]
51,[440.5973748],[2082.80618411],[-1375.84363437]
52,[-3806.71080344],[3532.39338943],[-1712.45429442]
53,[-590.66643015],[2390.15586388],[-1752.20987353]
54,[-3052.04528998],[3009.41808359],[-1322.90451782]
55,[-771.09512055],[2170.90790964],[-1809.61278722]
56,[-3145.71320411],[2931.10628822],[-1270.63485483]
57,[-544.34313392],[1792.85067803],[-1353.19803595]
58,[1061.46195059],[1249.56052336],[-1390.35800533]
59,[-518.17165937],[1803.97110952],[-1336.1780675]
60,[-2887.15363751],[3617.93021787],[-3301.94792146]
61,[95.42009556],[1455.87860593],[-1568.15939908]
62,[-1846.4292587],[2166.17219719],[-1368.22770052]
63,[-1249.13118728],[1908.97685269],[-1257.35051824]
64,[-352.24116875],[1522.41588311],[-1258.22018441]
65,[883.04469211],[1056.81803822],[-1549.11455782]
66,[-643.22302999],[1764.44573607],[-1674.87066662]
67,[577.24283067],[1011.78651454],[-1388.84134056]
68,[-470.74507223],[1389.08371552],[-1023.117579]
69,[413.5327684],[996.45265172],[-1285.4958789]
70,[-3161.11600427],[2399.4998122],[-1122.09690972]
71,[-1098.85167873],[1466.06212731],[-1132.28801511]
72,[-393.83047316],[1147.8794864],[-1246.44154186]
73,[-404.4293618],[1176.64959882],[-1255.31585278]
74,[443.80770195],[728.90639967],[-1027.8684826]
75,[-465.64178018],[1194.8755906],[-1039.75248872]
76,[-847.68052518],[1634.90931136],[-1715.66186595]
77,[-886.07550852],[1210.53724734],[-874.6745954]
78,[-224.41274849],[1174.57373834],[-1448.43423052]
79,[-895.29254708],[1577.10354327],[-1198.5991144]
80,[241.26282934],[731.37455333],[-770.64999143]
81,[334.40959082],[722.09374436],[-1066.75655736]
82,[-66.35865475],[937.70913993],[-1230.87709997]
83,[-893.4713437],[1190.51690664],[-1077.23117735]
84,[-277.61900272],[937.00885974],[-1057.87000638]
85,[400.46863144],[652.69522763],[-1014.27648053]
86,[-743.80705421],[1106.36884873],[-983.38044588]
87,[-4685.5326458],[4038.71075096],[-1887.19235606]
88,[-3719.0450656],[2209.09413064],[-991.63700607]
89,[-939.75526764],[1130.50298951],[-1006.81762727]
90,[-167.91422112],[834.35281987],[-920.1005041]
91,[-492.04631386],[1563.15096015],[-1876.08160627]
92,[-398.66405353],[881.49935276],[-923.48691157]
93,[-229.41447631],[803.0112841],[-919.7219232]
94,[-134.88030616],[751.41115773],[-940.91965485]
95,[-444.19622306],[877.13943601],[-934.16912629]
