,Mean,Variance,Predictive model
0,[1.54920311],[0.42688484],[0.00954318]
1,[1.66714454],[0.35457934],[0.01429822]
2,[1.39394848],[0.41675806],[0.023482]
3,[1.63739937],[0.28294861],[0.02654712]
4,[1.63529937],[0.31967981],[0.0275869]
5,[1.71547307],[0.36988474],[0.03029282]
6,[1.74654477],[0.31478195],[0.05575117]
7,[1.60619593],[0.37796956],[0.03275275]
8,[0.45529137],[0.54230607],[0.08932044]
9,[1.25155187],[0.48022148],[0.13306023]
10,[2.09678848],[0.33049908],[0.15915258]
11,[1.65406481],[0.47964612],[0.15987529]
12,[1.67479441],[0.42882996],[0.12024049]
13,[0.60776539],[0.65758261],[0.23021708]
14,[1.68707505],[0.49807315],[0.17608971]
15,[1.80681169],[0.42656801],[0.2034019]
16,[1.82152303],[0.47493324],[0.1996544]
17,[2.42105781],[0.27211296],[0.18796547]
18,[2.42813415],[0.15735533],[0.25448084]
19,[2.52588167],[0.13622753],[0.4658243]
20,[2.60456423],[0.03666101],[0.41739716]
21,[2.61948056],[0.20003447],[0.50347324]
22,[2.71191708],[0.08933173],[0.61690424]
23,[2.71011393],[0.09149087],[0.60628661]
24,[2.91954305],[0.08265541],[0.63996041]
25,[2.86275457],[0.08731451],[0.85748878]
26,[2.94627143],[0.08545983],[0.8264167]
27,[3.06019836],[0.04604286],[1.17660165]
28,[2.91999139],[0.03132196],[1.2073058]
29,[0.78689451],[1.04513399],[0.85933368]
30,[2.77037809],[0.07603618],[1.25351183]
31,[2.94269772],[0.04286462],[1.40593628]
32,[2.81935641],[0.08235262],[1.32221555]
33,[3.12747271],[0.04014661],[1.67476561]
34,[3.17156887],[0.03797224],[1.7256717]
35,[2.98214501],[0.0142011],[1.8730244]
36,[3.17920224],[0.02551742],[2.05915863]
37,[2.91272138],[0.04135245],[1.78186715]
38,[3.16845906],[0.02481682],[2.27501581]
39,[3.03423407],[0.02227115],[2.22178344]
40,[2.84984628],[0.01794533],[2.25341528]
41,[3.01648203],[0.0134611],[2.38803069]
42,[2.9726838],[0.02468436],[2.53105782]
43,[2.72349654],[0.03284691],[2.63137489]
44,[3.13664006],[0.01348074],[2.74890314]
45,[2.80016584],[0.02726239],[2.78940323]
46,[3.04467942],[0.01330848],[2.93324017]
47,[3.04355082],[0.01570419],[2.82071344]
48,[2.81267931],[0.01442749],[2.75409425]
49,[3.00616365],[0.01206632],[2.97376485]
50,[2.75721499],[0.02060103],[2.77506221]
51,[2.54552953],[0.0567299],[2.87780801]
52,[3.18618617],[0.00663782],[3.02486549]
53,[3.03288907],[0.01218567],[2.96225051]
54,[2.84435341],[0.03510383],[2.76616754]
55,[3.15360763],[0.00960845],[3.01962786]
56,[2.92261559],[0.01260249],[2.86365774]
57,[3.04945079],[0.0193862],[2.74863502]
58,[2.86910344],[0.03282634],[2.80698333]
59,[2.77672268],[0.01668264],[2.77740467]
60,[2.92515693],[0.01669561],[2.96363118]
61,[2.88078095],[0.02922386],[2.85039407]
62,[3.02811338],[0.02095222],[3.03697125]
63,[2.97071273],[0.02154246],[2.9496219]
64,[3.02827858],[0.00902621],[2.98427542]
65,[2.79846943],[0.03105452],[2.6873809]
66,[2.92263351],[0.01231497],[2.91647435]
67,[2.97152371],[0.00675378],[2.90290572]
68,[2.99677182],[0.0118245],[2.86608882]
69,[3.16901523],[0.00577828],[3.02154093]
70,[2.80086851],[0.02274413],[2.85638779]
71,[3.16634139],[0.00726566],[2.99433368]
72,[2.74791803],[0.03729435],[2.94796868]
73,[3.09098715],[0.0071941],[2.95418908]
74,[2.97165121],[0.0088925],[2.95992462]
75,[2.96937295],[0.01500319],[2.99711988]
76,[3.12287776],[0.00593554],[3.02280532]
77,[3.07782949],[0.0063779],[2.89270121]
78,[3.05383945],[0.00736967],[2.96646458]
79,[2.84339625],[0.02329232],[2.98023922]
80,[3.15360436],[0.00462854],[3.0102438]
81,[3.18830136],[0.00618112],[3.03699411]
82,[2.94910696],[0.00952698],[2.93366746]
83,[2.97651841],[0.0128214],[3.00537202]
84,[3.02059887],[0.00779389],[2.82210134]
85,[3.10275182],[0.00534442],[2.99461241]
86,[3.16481331],[0.00524718],[3.00002791]
87,[2.81865278],[0.01485788],[2.97783301]
88,[2.95266549],[0.01381516],[3.01419343]
89,[2.82169753],[0.01017015],[2.96409271]
90,[3.11281311],[0.00773527],[3.0045519]
91,[2.95443171],[0.01312415],[3.01201565]
92,[3.09198966],[0.00519632],[2.98723153]
93,[3.13519658],[0.00411247],[3.01179507]
94,[2.924227],[0.00732468],[3.00300654]
95,[2.96012574],[0.01158167],[2.96896868]
