,Mean,Variance,Predictive model
0,[0.38101454],[0.13726004],[0.00356393]
1,[0.41233054],[0.13445415],[0.00336838]
2,[0.45802082],[0.08414822],[0.00460035]
3,[0.42654174],[0.09158487],[0.00695168]
4,[0.39128773],[0.11168902],[0.00943608]
5,[0.45864165],[0.11075527],[0.01074508]
6,[0.14176892],[0.15482744],[0.01765339]
7,[0.40028307],[0.10849001],[0.01066488]
8,[2.16470371],[0.35931778],[0.11277673]
9,[0.7470653],[0.57831657],[0.02621875]
10,[2.3726896],[0.28207497],[0.11653635]
11,[2.3052583],[0.29429102],[0.14964396]
12,[2.22483931],[0.30479652],[0.07967221]
13,[2.23955355],[0.29658459],[0.0711349]
14,[2.23001446],[0.29653244],[0.16191298]
15,[2.15847983],[0.35410064],[0.19080967]
16,[2.2830681],[0.32142333],[0.21990435]
17,[2.00492258],[0.4366004],[0.28533772]
18,[2.34229165],[0.34968469],[0.19696222]
19,[1.81596417],[0.47482188],[0.12192859]
20,[2.25793116],[0.29407357],[0.34578938]
21,[2.56246561],[0.31301016],[0.41004976]
22,[2.1185462],[0.34992448],[0.37949109]
23,[2.27790864],[0.22875931],[0.5759316]
24,[2.37767878],[0.3079674],[0.45393343]
25,[2.06482048],[0.28976816],[0.62738506]
26,[2.5086464],[0.13916194],[0.67790348]
27,[2.31549439],[0.19429525],[0.80412451]
28,[2.64980633],[0.19507757],[0.56157997]
29,[2.46521757],[0.24684653],[0.84964018]
30,[2.63194877],[0.33990133],[0.69896059]
31,[2.80132077],[0.21488026],[1.0170342]
32,[2.58583298],[0.29635313],[0.86466455]
33,[2.25232524],[0.25200135],[1.27563657]
34,[2.95464162],[0.06524167],[1.48412935]
35,[3.04730029],[0.04825081],[1.46407079]
36,[2.71801271],[0.1140781],[1.45574018]
37,[2.72704886],[0.10012182],[1.70541611]
38,[3.18829635],[0.06193592],[1.89407716]
39,[3.30608311],[0.02176108],[2.10523691]
40,[2.5695895],[0.14604532],[2.16173064]
41,[2.72047368],[0.11893892],[1.94397222]
42,[3.24176948],[0.0534185],[2.03694871]
43,[3.05979407],[0.03297492],[2.57434898]
44,[2.66909151],[0.1075529],[2.34384213]
45,[2.87358846],[0.06840243],[2.55205376]
46,[2.82797862],[0.06050293],[2.84456328]
47,[3.04588511],[0.06070626],[2.52681174]
48,[2.97408815],[0.03188451],[2.90561656]
49,[2.84171077],[0.06647082],[2.48082994]
50,[2.88803209],[0.03561302],[2.81301317]
51,[3.29247965],[0.01524536],[2.98883561]
52,[2.91377526],[0.02764669],[2.88467097]
53,[2.93425696],[0.05230092],[2.83351801]
54,[3.31950972],[0.00602422],[3.13489416]
55,[2.9140335],[0.03364158],[2.81925115]
56,[2.72674496],[0.05359357],[2.85559972]
57,[3.08846755],[0.02676492],[3.02751189]
58,[2.30587573],[0.16818736],[2.50443203]
59,[2.7969846],[0.06968974],[2.96471605]
60,[2.55969362],[0.0329061],[2.7163996]
61,[3.314843],[0.01174226],[2.90979698]
62,[2.57853317],[0.08082461],[2.81549972]
63,[3.03702153],[0.02626153],[2.85914478]
64,[1.9881116],[0.12862965],[2.6063803]
65,[2.84354377],[0.03853401],[2.78649216]
66,[2.83310812],[0.02463425],[2.85269007]
67,[2.95143073],[0.02118869],[2.96867524]
68,[3.32130064],[0.0050508],[3.09342016]
69,[2.67588196],[0.03472525],[2.74289932]
70,[3.12885623],[0.01725454],[3.03887775]
71,[2.99931113],[0.02064274],[2.52644872]
72,[2.89296069],[0.0281423],[2.82843034]
73,[3.3085774],[0.00584713],[2.97565541]
74,[2.74449476],[0.04149641],[2.73305435]
75,[3.02110233],[0.01803588],[2.90208241]
76,[3.31573644],[0.0051374],[3.02970684]
77,[2.99433949],[0.0334954],[2.66324926]
78,[2.78254294],[0.03544953],[2.68921454]
79,[3.31450207],[0.00484049],[3.09112627]
80,[2.96220034],[0.02557089],[2.60676123]
81,[2.70806948],[0.05415658],[2.67220475]
82,[3.17256747],[0.00810368],[2.78671885]
83,[3.28857045],[0.0067106],[3.0599911]
84,[2.81181817],[0.04137943],[2.83801757]
85,[2.92997717],[0.04021902],[2.86438047]
86,[3.3166753],[0.00439598],[3.10784717]
87,[3.31545223],[0.00444511],[3.09186615]
88,[2.4936482],[0.04840549],[2.89855907]
89,[2.63812866],[0.03946169],[2.88724917]
90,[2.78297361],[0.04820393],[2.84412815]
91,[2.98709828],[0.02268088],[3.00284111]
92,[3.31388927],[0.00482887],[3.00432514]
93,[2.86844211],[0.02189057],[2.87070084]
94,[3.12058382],[0.0134017],[2.94852759]
95,[2.61076218],[0.04031289],[2.8408557]
