,Mean,Variance,Predictive model
0,[-14157.10723422],[42788.24433029],[-37.76307383]
1,[-107259.18701987],[229072.42936229],[-110.99682908]
2,[10561.14624055],[8399.63957662],[-48.17841764]
3,[-1471.93467263],[9279.76781996],[-54.01929766]
4,[-5037.30559434],[7763.22700401],[-81.59013249]
5,[-12271.44690032],[9878.78505735],[-81.75203547]
6,[-10976.40830906],[7606.06169729],[-69.39302832]
7,[767.6245172],[2356.04140948],[-136.69775522]
8,[-732.44516749],[2638.05495798],[-165.46502646]
9,[-212.4998882],[2066.67215762],[-216.90552288]
10,[5099.19498825],[6063.00898487],[-2052.96563269]
11,[-9382.21850597],[5635.4772591],[-278.01731694]
12,[453.17327634],[1758.13158889],[-169.78096379]
13,[-1065.48086459],[2075.0441758],[-348.26652524]
14,[242.99977217],[1363.29821749],[-166.49308026]
15,[3038.97089822],[6226.29396133],[-2495.46807079]
16,[3873.97996253],[3616.1688752],[-2967.06517045]
17,[-1203.92583532],[3317.42591001],[-480.84417318]
18,[3042.49831223],[2777.74372721],[-1475.20397186]
19,[-6563.18381974],[7973.76156756],[-1669.68213803]
20,[327.24319336],[4576.88034871],[-1241.56000531]
21,[-44361.40349827],[22239.4163957],[-6544.67207715]
22,[1377.97164763],[1782.96474565],[-863.49303193]
23,[-1169.46596997],[2621.17612701],[-900.55948672]
24,[1216.03020609],[1646.0820792],[-1158.09017866]
25,[-483.45817244],[1970.3634356],[-1032.16501705]
26,[-599.38693448],[1868.84847076],[-812.46152937]
27,[-428.00201704],[1681.79079715],[-842.70230452]
28,[-381.48267921],[1319.0456527],[-830.77177468]
29,[-168.76877896],[1115.82683724],[-798.3439756]
30,[-30.32251114],[1002.31770991],[-707.4941337]
31,[-152.86611375],[982.50668611],[-923.78053774]
32,[-186.76635919],[793.16431968],[-623.63263306]
33,[-232.80424256],[931.17790798],[-741.9507444]
34,[-68.91312382],[760.45884076],[-747.94611259]
35,[11.30326379],[666.43527203],[-738.71349403]
36,[-31.71164478],[662.81820719],[-804.93620733]
37,[-53.93860345],[612.97154788],[-751.91802964]
38,[-29.26937738],[619.96124183],[-948.32607218]
39,[-64.08051899],[604.61603908],[-811.31005443]
40,[-31.82506771],[581.24094229],[-786.68088131]
41,[-20.31074847],[557.88486296],[-787.57168214]
42,[-211.14517054],[887.30989493],[-1585.93695413]
43,[-42.27809716],[496.09084331],[-822.83935696]
44,[-6.70541369],[494.5487527],[-536.9178234]
45,[-39.45997282],[493.58236661],[-654.30500306]
46,[-125.56127058],[519.09248389],[-902.14197556]
47,[-41.04768521],[481.76827806],[-811.49260476]
48,[-252.15812075],[560.61541287],[-718.88817945]
49,[-1.18071009],[458.05216829],[-877.13930884]
50,[-10.56676449],[455.15606682],[-716.94581629]
51,[-33.29188321],[447.37577848],[-666.39985558]
52,[-10.28604271],[433.46467816],[-535.75114434]
53,[-15.22703432],[431.80667249],[-590.4753706]
54,[-26.93228754],[426.19612957],[-588.31971148]
55,[0.63204139],[411.67380787],[-673.41792917]
56,[-4.80415961],[410.64704626],[-701.6514916]
57,[-9.11233576],[405.15446112],[-515.42384371]
58,[-24.361777],[409.9549128],[-565.73721185]
59,[-1.87013345],[391.82362655],[-501.03548492]
60,[-32.79867449],[410.79530164],[-568.63921896]
61,[-37.01173379],[397.90412767],[-473.57862028]
62,[-11.81583219],[381.14346207],[-574.32112206]
63,[-8.8471362],[377.39099467],[-591.41269163]
64,[-8.60599606],[375.37066594],[-525.55793431]
65,[-4.00200425],[370.20917998],[-569.54348767]
66,[-28.22139852],[375.3310442],[-512.13071389]
67,[-15.0857159],[367.08622224],[-456.2227027]
68,[-13.50108458],[362.89885523],[-412.72998504]
69,[2.56863006],[351.93899911],[-454.43388131]
70,[-13.28184235],[354.22738899],[-389.77818704]
71,[-28.51713631],[361.81908448],[-504.67169616]
72,[-5.09049688],[347.11190533],[-335.58087724]
73,[-5.07869574],[343.00445226],[-470.85917898]
74,[-33.92839154],[352.2653396],[-429.16730616]
75,[-5.60831728],[338.58818357],[-423.17197926]
76,[-20.99553144],[341.96208993],[-420.27932182]
77,[-5.82717452],[330.12734556],[-432.29175766]
78,[-5.72405212],[332.44298403],[-378.31373767]
79,[-9.8748864],[329.63161726],[-306.09315861]
80,[-124.87435904],[372.05152001],[-463.77067522]
81,[1.40596214],[320.68799343],[-272.67597782]
82,[-10.50799379],[323.81828605],[-452.79848348]
83,[-8.15752821],[320.52298394],[-259.4403666]
84,[-34.65204399],[356.00208974],[-399.43308379]
85,[-13.92341267],[320.79799132],[-332.57097765]
86,[-12.61467139],[316.95915296],[-357.00949532]
87,[-264.94161736],[602.67260016],[-902.04300724]
88,[-51.51319262],[338.03436304],[-493.0531622]
89,[-4.91000652],[308.38928159],[-441.06640457]
90,[-59.96963023],[329.37395172],[-318.15213566]
91,[-3.35960961],[304.45683535],[-213.8731958]
92,[-22.90546713],[311.14622063],[-293.23225982]
93,[-5.72977127],[300.06087837],[-424.41088197]
94,[-1.71924741],[297.58266912],[-364.78713294]
95,[-14.67747299],[299.71785871],[-341.51212395]
