,Mean,Variance,Predictive model
0,[1.43260891],[0.36094782],[0.01235426]
1,[1.48629255],[0.27502408],[0.01601004]
2,[1.14508081],[0.39727864],[0.02184485]
3,[1.36357451],[0.34012761],[0.02474177]
4,[1.38955412],[0.36456617],[0.02961032]
5,[1.38820769],[0.36789386],[0.04950593]
6,[1.24435517],[0.4027434],[0.04680817]
7,[1.62927505],[0.33663767],[0.07551557]
8,[1.46351362],[0.34628076],[0.072271]
9,[1.19419116],[0.49706748],[0.11500182]
10,[1.541766],[0.35163211],[0.08712932]
11,[1.8236298],[0.27417224],[0.14653335]
12,[1.80693507],[0.35433149],[0.15248997]
13,[1.60531336],[0.37526076],[0.1869138]
14,[1.95902481],[0.35034539],[0.20445117]
15,[2.09197154],[0.40585242],[0.22669424]
16,[1.58497836],[0.52080606],[0.22377726]
17,[2.13888791],[0.3901653],[0.36888585]
18,[3.69929381],[0.48784359],[0.56815819]
19,[3.29959178],[0.50839213],[0.59482244]
20,[3.52104101],[0.51179444],[0.70336872]
21,[3.70570992],[0.45337807],[0.27157584]
22,[3.12989506],[0.63149189],[0.61458256]
23,[3.57127149],[0.44590166],[0.45926091]
24,[3.26338278],[0.60321372],[0.71814262]
25,[3.46359125],[0.55182725],[0.57802265]
26,[3.74056491],[0.49797907],[0.71149991]
27,[3.74061335],[0.34519642],[0.77505077]
28,[3.85874813],[0.46534568],[0.76355929]
29,[3.64624418],[0.48679207],[1.09099779]
30,[3.17661172],[0.54210309],[0.85223253]
31,[3.65634242],[0.48094275],[1.16175347]
32,[3.17866555],[0.62975802],[1.04232323]
33,[3.53962368],[0.53040938],[1.32082903]
34,[2.90592518],[0.56677264],[1.15859749]
35,[3.76737323],[0.49558366],[1.22482037]
36,[2.99500252],[0.51473188],[1.81761907]
37,[3.76494951],[0.40720591],[1.31313585]
38,[3.89020156],[0.50078679],[1.61192138]
39,[3.24589317],[0.48870495],[1.94328881]
40,[3.4768706],[0.25644796],[2.15839795]
41,[2.8933181],[0.70066976],[2.09743244]
42,[3.28095938],[0.53811073],[2.36435541]
43,[3.22516562],[0.73116204],[1.86347513]
44,[2.28733064],[0.86797145],[2.66499551]
45,[3.48821158],[0.58360407],[2.29636436]
46,[3.71998746],[0.31777665],[2.31374432]
47,[2.37090609],[0.82407632],[2.30303729]
48,[2.62324949],[0.82614241],[2.27149322]
49,[3.09150924],[0.67148978],[1.8062188]
50,[3.42883364],[0.64675735],[2.03222224]
51,[2.70425351],[0.75865534],[2.43523091]
52,[2.1337049],[0.79598655],[2.93255037]
53,[3.06818543],[0.70941805],[1.73042573]
54,[1.88789691],[0.84415192],[2.38758789]
55,[2.23745345],[0.81700115],[2.24871359]
56,[2.62632861],[0.70340452],[2.29794835]
57,[2.94673203],[0.74553732],[1.97124125]
58,[1.79874862],[0.87946545],[2.40275055]
59,[3.04559516],[0.72242845],[2.18645445]
60,[3.08628405],[0.56145791],[2.19165295]
61,[2.51887213],[0.72799126],[2.2793918]
62,[2.92335422],[0.59721093],[2.33315442]
63,[2.68237579],[0.64027621],[2.24344863]
64,[3.51599622],[0.51723746],[2.03192742]
65,[2.09487869],[0.88757904],[2.35849933]
66,[3.48918446],[0.68833845],[2.43511318]
67,[3.14988109],[0.63828579],[2.45807915]
68,[4.02584338],[0.57491946],[1.51609831]
69,[3.06936605],[0.68892205],[2.12690475]
70,[2.0614281],[0.85621035],[2.21295592]
71,[2.98976135],[0.6783663],[2.29527698]
72,[3.1492863],[0.64774558],[2.39068191]
73,[2.79045812],[0.63996017],[2.46541669]
74,[2.13826701],[0.80535771],[2.48881539]
75,[2.00187509],[0.8443463],[2.49382035]
76,[3.34336041],[0.6436363],[2.3877605]
77,[3.80926615],[0.52940752],[2.1682834]
78,[3.43807291],[0.53944511],[2.33516033]
79,[3.17457893],[0.56454457],[2.26751255]
80,[3.49848723],[0.62944518],[2.09075732]
81,[2.81158792],[0.72665286],[2.28028028]
82,[2.34868602],[0.81956401],[2.46720654]
83,[3.07477148],[0.71232319],[2.37460678]
84,[2.32777674],[0.83717209],[2.51923782]
85,[3.22791317],[0.6698133],[2.22938996]
86,[3.60043584],[0.59020756],[2.41258112]
87,[2.84104682],[0.66552448],[2.51573543]
88,[3.58858844],[0.62385947],[1.87908964]
89,[4.41252552],[0.37831643],[2.36164405]
90,[1.7455059],[0.92432593],[3.2842396]
91,[3.95208517],[0.62997808],[1.96252604]
92,[2.8841441],[0.76664482],[2.620164]
93,[3.62537016],[0.64476107],[2.48957385]
94,[2.86844639],[0.73681786],[2.61999661]
95,[1.9105085],[0.91539681],[2.68277717]
