,Mean,Variance,Predictive model
0,[-10.2055141],[14.54214202],[-0.12446015]
1,[-19.42910429],[16.44585908],[-0.21864697]
2,[-25.28916056],[18.48910035],[-1.09667382]
3,[-23.2648774],[17.29946611],[-0.88764632]
4,[-29.90893532],[21.64301758],[-0.96908507]
5,[-29.43368468],[19.00389834],[-1.80368279]
6,[-1.55331164],[4.84023818],[-0.40258244]
7,[-2.55421197],[3.60379486],[-0.69995523]
8,[-27.96201223],[14.544102],[-3.75756688]
9,[-1.70841827],[3.52619177],[-1.26264097]
10,[-5.84453418],[3.60221367],[-0.35284103]
11,[-1.10346746],[1.35358275],[-1.03404203]
12,[-2.21753176],[1.44924556],[-0.37894634]
13,[-8.29941309],[4.17893635],[-1.43033455]
14,[-1.13728666],[0.91708224],[-0.54119123]
15,[-0.38738545],[0.51964095],[-0.66599155]
16,[-0.52531129],[0.48401919],[-0.43586341]
17,[-0.46628484],[0.17086899],[-0.4499062]
18,[-0.45752268],[0.13235404],[-0.29168281]
19,[-0.41757432],[0.15392151],[-0.]
20,[-0.46997869],[0.14373713],[-0.]
21,[-0.42239365],[0.12749998],[-0.]
22,[-0.40302674],[0.11676279],[-0.]
23,[-0.39753294],[0.10818118],[-0.]
24,[-0.39823344],[0.1048649],[-0.]
25,[-0.57374348],[0.16854391],[-0.]
26,[-0.4078487],[0.10917443],[-0.]
27,[-0.39801144],[0.09982335],[-0.]
28,[-0.40077432],[0.09831855],[-0.]
29,[-0.41731463],[0.10539262],[-0.]
30,[-0.40279017],[0.0990902],[-0.]
31,[-0.41207537],[0.09555686],[-0.]
32,[-0.42807246],[0.0989478],[-0.]
33,[-0.40202793],[0.09302582],[-0.]
34,[-0.41126489],[0.09493232],[-0.]
35,[-0.41295371],[0.09267753],[-0.]
36,[-0.39864103],[0.08905268],[-0.]
37,[-0.40656873],[0.09043543],[-0.]
38,[-0.41863045],[0.09021114],[-0.]
39,[-0.41511796],[0.08890426],[-0.]
40,[-0.40828567],[0.08641874],[-0.]
41,[-0.40836432],[0.08679714],[-0.]
42,[-0.39903714],[0.08454112],[-0.]
43,[-0.43106258],[0.08980656],[-0.]
44,[-0.40460364],[0.08447612],[-0.]
45,[-0.39994901],[0.08224539],[-0.]
46,[-0.40644317],[0.08250974],[-0.]
47,[-0.40853004],[0.08189626],[-0.]
48,[-0.40269602],[0.08011533],[-0.]
49,[-0.40213753],[0.0796653],[-0.]
50,[-0.4106783],[0.08004971],[-0.]
51,[-0.40535894],[0.07891144],[-0.]
52,[-0.39852372],[0.0771942],[-0.]
53,[-0.40126755],[0.07691544],[-0.]
54,[-0.39960718],[0.07626187],[-0.]
55,[-0.40547113],[0.0765303],[-0.]
56,[-0.41376474],[0.07642387],[-0.]
57,[-0.40033655],[0.07449469],[-0.]
58,[-0.41053956],[0.07544141],[-0.]
59,[-0.40067414],[0.07342476],[-0.]
60,[-0.40315782],[0.07314394],[-0.]
61,[-0.41398911],[0.07482066],[-0.]
62,[-0.40336406],[0.07274225],[-0.]
63,[-0.40440991],[0.07195288],[-0.]
64,[-0.40848483],[0.07213953],[-0.]
65,[-0.39871181],[0.07045635],[-0.]
66,[-0.41199034],[0.07231065],[-0.]
67,[-0.39950844],[0.06971516],[-0.]
68,[-0.41983783],[0.07422795],[-0.]
69,[-0.4111299],[0.07084497],[-0.]
70,[-0.40468279],[0.06901948],[-0.]
71,[-0.40071488],[0.06826442],[-0.]
72,[-0.403856],[0.06811192],[-0.]
73,[-0.40415939],[0.06758618],[-0.]
74,[-0.40760478],[0.06823334],[-0.]
75,[-0.40154026],[0.06667351],[-0.]
76,[-0.40935127],[0.06708166],[-0.]
77,[-0.40024064],[0.06590978],[-0.]
78,[-0.42674873],[0.06846411],[-0.]
79,[-0.4038361],[0.06555097],[-0.]
80,[-0.39877942],[0.06465622],[-0.]
81,[-0.40795856],[0.06511538],[-0.]
82,[-0.40188363],[0.06427749],[-0.]
83,[-0.40493592],[0.06436371],[-0.]
84,[-0.40256478],[0.06382784],[-0.]
85,[-0.41750602],[0.06481136],[-0.]
86,[-0.39926143],[0.06274046],[-0.]
87,[-0.41040798],[0.06455897],[-0.]
88,[-0.40107237],[0.06246219],[-0.]
89,[-0.40459768],[0.06224171],[-0.]
90,[-0.41049056],[0.06264333],[-0.]
91,[-0.4018579],[0.06144123],[-0.]
92,[-0.41099434],[0.0618765],[-0.]
93,[-0.41043373],[0.06164107],[-0.]
94,[-0.39843109],[0.06028497],[-0.]
95,[-0.4011699],[0.0604002],[-0.]
