,Mean,Variance,Predictive model
0,[7.06215729],[44.66013206],[-0.08796598]
1,[29.62698632],[41.34141764],[0.4625404]
2,[49.50807007],[21.43638132],[-0.11335716]
3,[47.26542301],[38.47534278],[-0.18344445]
4,[20.89993848],[40.28203959],[-0.16445531]
5,[12.08484147],[41.01165513],[-1.13794124]
6,[2.10490949],[40.06680241],[0.21801145]
7,[55.23327348],[21.91216439],[1.74613298]
8,[0.96325103],[43.81397024],[-0.44590529]
9,[40.72158759],[22.24976529],[2.51281448]
10,[29.80484198],[28.44850063],[1.45753456]
11,[10.95065598],[32.08966021],[1.24242513]
12,[-10.92609578],[39.92220485],[-1.52534846]
13,[10.41902924],[35.81653602],[0.37802147]
14,[-9.10729172],[42.20524707],[-5.35798581]
15,[36.97582612],[22.01120452],[1.67731408]
16,[54.04625991],[13.32479282],[6.43749808]
17,[10.07490491],[33.55775048],[5.04086799]
18,[53.28795858],[13.45813571],[7.90572534]
19,[68.92495766],[8.31449314],[12.52493291]
20,[81.15520363],[3.03055845],[15.99989326]
21,[74.1041909],[4.0238567],[19.22354109]
22,[78.89227434],[0.90837722],[20.977161]
23,[77.55484075],[0.87518],[23.095643]
24,[78.37813216],[0.30980122],[24.91407503]
25,[78.30942175],[0.25054398],[27.08797986]
26,[78.31447693],[0.23552364],[0.]
27,[78.04616778],[0.34914926],[0.]
28,[78.32559535],[0.22254452],[0.]
29,[78.26680247],[0.22797476],[0.]
30,[78.27437653],[0.22494887],[0.]
31,[78.32670719],[0.21043406],[0.]
32,[78.26124534],[0.21584164],[0.]
33,[78.32543321],[0.20443699],[0.]
34,[78.29652783],[0.21156135],[0.]
35,[78.32037028],[0.20181293],[0.]
36,[78.29141692],[0.20707174],[0.]
37,[78.25618196],[0.20961339],[0.]
38,[78.30255548],[0.19912147],[0.]
39,[78.26866702],[0.20171923],[0.]
40,[78.29397919],[0.19624979],[0.]
41,[78.26829312],[0.20509156],[0.]
42,[78.3272039],[0.19471105],[0.]
43,[78.30211888],[0.19379098],[0.]
44,[78.24125593],[0.20106489],[0.]
45,[78.314617],[0.19203003],[0.]
46,[78.25836181],[0.19338743],[0.]
47,[78.32014068],[0.18831853],[0.]
48,[78.07879161],[0.22977792],[0.]
49,[78.32738926],[0.18505991],[0.]
50,[78.32006531],[0.18563798],[0.]
51,[78.2599789],[0.18906098],[0.]
52,[78.25350391],[0.18799705],[0.]
53,[78.32541892],[0.18180019],[0.]
54,[78.26465569],[0.18647594],[0.]
55,[78.31766966],[0.17894074],[0.]
56,[78.31349308],[0.17852115],[0.]
57,[78.23879055],[0.18830057],[0.]
58,[78.31227828],[0.17700103],[0.]
59,[78.30602003],[0.17620547],[0.]
60,[78.30523783],[0.17709779],[0.]
61,[78.2210703],[0.18448746],[0.]
62,[78.30432328],[0.17489786],[0.]
63,[78.24506997],[0.17662364],[0.]
64,[78.2962617],[0.1723303],[0.]
65,[78.26096126],[0.17318368],[0.]
66,[78.32177604],[0.16959243],[0.]
67,[78.2834919],[0.17134323],[0.]
68,[78.3109936],[0.16817141],[0.]
69,[78.31109644],[0.16718271],[0.]
70,[78.2944341],[0.16940729],[0.]
71,[78.32926896],[0.16493788],[0.]
72,[78.26458472],[0.17001511],[0.]
73,[78.25989051],[0.16817471],[0.]
74,[78.19870142],[0.1689723],[0.]
75,[78.23232638],[0.17009232],[0.]
76,[78.16904993],[0.17424991],[0.]
77,[78.3226706],[0.16100369],[0.]
78,[78.17041254],[0.17488282],[0.]
79,[78.12102139],[0.17840606],[0.]
80,[78.28940152],[0.16049608],[0.]
81,[78.3256971],[0.15813261],[0.]
82,[78.22875376],[0.16393195],[0.]
83,[78.31744997],[0.1576045],[0.]
84,[78.31339569],[0.15623537],[0.]
85,[78.29661714],[0.15707415],[0.]
86,[78.31195953],[0.15516667],[0.]
87,[78.31099531],[0.15420542],[0.]
88,[78.28318995],[0.15501564],[0.]
89,[78.28003836],[0.15427594],[0.]
90,[78.31962577],[0.15284266],[0.]
91,[78.28732173],[0.15407744],[0.]
92,[78.3134986],[0.15096865],[0.]
93,[78.32479768],[0.15051264],[0.]
94,[78.3214347],[0.15008243],[0.]
95,[78.30888258],[0.14966676],[0.]
