,Mean,Variance,Predictive model
0,[0.33077012],[0.29521243],[0.00254368]
1,[0.78594749],[0.21343817],[0.00866239]
2,[0.84247975],[0.1826455],[0.00923751]
3,[0.88823383],[0.15731809],[0.00479352]
4,[0.86603121],[0.17292576],[0.02100963]
5,[0.87360208],[0.15548923],[0.0227873]
6,[0.90741728],[0.15483222],[0.01385777]
7,[0.84557695],[0.17782955],[0.03990734]
8,[0.84982612],[0.18351236],[0.03572047]
9,[0.90284721],[0.21306447],[0.05668246]
10,[1.13980476],[0.23521675],[0.0858399]
11,[1.28695071],[0.19114534],[0.0898139]
12,[1.35182381],[0.19787902],[0.04865207]
13,[1.40276625],[0.12338772],[0.14801752]
14,[1.20943105],[0.17340742],[0.11454376]
15,[2.17746974],[0.38183232],[0.18995403]
16,[2.16654318],[0.37040053],[0.28681147]
17,[0.79553724],[0.56811082],[0.13908454]
18,[1.85210086],[0.36838578],[0.1622743]
19,[1.85643357],[0.45304535],[0.09482118]
20,[2.43102948],[0.26509854],[0.3215233]
21,[1.90083028],[0.42807833],[0.31078182]
22,[1.97818539],[0.29715229],[0.26505283]
23,[2.38478085],[0.25955458],[0.57125682]
24,[1.73156257],[0.47545642],[0.55575314]
25,[2.05031069],[0.44304402],[0.23259891]
26,[2.47328523],[0.30954109],[0.54162931]
27,[1.94584538],[0.29737987],[0.60273553]
28,[2.13886881],[0.30348047],[0.44731195]
29,[2.14665113],[0.27077034],[0.71303715]
30,[2.53554837],[0.31568686],[0.16112359]
31,[0.79273243],[0.7915379],[0.685149]
32,[2.256987],[0.12268902],[1.04216469]
33,[2.44923958],[0.11576785],[1.30342591]
34,[2.88591835],[0.12705422],[1.36789729]
35,[2.85424104],[0.11204968],[1.29577942]
36,[1.9048631],[0.1979173],[1.46706722]
37,[2.21435413],[0.09176032],[1.60591343]
38,[1.74904412],[0.18360078],[1.55786626]
39,[2.55962325],[0.11573056],[0.84827181]
40,[2.43287686],[0.11472568],[1.56824764]
41,[2.4265144],[0.1639995],[1.51044984]
42,[2.32285126],[0.1290504],[1.97019715]
43,[2.21729101],[0.09573595],[1.70961904]
44,[2.83820029],[0.08968379],[1.94461927]
45,[2.70444673],[0.07398737],[2.16810571]
46,[2.61893306],[0.07061412],[2.29892326]
47,[2.79574782],[0.03622558],[2.34380426]
48,[2.71859534],[0.03030907],[2.53647117]
49,[2.71609871],[0.06053681],[2.55217537]
50,[2.56356817],[0.04532564],[2.37174505]
51,[2.81845265],[0.04002773],[2.48441085]
52,[2.45668415],[0.0693775],[2.42285418]
53,[2.32845752],[0.10550868],[2.23722072]
54,[2.72898902],[0.03170103],[2.55797507]
55,[2.73615241],[0.04555572],[2.42972005]
56,[2.37563443],[0.06050677],[2.44098925]
57,[2.68485278],[0.06689005],[2.41629639]
58,[2.35621489],[0.07483109],[2.55884713]
59,[2.27407403],[0.06733825],[2.37531973]
60,[2.19545358],[0.06527846],[2.42581728]
61,[2.60308909],[0.03965398],[2.26674746]
62,[2.45104327],[0.0613523],[2.47273849]
63,[2.66427611],[0.03525344],[2.40912862]
64,[2.78493406],[0.02351347],[2.47265332]
65,[2.55296871],[0.03503452],[2.49987777]
66,[2.39024791],[0.03598435],[2.47869123]
67,[2.45396849],[0.04933775],[2.46224756]
68,[2.47706929],[0.02816336],[2.53285155]
69,[2.69334455],[0.02952182],[2.44972752]
70,[2.50536767],[0.05445083],[2.43058987]
71,[2.4219204],[0.03305792],[2.48751469]
72,[2.33041233],[0.02979696],[2.34316832]
73,[2.54180476],[0.02606179],[2.48596974]
74,[2.67839096],[0.03039879],[2.59959215]
75,[2.31546942],[0.0403828],[2.53844514]
76,[2.82074301],[0.02350281],[2.51049439]
77,[2.82644508],[0.02226355],[2.5515137]
78,[2.33124152],[0.05098533],[2.53735109]
79,[2.78287804],[0.01470281],[2.49587921]
80,[2.41285133],[0.02459685],[2.5456273]
81,[2.17727002],[0.04318254],[2.51147615]
82,[1.99985656],[0.06417752],[2.51987415]
83,[2.72561614],[0.02056169],[2.57705638]
84,[2.64476591],[0.01400069],[2.48667111]
85,[2.69281274],[0.01856969],[2.50720871]
86,[2.47792125],[0.02726427],[2.39642837]
87,[2.55757775],[0.03058314],[2.47138454]
88,[2.82822236],[0.01539468],[2.54681826]
89,[2.35225285],[0.02561693],[2.54388219]
90,[2.7091592],[0.01590108],[2.54948986]
91,[2.31215189],[0.02715264],[2.47612596]
92,[2.86883073],[0.01235542],[2.53324976]
93,[3.17251727],[0.02458645],[2.58083152]
94,[2.75552232],[0.01982656],[2.47517641]
95,[2.58932789],[0.01551511],[2.48297807]
