,Mean,Variance,Predictive model
0,[-36073.24353873],[49653.05094105],[-250.64954513]
1,[-62971.20772949],[44800.07593907],[-674.26047207]
2,[-31932.13377817],[40771.98719038],[-947.13179444]
3,[7603.06163884],[54433.60521469],[-1372.80013939]
4,[-29384.88469112],[64873.01753882],[-2537.12367272]
5,[-49579.09672075],[67201.08166442],[-1897.32032479]
6,[-12862.64431533],[42648.13230165],[-247.22967861]
7,[-322.50253753],[34685.85008117],[-1315.29121885]
8,[7463.86733598],[28053.54372977],[-456.70441026]
9,[-17384.5319621],[35416.34132969],[-1471.0251966]
10,[917.71280182],[22984.1697598],[-125.43779067]
11,[2774.92873432],[20304.13969366],[-1109.55596991]
12,[-1529.89208345],[20433.34199706],[-1836.40840659]
13,[2088.46312392],[16804.27650015],[-186.53154251]
14,[5722.69132977],[13521.50380456],[-1717.4352616]
15,[21898.9384231],[27767.5360041],[-174.43281945]
16,[-34246.85168122],[24597.5580432],[-1165.20380812]
17,[11276.803966],[14808.54141162],[-15949.75730672]
18,[-55.68279748],[36554.45314202],[-8880.8072975]
19,[5414.55521231],[29403.27358711],[-889.95985973]
20,[2928.23496264],[24758.8700139],[-1494.58691342]
21,[8014.66914737],[18242.59536689],[-2858.99305162]
22,[4545.79445965],[15714.61615199],[-2552.94447272]
23,[-27202.03501656],[28032.88170187],[-4440.11479822]
24,[-56624.34107914],[39578.68518981],[-2401.52261712]
25,[4743.89920611],[18828.45989001],[-716.89188984]
26,[4290.49025206],[12497.29145028],[-517.54832492]
27,[6839.76628246],[10682.25846426],[-3368.36376862]
28,[935.90074468],[8943.18817676],[-624.59706971]
29,[51.22927431],[7863.28098276],[-606.51507853]
30,[177.22594815],[7330.35149706],[-498.92921312]
31,[3920.60428985],[5279.82269166],[-1263.50733983]
32,[1453.98471926],[6273.6574187],[-1471.95330924]
33,[-1912.93260519],[6972.66388065],[-683.33776497]
34,[-1623.24871255],[6090.70366907],[-733.5093562]
35,[1371.73166117],[5573.05483519],[-2621.98544614]
36,[2475.66471146],[5903.56526333],[-2306.46349954]
37,[17.07374896],[5548.29867967],[-1015.98905341]
38,[255.83029493],[5376.16015458],[-1503.60212636]
39,[-3175.36214191],[6036.16179962],[-1442.12855685]
40,[-4271.99937078],[6075.23826203],[-1727.47256634]
41,[409.26317079],[3583.95066265],[-1021.28251259]
42,[237.21753887],[3343.11564983],[-911.42953844]
43,[-5163.39734372],[5042.72973435],[-960.03213634]
44,[-1246.99717943],[3418.16901667],[-1379.11806932]
45,[-288.49632249],[3016.58000582],[-1217.0953105]
46,[472.18195143],[2646.39268391],[-1305.87092916]
47,[-1263.32392882],[3191.7246457],[-1021.70168047]
48,[-1298.18054159],[2841.35622606],[-1206.25995548]
49,[488.15185388],[1927.57152388],[-1040.87952078]
50,[-1041.58464612],[2760.24736089],[-1857.99849083]
51,[-825.02345964],[2329.2365775],[-1110.6981169]
52,[-166.09219893],[2009.76487629],[-941.48761107]
53,[-563.90380709],[2242.36968184],[-1157.38376599]
54,[-733.09827074],[2752.62659532],[-1866.08938259]
55,[-885.31585925],[2185.73451808],[-1070.75155387]
56,[-1058.70537218],[2166.94981205],[-935.57802667]
57,[-527.08823414],[2103.97884515],[-1419.86804832]
58,[512.78737508],[1531.36641831],[-1045.32303527]
59,[-211.36779165],[1805.41806238],[-1412.93405066]
60,[624.70426897],[1310.2576385],[-1217.40976811]
61,[-476.67445555],[1678.20280679],[-841.27985922]
62,[-4508.97002618],[3213.90009188],[-986.10955082]
63,[-697.04766383],[1605.58524368],[-1003.76902587]
64,[-429.14385665],[1613.94952858],[-1180.10007872]
65,[-566.63121841],[1507.37475941],[-1104.03874802]
66,[-936.45465214],[1575.61032107],[-1030.49153959]
67,[-624.73920736],[1409.59471204],[-1077.84946616]
68,[-118.85344075],[1153.14881677],[-884.30002115]
69,[26.22224195],[1066.16771636],[-1049.7772248]
70,[-169.76928168],[1100.36425825],[-1012.5821219]
71,[136.2296418],[995.1525627],[-1027.84953254]
72,[-744.76474756],[1333.04134149],[-924.94567175]
73,[866.63347984],[2514.84086404],[-5508.36663398]
74,[-324.94955478],[1064.40907845],[-960.53542001]
75,[-888.89383588],[1272.73703459],[-969.83493243]
76,[-90.32975324],[916.05602988],[-841.48980219]
77,[-142.95954601],[951.58410747],[-998.04412978]
78,[107.49532772],[793.92455783],[-1018.40638746]
79,[-58.9565082],[853.82364053],[-1016.18118506]
80,[-415.73187346],[866.33038998],[-856.6934607]
81,[20.61651819],[838.49344587],[-1340.84682019]
82,[-916.94363575],[1025.19201935],[-1070.78058502]
83,[-55.36527692],[637.89512465],[-1021.03956541]
84,[-138.95264339],[638.1401099],[-833.2570858]
85,[-132.13694288],[653.52119007],[-844.52793088]
86,[-58.84286422],[603.26882528],[-914.73642981]
87,[94.75626397],[491.82013098],[-836.36199726]
88,[-1094.67185767],[1471.96326546],[-2228.29569057]
89,[13.34662895],[507.98538981],[-853.26187165]
90,[-832.86534879],[879.3272125],[-698.73083306]
91,[-55.43873977],[525.91394863],[-845.92088616]
92,[-1117.98492821],[933.25693007],[-758.30604666]
93,[64.08940612],[449.4374273],[-744.6032897]
94,[-1254.85034226],[954.90961561],[-765.03978798]
95,[-8.98506196],[464.30610328],[-783.61460274]
