,Mean,Variance,Predictive model
0,[7.87286073],[0.13559549],[0.29172514]
1,[7.5597112],[0.29738212],[1.49343541]
2,[4.84057486],[1.16215534],[11.68423741]
3,[5.35888157],[1.31374076],[1030.30629314]
4,[6.70911641],[1.06949485],[0.25146902]
5,[7.04694311],[0.67979147],[0.29436298]
6,[7.19546212],[0.60096526],[0.35021547]
7,[7.33157236],[0.40903829],[0.41236493]
8,[7.45908038],[0.45492676],[0.54972021]
9,[8.10907844],[0.40045727],[0.50557066]
10,[7.67071881],[0.62822603],[0.69002446]
11,[6.700286],[1.05508158],[0.74219444]
12,[8.22554263],[1.01299283],[0.8815006]
13,[8.151822],[1.10883298],[1.06521573]
14,[8.25248029],[0.80097009],[1.16944877]
15,[8.79139904],[0.59590027],[1.18662488]
16,[8.22878383],[0.64952146],[1.42332509]
17,[8.95711489],[0.42420067],[1.44065533]
18,[9.24418745],[0.13957428],[1.61290095]
19,[8.50986726],[0.86132361],[1.78273042]
20,[9.30855041],[0.45672124],[2.10825482]
21,[8.43152426],[1.05858117],[2.19881453]
22,[11.47107719],[0.94692304],[2.96096077]
23,[11.72085081],[0.78534325],[3.11949452]
24,[11.97132019],[0.85198921],[3.80074633]
25,[9.18439222],[1.53640492],[2.89961149]
26,[11.785979],[0.67765977],[4.1031936]
27,[12.30076131],[1.09214436],[4.5605116]
28,[12.13525722],[1.09973412],[5.13711964]
29,[13.04244041],[0.75359401],[4.86374304]
30,[13.43428456],[0.43596925],[5.4438541]
31,[13.67270652],[0.13427906],[6.15541874]
32,[13.4043251],[0.85224662],[5.72661185]
33,[13.80241424],[0.24544261],[6.78471507]
34,[15.32777085],[0.57202614],[7.28277657]
35,[15.71947531],[0.38610899],[7.8932074]
36,[8.98121974],[3.29418927],[8.78587458]
37,[14.08529735],[2.08141783],[8.45089978]
38,[10.95490653],[2.87607326],[9.20721182]
39,[8.24389909],[3.35413175],[9.42812164]
40,[9.33044774],[3.1719539],[9.66982382]
41,[9.06293372],[3.16295856],[9.87877916]
42,[9.52016254],[3.01719617],[10.10158617]
43,[8.70539068],[3.2674876],[10.16818575]
44,[10.60395382],[2.4643987],[10.96323735]
45,[14.76651453],[0.89575603],[11.63184167]
46,[9.58967201],[2.99863965],[11.09782715]
47,[9.66338498],[2.95215067],[10.77435163]
48,[8.57139078],[3.04197015],[11.41127588]
49,[14.83719747],[0.64336491],[11.20792008]
50,[8.89860262],[3.24378062],[10.50618872]
51,[15.92487972],[0.11822468],[11.43296806]
52,[8.94244888],[3.2666162],[10.15469794]
53,[10.13378449],[2.66567956],[10.6228969]
54,[9.61010385],[3.16083899],[11.18673088]
55,[9.05620577],[3.00799526],[10.34262626]
56,[8.74254192],[3.13168051],[10.09774662]
57,[8.52286049],[2.84404708],[10.57235774]
58,[15.8025035],[0.27469057],[11.09605483]
59,[8.36638519],[3.33909213],[9.71348554]
60,[9.13135095],[3.04400921],[9.74506451]
61,[8.70988479],[3.3238252],[9.25522759]
62,[15.99637909],[0.23451642],[11.16805286]
63,[15.76664711],[0.38501788],[11.31982549]
64,[8.93031577],[3.01393689],[9.70756296]
65,[15.12684005],[0.57222688],[11.28962651]
66,[8.53991719],[3.1896429],[11.00728454]
67,[9.33325836],[2.7923072],[9.9298131]
68,[8.16728298],[2.93418924],[10.32466103]
69,[15.60718168],[0.46820495],[11.34984121]
70,[15.77683127],[0.31703922],[11.50034378]
71,[8.99898185],[3.50706218],[0.]
72,[8.27662954],[3.52206833],[0.]
73,[8.3460032],[3.14853576],[0.]
74,[15.66254457],[0.45382803],[0.]
75,[8.21152323],[3.07126496],[0.]
76,[7.26929045],[3.35102058],[0.]
77,[7.36714229],[3.30005112],[0.]
78,[7.06095709],[3.33543191],[0.]
79,[7.33447207],[3.11127431],[0.]
80,[8.11936834],[2.96863794],[0.]
81,[6.47431884],[3.30876847],[0.]
82,[9.74393425],[1.97157004],[0.]
83,[15.57233076],[0.53027142],[0.]
84,[7.02430722],[2.98132495],[0.]
85,[8.8258715],[3.69841017],[0.]
86,[15.54714619],[0.97782377],[0.]
87,[15.51072643],[0.95098345],[0.]
88,[15.51917131],[0.93275263],[0.]
89,[8.5051069],[2.35762157],[0.]
90,[15.46787082],[0.9228001],[0.]
91,[6.11138263],[3.08279674],[0.]
92,[15.56730391],[0.55689837],[0.]
93,[15.57664608],[0.91889596],[0.]
94,[15.67172093],[0.93921947],[0.]
95,[15.73156854],[0.93804589],[0.]
