,Mean,Variance,Predictive model
0,[172.86314107],[372.49142704],[-1.02083864]
1,[306.2493464],[215.79922209],[3.89648026]
2,[813.02632479],[14.96372698],[12.14806126]
3,[465.54535092],[323.65328006],[9.76407628]
4,[724.19935743],[219.05089326],[17.50114769]
5,[626.4859761],[165.48448466],[31.03383592]
6,[354.07967873],[382.6068196],[27.18391369]
7,[307.41331438],[380.80108292],[41.53529964]
8,[295.77282444],[372.35404391],[47.02489015]
9,[499.22479146],[340.84350026],[41.77961054]
10,[236.05047304],[392.90529682],[49.89115873]
11,[538.26493043],[356.33299005],[24.66066394]
12,[559.87625051],[326.26242929],[29.61051137]
13,[393.34290121],[378.80731321],[53.32671303]
14,[363.89729157],[376.62976895],[58.36782649]
15,[322.4058483],[376.20149129],[102.31991515]
16,[405.55216819],[361.35461274],[51.4287195]
17,[462.17203424],[344.69206739],[90.84402312]
18,[562.29249945],[288.42673373],[104.59079681]
19,[279.91519157],[398.92608685],[94.49015721]
20,[273.0319615],[390.43089457],[89.53616582]
21,[263.99343024],[388.060811],[111.462925]
22,[773.7033245],[153.67510757],[177.46975055]
23,[295.51885158],[346.01874876],[139.04955945]
24,[265.6914865],[383.21434247],[60.46614712]
25,[251.04693379],[383.62363121],[54.24410302]
26,[270.20731986],[375.25684122],[103.27876636]
27,[766.28417694],[126.81390324],[225.02485425]
28,[292.611405],[368.15147036],[59.79921341]
29,[693.99100641],[110.21882867],[341.66017885]
30,[798.43934729],[54.78485535],[320.58887209]
31,[826.96337667],[18.77959219],[411.61866715]
32,[300.90755594],[389.94265829],[-0.]
33,[274.3888917],[400.55305977],[-0.]
34,[230.81183599],[424.42237329],[-0.]
35,[214.61245681],[420.78335324],[-0.]
36,[180.3656704],[420.82492953],[-0.]
37,[170.50463986],[419.7899467],[-0.]
38,[120.62751394],[412.72338958],[-0.]
39,[168.50451223],[379.05455064],[0.]
40,[77.6103675],[409.01359705],[-0.]
41,[62.8634211],[402.55684094],[-0.]
42,[62.27168154],[403.44050164],[-0.]
43,[97.81462433],[382.97076856],[0.]
44,[167.61813544],[353.54841515],[0.]
45,[53.64534836],[381.39728644],[0.]
46,[28.53299375],[382.76025503],[-0.]
47,[61.75244108],[362.54403646],[0.]
48,[37.31719643],[369.49570938],[0.]
49,[139.98906194],[325.27609562],[0.]
50,[25.32612526],[366.81691546],[0.]
51,[88.26302862],[337.8294235],[0.]
52,[838.22842675],[38.04181973],[0.]
53,[211.61690569],[280.51064484],[0.]
54,[326.07618599],[232.85912468],[0.]
55,[821.12643429],[45.64120941],[0.]
56,[252.48995596],[246.91965533],[0.]
57,[70.40539928],[313.86801669],[0.]
58,[612.50334304],[99.43968541],[0.]
59,[-65.32206758],[351.6902737],[-0.]
60,[835.45460885],[6.50440004],[0.]
61,[832.63286862],[3.71952225],[0.]
62,[841.22243378],[8.35897234],[0.]
63,[116.11905472],[289.16765869],[0.]
64,[811.56947418],[12.6327428],[0.]
65,[824.43797471],[4.80658292],[0.]
66,[834.84001134],[5.56154203],[0.]
67,[834.97698314],[3.26285789],[0.]
68,[-28.1940195],[339.70386531],[-0.]
69,[-28.2360978],[344.06791497],[-0.]
70,[829.4029745],[2.33456027],[0.]
71,[833.98617623],[1.71390865],[0.]
72,[832.09601785],[1.735594],[0.]
73,[831.83805037],[1.55641626],[0.]
74,[824.0398695],[2.02020283],[0.]
75,[829.42556227],[1.73443244],[0.]
76,[834.46295042],[1.9680613],[0.]
77,[834.85339709],[1.81668027],[0.]
78,[835.08807051],[1.69590293],[0.]
79,[826.05063938],[2.24195634],[0.]
80,[815.91285116],[2.85057121],[0.]
81,[-110.15074818],[378.28431622],[-0.]
82,[840.47553358],[2.64664575],[0.]
83,[-27.57212603],[341.19224136],[0.]
84,[227.34933468],[243.5119167],[0.]
85,[379.6238288],[187.88482308],[0.]
86,[824.2092591],[2.5310574],[0.]
87,[836.75574198],[1.82346771],[0.]
88,[420.87791273],[163.09805492],[0.]
89,[825.48257113],[1.92319253],[0.]
90,[832.04523822],[1.68261449],[0.]
91,[824.82940764],[2.8622336],[0.]
92,[834.19469767],[1.57690812],[0.]
93,[832.22928523],[1.65678259],[0.]
94,[829.54579327],[1.55480566],[0.]
95,[828.13512311],[1.78392204],[0.]
