,Mean,Variance,Predictive model
0,[2.84641577],[0.48672611],[0.01309548]
1,[2.41672971],[0.53542177],[0.03462189]
2,[2.50775425],[0.44829235],[0.05041506]
3,[3.91688325],[0.9674256],[0.08871632]
4,[4.13977021],[0.84663445],[0.07156345]
5,[4.40035811],[0.5968531],[0.08156585]
6,[3.89761511],[0.77129929],[0.14741088]
7,[4.21866283],[0.73551947],[0.09889902]
8,[4.16042586],[0.72540302],[0.10548039]
9,[4.04139637],[0.73143372],[0.16878243]
10,[2.25018362],[1.07952368],[0.15600884]
11,[4.1067576],[0.67124204],[0.29907623]
12,[4.18733731],[0.65465535],[0.28301229]
13,[3.88385755],[0.72156492],[0.1780768]
14,[4.25610574],[0.60670641],[0.38236004]
15,[3.19987229],[0.85698079],[0.34225975]
16,[4.16361633],[0.59579158],[0.52185021]
17,[4.24642554],[0.58630046],[0.36270932]
18,[4.10004879],[0.51096613],[0.40556276]
19,[3.16449776],[0.82774606],[0.36725744]
20,[4.19445148],[0.5768907],[0.62030364]
21,[4.21594219],[0.56821387],[0.69846239]
22,[4.26660909],[0.56802303],[0.50724476]
23,[4.23966839],[0.56690552],[0.673131]
24,[4.27174456],[0.56347422],[0.68362489]
25,[4.6511374],[0.34071404],[0.72767318]
26,[3.52345766],[0.67676678],[0.78451309]
27,[3.16267162],[0.7850986],[0.5594439]
28,[3.95902526],[0.54580129],[1.2393133]
29,[4.52171597],[0.34653058],[1.0926535]
30,[4.33781273],[0.46714844],[0.7493239]
31,[4.37924125],[0.50972205],[0.97725771]
32,[2.78417699],[0.73238029],[0.86066499]
33,[2.47303555],[0.77968074],[1.12349936]
34,[4.55771976],[0.34820184],[0.85740031]
35,[4.39039503],[0.47278433],[1.27019225]
36,[2.64514684],[0.60438333],[1.72070374]
37,[2.6552571],[0.7070564],[1.30719174]
38,[2.05297665],[0.78589193],[1.68495815]
39,[2.79966067],[0.73836315],[1.38939761]
40,[2.98326928],[0.72130126],[1.29632465]
41,[4.46593512],[0.39100169],[2.04973574]
42,[1.92586497],[0.80401302],[2.17337819]
43,[4.38030427],[0.41598618],[1.91748543]
44,[2.42830286],[0.67602769],[2.24203261]
45,[1.92851055],[0.78160401],[2.68327263]
46,[2.9477043],[0.66878989],[1.61731334]
47,[1.61462598],[0.82645275],[2.94337535]
48,[4.09042785],[0.45158236],[2.36144014]
49,[4.32491365],[0.46690843],[2.44612727]
50,[4.4531717],[0.35773243],[3.05847395]
51,[2.41456495],[0.79260207],[2.89733739]
52,[2.62194338],[0.80089908],[1.88538301]
53,[2.18430782],[0.77133835],[2.5238733]
54,[2.42464202],[0.73644206],[2.47927074]
55,[3.28146923],[0.51654262],[2.32234371]
56,[1.89578427],[0.8401806],[2.81907988]
57,[1.73917591],[0.86594357],[2.97046739]
58,[3.07276218],[0.69738841],[2.42237054]
59,[4.50258437],[0.36666632],[2.58434729]
60,[2.48339226],[0.69573287],[2.83600604]
61,[3.74864643],[0.56915364],[2.21899268]
62,[4.07208946],[0.49016507],[1.98300299]
63,[2.35008479],[0.760692],[2.68846009]
64,[2.97321802],[0.62127915],[2.63738539]
65,[2.55402632],[0.64567955],[3.09626036]
66,[2.92514596],[0.75013477],[2.30911528]
67,[2.82733242],[0.64227989],[2.72605991]
68,[2.6429307],[0.73681555],[2.49974445]
69,[1.91041332],[0.84590956],[3.00766082]
70,[2.38171164],[0.76939523],[2.57333496]
71,[2.59372279],[0.65754314],[2.79067234]
72,[2.08282675],[0.7760739],[3.02818581]
73,[3.63225409],[0.54435438],[2.34447546]
74,[3.5846182],[0.67231179],[1.99753655]
75,[3.09325355],[0.6562077],[2.40393978]
76,[3.73336353],[0.59094469],[2.55112922]
77,[3.16105584],[0.52248426],[2.75258726]
78,[2.48862706],[0.6504232],[3.09851154]
79,[1.93434168],[0.86556752],[2.56186352]
80,[2.20650497],[0.80563486],[2.71427164]
81,[2.21173211],[0.77793047],[2.73316239]
82,[2.27633998],[0.81061351],[2.68609119]
83,[2.60897674],[0.70831448],[2.82047765]
84,[2.06181285],[0.85002132],[2.50863423]
85,[1.91121506],[0.86548326],[2.8775817]
86,[2.79842994],[0.66326576],[2.83656739]
87,[2.91854995],[0.61527763],[2.56898176]
88,[2.38057976],[0.85041717],[2.36632612]
89,[2.68563907],[0.72670032],[2.71934306]
90,[3.21956962],[0.57478603],[2.81978111]
91,[3.76185247],[0.47755846],[2.24613522]
92,[1.94494325],[0.8470833],[2.75646834]
93,[2.37660915],[0.80198395],[2.39634465]
94,[2.76944723],[0.70842582],[2.31416055]
95,[2.79693639],[0.64068559],[2.47463316]
