,Mean,Variance,Predictive model
0,[1.30623944],[0.34480114],[0.00918167]
1,[1.23625542],[0.36983298],[0.01462464]
2,[0.38558931],[0.47924716],[0.0269463]
3,[0.44941826],[0.46517533],[0.01304876]
4,[0.40650767],[0.44726456],[0.03307542]
5,[0.44763432],[0.45579058],[0.04489715]
6,[0.42891757],[0.44587381],[0.06556555]
7,[0.46151868],[0.44979746],[0.07158147]
8,[1.3553904],[0.3251334],[0.03820417]
9,[1.3261719],[0.34136497],[0.04408004]
10,[1.16337413],[0.41039928],[0.09394524]
11,[1.37196439],[0.31027945],[0.09515579]
12,[1.5624416],[0.26396692],[0.12465838]
13,[1.93282505],[0.28880707],[0.11303431]
14,[1.92202933],[0.3161832],[0.23954459]
15,[1.79523957],[0.34577603],[0.29983669]
16,[1.67618468],[0.38564911],[0.32547484]
17,[1.39908611],[0.50084552],[0.32961999]
18,[1.81133797],[0.31479997],[0.30366585]
19,[1.61436002],[0.39838966],[0.37555423]
20,[1.77002558],[0.37227719],[0.42521327]
21,[2.16821782],[0.19339503],[0.41946145]
22,[2.19559389],[0.17099184],[0.51109666]
23,[2.15787917],[0.20816546],[0.67612592]
24,[2.1572486],[0.25043677],[0.60022473]
25,[2.5607826],[0.28138831],[0.84144429]
26,[2.64971545],[0.30969127],[0.67335785]
27,[2.54816014],[0.22214867],[0.97995285]
28,[2.79281885],[0.13225929],[0.99046708]
29,[2.52033619],[0.27195866],[1.0968361]
30,[1.09106821],[0.89112119],[1.03888107]
31,[2.74968858],[0.10360925],[1.17886798]
32,[3.01598287],[0.06652954],[1.35735441]
33,[2.35968879],[0.22544924],[1.27539681]
34,[2.57705816],[0.20592376],[1.42933514]
35,[2.76566433],[0.08201833],[1.59476691]
36,[2.87747851],[0.09950436],[1.39561295]
37,[2.85462155],[0.06817561],[1.8006687]
38,[2.97077429],[0.04550355],[1.91873773]
39,[2.3985787],[0.13447279],[1.98624243]
40,[2.88104864],[0.07598179],[2.26487378]
41,[0.52062381],[0.88531886],[2.3042541]
42,[2.54368945],[0.13739422],[2.30451816]
43,[2.90018155],[0.061403],[2.46206708]
44,[2.85963396],[0.05964634],[2.42929272]
45,[3.03290562],[0.05901024],[2.75511951]
46,[2.74544594],[0.03276212],[2.73596907]
47,[2.72729406],[0.05526534],[2.70626635]
48,[2.31285116],[0.12819241],[2.70329045]
49,[2.94059994],[0.03253574],[2.83249801]
50,[2.82277451],[0.04545247],[2.52965534]
51,[3.31623522],[0.03857953],[2.77351445]
52,[2.56232177],[0.07534379],[2.84028572]
53,[2.8474606],[0.06866801],[2.61551811]
54,[2.45032158],[0.11747596],[2.70705302]
55,[3.11620921],[0.03197146],[2.81917199]
56,[2.60979802],[0.07557814],[2.91576359]
57,[3.31483574],[0.01178678],[2.89132136]
58,[3.30698929],[0.01325539],[2.90587122]
59,[3.31186569],[0.00954518],[3.05208789]
60,[3.14563759],[0.01659269],[2.82854494]
61,[2.71459945],[0.0670417],[2.57396937]
62,[2.9467673],[0.026341],[2.51090099]
63,[3.31548171],[0.00758193],[3.01799272]
64,[2.84740637],[0.04519139],[2.83024097]
65,[3.31661152],[0.00541689],[2.99846178]
66,[2.82320748],[0.03621838],[2.84616074]
67,[2.77850291],[0.05320411],[3.01811744]
68,[3.14425753],[0.01637243],[2.83571398]
69,[2.5774658],[0.04340395],[2.45214587]
70,[2.60316281],[0.04912218],[2.92167664]
71,[2.23601635],[0.09849353],[2.78717402]
72,[2.98922791],[0.02242071],[2.98892395]
73,[3.04227607],[0.01654782],[2.81524356]
74,[2.89922047],[0.01675916],[2.74212703]
75,[3.31662961],[0.0048087],[2.9727148]
76,[2.91785172],[0.02141535],[2.86171291]
77,[3.10294871],[0.01722863],[2.79697884]
78,[3.31012304],[0.00552942],[2.99415113]
79,[2.56298901],[0.04523554],[2.69256833]
80,[2.82979846],[0.0262465],[2.83503826]
81,[3.29967468],[0.00586065],[3.02188874]
82,[3.08058699],[0.01505551],[2.91841542]
83,[2.66838135],[0.04145239],[2.62145862]
84,[1.97922845],[0.08618846],[2.72278952]
85,[3.02970967],[0.02085308],[2.91361842]
86,[2.84162824],[0.03513676],[2.66798334]
87,[3.30996968],[0.00471977],[3.01331458]
88,[2.74518531],[0.04092873],[2.77921032]
89,[2.62333901],[0.05590792],[2.80850735]
90,[3.13835018],[0.01395505],[2.98637307]
91,[2.73703081],[0.02851985],[2.44059046]
92,[2.74282735],[0.02402335],[2.77923049]
93,[3.31774595],[0.00386841],[3.01904239]
94,[3.3137272],[0.00401652],[3.02304457]
95,[3.28850895],[0.0061811],[3.0194239]
