,Mean,Variance,Predictive model
0,[32.62185961],[74.03317449],[0.52014951]
1,[32.48399097],[67.24521062],[0.61032641]
2,[75.66638847],[22.38275649],[0.39565798]
3,[-14.69576565],[77.8950987],[0.41213715]
4,[46.34156125],[45.85856581],[-0.0468192]
5,[52.54577751],[61.17343481],[-3.89212823]
6,[42.68488848],[58.86694912],[-0.13899109]
7,[-6.00326821],[71.5440254],[0.88561188]
8,[9.92474006],[61.03379984],[-0.69884034]
9,[2.32471415],[61.12585344],[1.91994269]
10,[12.55051243],[57.25549443],[-2.03751617]
11,[30.65964889],[58.87687339],[5.04876587]
12,[27.59779774],[62.32551347],[8.27645639]
13,[19.31404624],[64.96491295],[8.77638368]
14,[-6.59195068],[65.52280145],[-10.0733189]
15,[24.04729856],[42.97549688],[6.44393789]
16,[2.04029713],[44.9248018],[3.19769264]
17,[45.09569221],[25.33018738],[9.77157465]
18,[22.25410581],[32.22722776],[4.18593355]
19,[35.34410132],[25.71602047],[6.58867683]
20,[46.4959491],[18.08565036],[14.39072744]
21,[72.44408289],[6.65578065],[19.1213327]
22,[80.88202564],[2.28121068],[20.21109154]
23,[70.59739911],[4.40931564],[22.18651669]
24,[78.2366825],[0.70212662],[24.10450748]
25,[78.3994067],[0.54358377],[26.10712304]
26,[77.82195001],[0.46651042],[28.81347337]
27,[78.32007542],[0.29201669],[30.60207265]
28,[78.2123186],[0.30208379],[32.03542646]
29,[48.58974674],[16.02121683],[0.]
30,[57.08019659],[10.59795418],[0.]
31,[59.47189331],[8.41834393],[0.]
32,[78.28073769],[0.2521509],[0.]
33,[78.32184094],[0.24349034],[0.]
34,[78.30666699],[0.23740555],[0.]
35,[78.31242646],[0.24155655],[0.]
36,[78.31847966],[0.23192119],[0.]
37,[78.3208759],[0.23075021],[0.]
38,[78.28298457],[0.23211624],[0.]
39,[78.26243007],[0.2313642],[0.]
40,[78.32330317],[0.22113075],[0.]
41,[78.23434518],[0.23173],[0.]
42,[78.3243312],[0.2176191],[0.]
43,[78.22188573],[0.22959605],[0.]
44,[78.07215587],[0.25982129],[0.]
45,[78.32190542],[0.21360615],[0.]
46,[78.29818183],[0.21346798],[0.]
47,[78.30446971],[0.21118245],[0.]
48,[78.10778702],[0.23446153],[0.]
49,[78.31718598],[0.20898394],[0.]
50,[78.31701546],[0.20704556],[0.]
51,[78.28017889],[0.21283835],[0.]
52,[78.14369259],[0.22523037],[0.]
53,[78.28283335],[0.20914276],[0.]
54,[78.2742422],[0.20607656],[0.]
55,[78.32259246],[0.20104417],[0.]
56,[78.32230225],[0.19982078],[0.]
57,[78.31776788],[0.20022939],[0.]
58,[78.25177408],[0.20519911],[0.]
59,[78.31472889],[0.19721049],[0.]
60,[78.27974349],[0.19988762],[0.]
61,[78.32315217],[0.19555328],[0.]
62,[78.23871461],[0.20054921],[0.]
63,[78.12870376],[0.21010778],[0.]
64,[78.29676419],[0.19324964],[0.]
65,[78.27641755],[0.19483689],[0.]
66,[78.28143061],[0.19213834],[0.]
67,[78.28493266],[0.19293321],[0.]
68,[78.32083485],[0.18859487],[0.]
69,[78.21787251],[0.19450504],[0.]
70,[78.32917261],[0.18606383],[0.]
71,[78.31947067],[0.18588849],[0.]
72,[78.32294344],[0.1843005],[0.]
73,[78.28547914],[0.18533796],[0.]
74,[78.28797162],[0.18619363],[0.]
75,[78.28771287],[0.18481973],[0.]
76,[78.3187915],[0.18147293],[0.]
77,[78.30624531],[0.18054708],[0.]
78,[78.30527429],[0.18054588],[0.]
79,[78.32387443],[0.17875133],[0.]
80,[78.2998318],[0.17936705],[0.]
81,[78.28916677],[0.17916128],[0.]
82,[78.26379921],[0.17909406],[0.]
83,[78.25377046],[0.17959159],[0.]
84,[78.32348837],[0.17478087],[0.]
85,[78.30119475],[0.17593299],[0.]
86,[78.18925874],[0.18299221],[0.]
87,[78.32109494],[0.1723161],[0.]
88,[78.32793614],[0.17160265],[0.]
89,[78.31887364],[0.17138191],[0.]
90,[78.28853977],[0.17246361],[0.]
91,[78.30628046],[0.17056793],[0.]
92,[78.26732053],[0.17124686],[0.]
93,[78.32233776],[0.16818239],[0.]
94,[78.29840502],[0.1681438],[0.]
95,[78.30055304],[0.16789546],[0.]
