,Mean,Variance,Predictive model
0,[1.48591458],[0.46924563],[0.00785985]
1,[1.05629018],[0.54173051],[0.01504722]
2,[1.37746512],[0.4818157],[0.02133156]
3,[1.38965732],[0.43289614],[0.02822515]
4,[0.97646731],[0.48822748],[0.05180596]
5,[1.53680469],[0.38385804],[0.04116814]
6,[1.67461975],[0.39172399],[0.06398157]
7,[1.70676056],[0.31106336],[0.07078912]
8,[1.78337353],[0.2492693],[0.08432384]
9,[1.68190352],[0.35390087],[0.1120703]
10,[1.63944337],[0.35312535],[0.10564477]
11,[1.55250078],[0.34828804],[0.12328429]
12,[1.72654495],[0.35429693],[0.14905114]
13,[1.79094493],[0.37193669],[0.17498114]
14,[1.55193324],[0.39968235],[0.19699439]
15,[1.63444769],[0.4021043],[0.17273576]
16,[1.70312402],[0.40773148],[0.2581079]
17,[1.88897347],[0.4177904],[0.32687843]
18,[1.86006596],[0.3981144],[0.32645605]
19,[1.93217997],[0.38176104],[0.32127367]
20,[1.96816227],[0.41102722],[0.40153387]
21,[1.77443401],[0.40929795],[0.36339372]
22,[1.89619934],[0.34318179],[0.39528521]
23,[2.05970773],[0.37495182],[0.44997617]
24,[1.95338147],[0.38421095],[0.40239095]
25,[2.05272466],[0.29409049],[0.43455742]
26,[1.83933573],[0.33747542],[0.62349004]
27,[2.02764447],[0.40463914],[0.52990611]
28,[1.55266753],[0.4817187],[0.5900878]
29,[1.37951674],[0.5568632],[0.76598889]
30,[1.85954673],[0.46229884],[0.78748478]
31,[1.97379337],[0.44998102],[0.75143804]
32,[1.7789301],[0.4936478],[0.75202487]
33,[2.14778284],[0.37446878],[0.84796894]
34,[1.98066087],[0.34476013],[1.13467628]
35,[1.48124871],[0.55466178],[1.10146644]
36,[1.65241004],[0.53945246],[0.90602625]
37,[2.83809009],[0.32385425],[1.66190482]
38,[2.96631569],[0.44855555],[1.13398014]
39,[2.76390183],[0.39837488],[1.11701934]
40,[2.40130977],[0.52768475],[1.25259086]
41,[2.70578717],[0.38348812],[1.71481506]
42,[2.32050235],[0.55244919],[1.53732311]
43,[1.42911214],[0.64752761],[1.92401722]
44,[2.45487823],[0.48626096],[1.6341228]
45,[3.023301],[0.27214627],[2.25593535]
46,[2.79888838],[0.49902861],[2.16446123]
47,[2.49459701],[0.54734607],[2.20716338]
48,[3.3443622],[0.27174072],[1.53018531]
49,[2.31244631],[0.63150181],[2.20982033]
50,[2.06987846],[0.61999636],[2.35532306]
51,[2.75262181],[0.3083038],[1.88037945]
52,[1.2640527],[0.74220249],[2.29885228]
53,[2.857323],[0.37176685],[1.69229894]
54,[2.8980131],[0.37256534],[1.9036864]
55,[2.09258477],[0.58322168],[2.00994569]
56,[1.65729133],[0.66508553],[2.04613871]
57,[2.72317255],[0.51458181],[1.82614609]
58,[2.5498431],[0.52554925],[2.11698106]
59,[1.28063702],[0.71189854],[2.52470395]
60,[1.28472645],[0.70919465],[2.24800101]
61,[2.33185822],[0.5966431],[1.73255699]
62,[1.30521437],[0.70971975],[2.38531603]
63,[1.79194856],[0.69270336],[2.01377271]
64,[3.00088276],[0.25109469],[1.88222922]
65,[1.34193296],[0.72318838],[2.43987217]
66,[2.57938018],[0.45303502],[2.00415619]
67,[2.92624544],[0.46637714],[2.12048772]
68,[2.23631733],[0.57981056],[1.79997205]
69,[3.05121837],[0.49717317],[1.44503562]
70,[1.38638946],[0.763409],[2.58533938]
71,[2.56932859],[0.54909092],[1.769789]
72,[2.81733884],[0.54960601],[1.51946313]
73,[1.93428424],[0.6321583],[2.10412946]
74,[2.81180827],[0.52902102],[2.3779629]
75,[2.68295087],[0.52223009],[1.95928798]
76,[2.15782472],[0.68812607],[1.64487239]
77,[2.29951237],[0.58931849],[1.70247507]
78,[2.97517777],[0.42852003],[1.90660456]
79,[2.39515255],[0.65279236],[1.56853292]
80,[2.18716525],[0.63956165],[2.02681999]
81,[1.96960087],[0.62753485],[2.22523462]
82,[2.00328798],[0.70650443],[1.91305278]
83,[2.13302321],[0.6721479],[1.79744683]
84,[2.27992031],[0.62040331],[1.89233567]
85,[2.51948601],[0.63077517],[2.05506736]
86,[2.80444778],[0.49812728],[1.84467328]
87,[1.43071621],[0.76993556],[2.24918058]
88,[2.93408078],[0.49716013],[1.56080979]
89,[2.40306879],[0.62186979],[1.83168526]
90,[2.41525653],[0.61761231],[1.78316667]
91,[2.68441412],[0.55035184],[1.75016341]
92,[1.7545427],[0.7071173],[2.50164212]
93,[2.98508631],[0.56251041],[2.07170383]
94,[2.78266804],[0.574946],[1.95255989]
95,[3.02975802],[0.5279991],[2.04690528]
