,Mean,Variance,Predictive model
0,[-224591.57761398],[198470.60280357],[-1521.08057247]
1,[-27225.76440179],[113036.51030231],[-934.467989]
2,[-109559.65974454],[54106.87503276],[-1285.93726174]
3,[-118453.1188265],[266548.068472],[-4498.15225273]
4,[-7717.61541328],[36885.78841555],[-690.67569168]
5,[-134319.3085144],[258130.67007735],[-6716.5056991]
6,[-56406.80670409],[37378.42939156],[-1789.53784831]
7,[-358750.96172369],[235232.14916814],[-17950.38088268]
8,[-147172.04745759],[293906.16165425],[-21663.46501681]
9,[-97275.90151345],[55416.06948102],[-9041.05005527]
10,[77908.28972108],[65997.99453368],[-12485.50407337]
11,[-126442.01051973],[231880.5680303],[-1488.82933906]
12,[-5401.08917277],[24293.06545307],[-6655.4453067]
13,[64249.53088504],[184355.7486996],[-6492.38939426]
14,[-1444.07585656],[19224.16765076],[-4365.31120101]
15,[-10060.74794868],[19984.51297868],[-14657.65763346]
16,[937.68755062],[13391.65087854],[-2014.79490251]
17,[-94296.34172847],[190083.40741472],[-4576.08965773]
18,[67323.93016317],[143036.04743691],[-3492.00428924]
19,[-19864.93293867],[12927.887165],[-6229.64661895]
20,[-11757.02940385],[10059.35736704],[-2820.07007768]
21,[-8006.66346832],[7213.87344141],[-3027.43318176]
22,[-10264.77476953],[7918.23518033],[-4794.88096407]
23,[-7319.66805605],[6097.03147304],[-3436.23938958]
24,[-6386.87032621],[5261.13292282],[-4474.15136764]
25,[-9012.19456342],[4600.11642536],[-4021.96370262]
26,[-11893.16091674],[5500.97980812],[-6728.21755735]
27,[-4369.89436301],[3215.95998656],[-4185.23489539]
28,[-6966.92457065],[3215.89797338],[-4060.30755315]
29,[-3722.25029877],[2890.6794006],[-6155.28277155]
30,[-8314.38082644],[3210.37176975],[-4691.67460631]
31,[-7559.59345678],[3379.48802918],[-4753.25037173]
32,[-5209.35773398],[2487.74329447],[-4896.28322115]
33,[-55718.85579028],[239878.47125463],[-5528.22232901]
34,[-5417.50499269],[3146.56624754],[-5533.40242466]
35,[-4343.43031068],[2755.91027052],[-6100.84568216]
36,[-7057.39644015],[3729.37348515],[-8598.39153578]
37,[-3896.23812157],[2665.13557005],[-6590.77738961]
38,[-8315.42863914],[4279.65934698],[-6624.28279399]
39,[-2315.09404615],[2187.21602979],[-7731.7041309]
40,[-3410.44490023],[2799.46834193],[-7847.35589804]
41,[-5864.20862526],[3108.71353303],[-7857.29217879]
42,[-11029.24387545],[3938.90467458],[-8278.10544074]
43,[-34742.22162066],[11646.81771594],[-8711.48516596]
44,[-6543.21661253],[2762.28612582],[-8809.23641117]
45,[-7319.30990628],[12285.73835398],[-40494.906277]
46,[-3892.52661345],[3058.58879879],[-9214.08710629]
47,[-50175.23931208],[211735.02868959],[-9032.85623106]
48,[3790.33406455],[205192.63882453],[-9186.25234367]
49,[-7287.51087875],[4437.68039966],[-8494.2220185]
50,[-11572.35533097],[4849.70086965],[-9282.50395022]
51,[-5076.87920787],[3360.84787588],[-9036.10551012]
52,[-6672.33378524],[3427.94782733],[-9374.96934702]
53,[-2521.79958874],[2942.0851977],[-10041.95526905]
54,[-3274.26819725],[2781.47317907],[-8211.66417822]
55,[-4703.61096105],[2928.09345097],[-8823.84107711]
56,[-3082.75551279],[2781.1085726],[-8003.6981589]
57,[-4331.92994269],[2844.50938996],[-8515.86097004]
58,[-4131.17751386],[2780.48471041],[-8142.79013652]
59,[-3347.60823844],[2133.03335763],[-8215.12742113]
60,[-3625.06373591],[3452.89887253],[-8098.84709664]
61,[-3568.37812388],[3375.79343173],[-7630.15396139]
62,[-3470.7294448],[3299.91607279],[-8325.02960693]
63,[-9691.55560433],[3673.0942662],[-8957.38092772]
64,[-4052.35404932],[3452.71175303],[-8212.68122858]
65,[-1843.6714667],[1988.06571246],[-7991.6055989]
66,[-4481.54843215],[3606.00335879],[-7731.00810474]
67,[-1117.79825762],[1636.98048916],[-7341.77859637]
68,[-3001.43112027],[2058.87296627],[-7787.81271936]
69,[-219.83663047],[1661.68791549],[-7728.24468063]
70,[-206.71271981],[1374.03452277],[-6762.65645806]
71,[-462.37983303],[1214.96024952],[-6363.68253198]
72,[-1170.87892338],[1387.30443294],[-7106.55055104]
73,[-511.55809151],[1106.95268764],[-6699.98461377]
74,[-1148.23637846],[1257.40535956],[-6774.83702546]
75,[-1610.59992388],[1340.80599137],[-7126.6778842]
76,[-3011.87048478],[1589.80661486],[-6947.30976965]
77,[-211.88538457],[1123.59936458],[-6910.85948049]
78,[-112.05132235],[1038.41009263],[-6282.55942174]
79,[-293.49612053],[950.34777905],[-6526.33979563]
80,[-6928.21807953],[2271.26658626],[-6116.4944676]
81,[-267.59945542],[938.15456654],[-6484.39639148]
82,[-156.77250517],[874.21849737],[-6344.58314865]
83,[482.37320333],[719.65726975],[-6112.92087627]
84,[467.36816093],[769.36036904],[-5843.82469914]
85,[430.11930479],[708.90143295],[-6152.79969139]
86,[-139.08496191],[795.37681924],[-6011.1288853]
87,[-25.15655161],[752.82360824],[-5664.19019294]
88,[389.47289232],[676.13817294],[-5469.67760624]
89,[453.93793824],[669.7362614],[-5356.22591046]
90,[348.08931666],[641.82627231],[-5957.85610121]
91,[3.36632173],[704.07436421],[-5350.51918048]
92,[-431.28096057],[810.77777333],[-5313.8250886]
93,[169.72217143],[703.26125252],[-4983.99484124]
94,[-915.12823521],[890.81669019],[-4730.10982544]
95,[-219.05642754],[776.82855129],[-5215.0371103]
