,Mean,Variance,Predictive model
0,[5.83547352],[0.86898658],[0.03740879]
1,[6.89450522],[0.54835812],[0.1584246]
2,[7.06738127],[0.4525298],[0.25079645]
3,[7.18584471],[0.34345454],[0.7198833]
4,[7.95278374],[0.73969472],[0.35043579]
5,[8.70232306],[0.62107917],[0.32904063]
6,[8.46447179],[0.56749644],[0.49817892]
7,[9.40280904],[0.00844139],[0.54368391]
8,[9.43526406],[0.21086998],[0.62264769]
9,[8.4401871],[0.74951643],[0.65823743]
10,[5.80641899],[1.78902757],[0.55002989]
11,[9.11895315],[1.0130469],[0.82903693]
12,[6.9900197],[1.52021934],[1.05326607]
13,[7.84874872],[1.70385323],[1.18595636]
14,[10.80927917],[0.69563026],[1.40993244]
15,[12.904376],[0.90814662],[1.79833465]
16,[13.37094748],[0.85898181],[1.48243773]
17,[12.85723499],[1.34241719],[1.94895335]
18,[10.93725844],[1.33939039],[2.2395639]
19,[12.73429548],[0.82199073],[2.04472827]
20,[11.8310532],[1.14569176],[2.35327313]
21,[12.2345919],[1.41161336],[1.9909621]
22,[12.29156603],[0.86287839],[2.54170797]
23,[10.24228195],[1.64143876],[3.77594895]
24,[12.5303775],[0.9000952],[2.99531619]
25,[7.94843317],[2.44200725],[3.89810753]
26,[7.94887163],[2.52904207],[3.60781012]
27,[7.6087622],[2.51392636],[3.79389176]
28,[9.47299288],[2.29989257],[5.1090202]
29,[13.32697772],[0.26804082],[4.66887687]
30,[13.50781012],[0.45460443],[4.82762689]
31,[15.27784382],[0.59306788],[6.01956175]
32,[14.35519872],[0.8974681],[0.]
33,[15.47621816],[0.41886232],[0.]
34,[13.94931732],[1.13810419],[0.]
35,[15.59942391],[0.32411341],[0.]
36,[15.20577362],[0.31539055],[0.]
37,[15.4198581],[0.28413464],[0.]
38,[10.67620961],[2.06109198],[0.]
39,[14.12120209],[1.2047427],[0.]
40,[15.52838671],[0.40903326],[0.]
41,[8.39842095],[3.3468616],[0.]
42,[7.52216623],[3.17146566],[-0.]
43,[16.07672828],[0.58700471],[0.]
44,[7.9529413],[3.42696269],[0.]
45,[16.56827747],[0.34876695],[0.]
46,[17.17452595],[0.33611215],[0.]
47,[7.23776096],[3.68156977],[0.]
48,[15.86409943],[0.94184373],[0.]
49,[8.15305929],[3.60635176],[0.]
50,[15.90170331],[1.91974076],[0.]
51,[7.74850172],[3.66566801],[0.]
52,[16.63194332],[1.49864407],[0.]
53,[9.3045777],[3.08586255],[0.]
54,[8.09950877],[3.47703125],[0.]
55,[7.92706932],[3.44536832],[0.]
56,[7.90348682],[3.28933408],[0.]
57,[7.46075073],[3.44945523],[-0.]
58,[9.14990835],[2.93265977],[0.]
59,[7.20069969],[3.61855534],[0.]
60,[8.21156881],[3.08630731],[0.]
61,[7.5652779],[3.38099182],[0.]
62,[8.54330499],[2.87226635],[0.]
63,[7.16356072],[3.49830429],[0.]
64,[7.51697024],[3.08864417],[0.]
65,[15.74681253],[0.85612307],[0.]
66,[9.53041422],[2.80337996],[0.]
67,[17.00256628],[0.91906046],[0.]
68,[7.28015769],[3.41721369],[0.]
69,[15.96463182],[0.8688093],[0.]
70,[7.54200582],[3.26345336],[0.]
71,[9.97271062],[2.55341062],[0.]
72,[8.0079935],[3.04024575],[0.]
73,[17.27992471],[0.3340228],[0.]
74,[8.44907676],[2.8179094],[0.]
75,[7.92090513],[2.86710215],[0.]
76,[10.60658618],[1.93070525],[0.]
77,[8.45718574],[2.61204937],[0.]
78,[11.56154571],[1.99947037],[0.]
79,[15.66797671],[0.78648571],[0.]
80,[14.66625855],[1.47011316],[0.]
81,[10.20856367],[2.4702595],[0.]
82,[15.59470877],[1.03464345],[0.]
83,[10.28391016],[2.31912674],[0.]
84,[9.4287358],[2.37201514],[0.]
85,[15.59168282],[0.88109344],[0.]
86,[15.39824154],[1.08902438],[0.]
87,[15.72168534],[0.82251697],[0.]
88,[15.76791396],[0.79416475],[0.]
89,[15.60608943],[0.82656478],[0.]
90,[15.53971729],[0.81880402],[0.]
91,[18.23772776],[1.25175394],[0.]
92,[15.4256601],[0.84149195],[0.]
93,[15.41546606],[0.82346047],[0.]
94,[15.36778658],[0.82293548],[0.]
95,[15.41309048],[0.81521611],[0.]
