,Mean,Variance,Predictive model
0,[-54.29199248],[31.96419269],[-0.36833566]
1,[-46.48723815],[28.68221739],[-0.45647097]
2,[-44.91028828],[24.1358082],[-0.64185803]
3,[-45.91899254],[19.59825458],[-0.57365939]
4,[-29.45690242],[12.35656989],[-1.35424142]
5,[-26.42539408],[28.16060595],[-1.26991368]
6,[-28.83014184],[29.07391838],[-1.70440648]
7,[-21.85374457],[27.9560414],[-1.14974049]
8,[-22.40964284],[21.68608764],[-1.18636639]
9,[-3.82122152],[13.47706827],[-1.55666818]
10,[-30.10642875],[21.9171534],[-1.08529494]
11,[-9.90136394],[14.2338715],[-1.32083913]
12,[-2.99020344],[10.89585113],[-1.79151226]
13,[-32.2344001],[21.05896426],[-6.66092643]
14,[-7.12913419],[9.0831799],[-2.10757158]
15,[-9.06030487],[8.72785685],[-1.55840435]
16,[-8.05529938],[9.15623502],[-5.32627459]
17,[-8.35873639],[12.30546594],[-7.07907287]
18,[-5.17359095],[7.1029291],[-3.35643444]
19,[-9.6101049],[8.37254084],[-2.64479225]
20,[-1.34957075],[4.06694521],[-1.34593447]
21,[-11.24707337],[8.1289238],[-4.41233661]
22,[-1.66883908],[3.38288496],[-2.3904961]
23,[-1.73145418],[2.94721572],[-2.1312274]
24,[-0.63102669],[1.56282134],[-1.15923583]
25,[-0.80683308],[2.15504396],[-2.52175819]
26,[-0.7907139],[1.57087206],[-0.70598519]
27,[-0.79573549],[1.34275821],[-1.52307373]
28,[-1.58225142],[0.68624022],[-0.83864049]
29,[-0.75088347],[0.37312981],[-0.96454058]
30,[-4.58077515],[2.54370647],[-2.59490654]
31,[-0.65921175],[0.13989286],[-0.60034612]
32,[-0.70300767],[0.28491192],[-1.03361792]
33,[-3.36455534],[2.50871185],[-3.5468001]
34,[0.10668807],[0.67164114],[-2.47931213]
35,[-0.5332041],[0.25244813],[-0.661189]
36,[-2.59502805],[1.70561949],[-0.]
37,[-0.47949152],[0.42904192],[-0.]
38,[-0.47760004],[0.3385462],[-0.]
39,[-1.13286665],[0.53143492],[-0.]
40,[-0.39181113],[0.16187531],[-0.]
41,[-0.44744161],[0.13444779],[-0.]
42,[-0.40695785],[0.11735518],[-0.]
43,[-0.3954648],[0.10554363],[-0.]
44,[-0.40088242],[0.09785382],[-0.]
45,[-0.40555709],[0.10329568],[-0.]
46,[-0.40198258],[0.0992876],[-0.]
47,[-0.80936055],[0.25162322],[-0.]
48,[-0.41401742],[0.09453436],[-0.]
49,[-0.40279907],[0.09259721],[-0.]
50,[-0.3993035],[0.09098425],[-0.]
51,[-0.46706216],[0.11279847],[-0.]
52,[-0.40033414],[0.0870655],[-0.]
53,[-0.41120723],[0.08825638],[-0.]
54,[-0.40891918],[0.08612787],[-0.]
55,[-0.4034335],[0.08522783],[-0.]
56,[-0.41074483],[0.08528341],[-0.]
57,[-0.39952341],[0.08232],[-0.]
58,[-0.40935552],[0.08222793],[-0.]
59,[-0.40198875],[0.08022355],[-0.]
60,[-0.41573954],[0.0850666],[-0.]
61,[-0.40603365],[0.0805539],[-0.]
62,[-0.40109768],[0.07822401],[-0.]
63,[-0.40685827],[0.08072344],[-0.]
64,[-0.40133368],[0.07699031],[-0.]
65,[-0.91686198],[0.27699629],[-0.]
66,[-0.4061003],[0.07874725],[-0.]
67,[-0.39966141],[0.07497362],[-0.]
68,[-0.39992016],[0.07487106],[-0.]
69,[-0.40410729],[0.0743916],[-0.]
70,[-0.40064238],[0.07374233],[-0.]
71,[-0.3987416],[0.07415796],[-0.]
72,[-0.39956916],[0.07330514],[-0.]
73,[-0.39837143],[0.07170277],[-0.]
74,[-0.39842923],[0.0718814],[-0.]
75,[-0.40889344],[0.07320324],[-0.]
76,[-0.40966252],[0.07289416],[-0.]
77,[-0.40153734],[0.07074004],[-0.]
78,[-0.40178409],[0.07173763],[-0.]
79,[-0.40188298],[0.07028669],[-0.]
80,[-0.40104254],[0.06949372],[-0.]
81,[-0.40192352],[0.06948527],[-0.]
82,[-0.40160264],[0.06971093],[-0.]
83,[-0.40839568],[0.07007305],[-0.]
84,[-0.41388964],[0.07073955],[-0.]
85,[-0.39828374],[0.06768911],[-0.]
86,[-0.40686141],[0.0681269],[-0.]
87,[-0.39926709],[0.06660399],[-0.]
88,[-0.40264737],[0.06777059],[-0.]
89,[-0.40550796],[0.06756858],[-0.]
90,[-0.40350756],[0.06615777],[-0.]
91,[-0.3999589],[0.06545875],[-0.]
92,[-0.39783975],[0.06531897],[-0.]
93,[-0.4010225],[0.06504977],[-0.]
94,[-0.40099109],[0.06480755],[-0.]
95,[-0.40555536],[0.06474851],[-0.]
