,Mean,Variance,Predictive model
0,[54.94482336],[21.85797838],[0.54787341]
1,[41.37859385],[26.5675294],[0.67311384]
2,[28.25104317],[46.82981012],[0.85457042]
3,[7.83855252],[49.62825839],[1.08354452]
4,[-7.45507663],[58.41369709],[-1.08637535]
5,[56.14082793],[30.00570156],[0.04089009]
6,[17.8383822],[64.09395233],[-2.19987611]
7,[58.59589867],[52.69790154],[-1.4062911]
8,[16.39298207],[54.62180517],[1.72650616]
9,[-5.64385084],[64.23627968],[-4.92069363]
10,[-3.79513289],[57.3756996],[-1.65378072]
11,[-9.25776987],[56.65904156],[1.01883659]
12,[5.42547315],[47.38190004],[2.29909558]
13,[45.6275198],[44.00573524],[6.37632658]
14,[71.05104731],[10.87377568],[9.01586317]
15,[27.75298841],[49.01997595],[1.53534399]
16,[73.35490051],[28.07599647],[9.82875973]
17,[28.50907967],[47.91300952],[3.04167188]
18,[-1.01441256],[59.47978034],[2.15718539]
19,[59.60129193],[32.65677916],[9.51006138]
20,[33.07188097],[43.35094359],[0.72467083]
21,[67.56915647],[26.19821766],[17.64815475]
22,[-0.73844682],[54.43573321],[2.14559702]
23,[-2.15112057],[53.72583594],[6.04896922]
24,[70.22554362],[18.56012229],[18.57282537]
25,[33.52004559],[29.71606359],[18.426406]
26,[58.26674331],[27.3753425],[22.19275337]
27,[82.49102632],[8.08296678],[25.39726774]
28,[73.45981622],[6.59872732],[27.82739697]
29,[6.50642864],[41.13857633],[4.81729857]
30,[17.59582859],[34.42548217],[14.91488299]
31,[61.77546053],[12.26371101],[26.35387927]
32,[77.10678696],[2.4427356],[36.50447053]
33,[77.57421547],[1.62967424],[39.20200601]
34,[77.07436115],[1.08436566],[43.62387233]
35,[77.83687416],[0.64989131],[47.0965249]
36,[78.23243432],[0.33257804],[49.70645805]
37,[-7.23332541],[43.90954653],[-0.]
38,[44.58994764],[20.20775107],[0.]
39,[-24.370206],[44.37816458],[-0.]
40,[-12.50439379],[41.55261126],[0.]
41,[44.01526878],[24.44200382],[0.]
42,[18.06182162],[26.8605582],[0.]
43,[33.64540743],[19.99210331],[0.]
44,[43.95809816],[15.4155987],[0.]
45,[37.69572819],[17.14832036],[0.]
46,[78.24136643],[0.31517932],[0.]
47,[78.2562071],[0.31749124],[0.]
48,[78.29826319],[0.26114582],[0.]
49,[78.26922843],[0.28167131],[0.]
50,[78.29602524],[0.25010039],[0.]
51,[78.31699041],[0.24577939],[0.]
52,[78.24188884],[0.25634374],[0.]
53,[78.26576629],[0.24412468],[0.]
54,[78.27820025],[0.24778411],[0.]
55,[78.10352301],[0.28738885],[0.]
56,[78.27499344],[0.24500659],[0.]
57,[78.30033411],[0.23855958],[0.]
58,[78.28342348],[0.23530673],[0.]
59,[78.21911701],[0.24204466],[0.]
60,[78.29924448],[0.23243261],[0.]
61,[78.28390678],[0.2297719],[0.]
62,[78.3146843],[0.22560032],[0.]
63,[78.25971525],[0.23401835],[0.]
64,[5.56711756],[28.47477719],[-0.]
65,[28.3167946],[20.44873736],[0.]
66,[64.56413009],[6.08014607],[0.]
67,[78.25613909],[0.22768118],[0.]
68,[78.29912996],[0.22223921],[0.]
69,[78.30618459],[0.22124328],[0.]
70,[78.31707293],[0.2186282],[0.]
71,[78.24421657],[0.22935609],[0.]
72,[75.92713069],[1.12199124],[0.]
73,[78.14482348],[0.23716909],[0.]
74,[78.33401947],[0.21449713],[0.]
75,[78.31685276],[0.21457751],[0.]
76,[78.22342008],[0.22812848],[0.]
77,[78.27750852],[0.21680563],[0.]
78,[78.33295469],[0.21124841],[0.]
79,[78.25416048],[0.21843608],[0.]
80,[78.30537816],[0.21050886],[0.]
81,[78.26683219],[0.21665099],[0.]
82,[78.22085691],[0.21829923],[0.]
83,[78.28726867],[0.20954469],[0.]
84,[78.31825453],[0.2065145],[0.]
85,[78.31883246],[0.20717699],[0.]
86,[78.33125658],[0.20484849],[0.]
87,[78.23112606],[0.21230096],[0.]
88,[78.33132743],[0.20337691],[0.]
89,[78.23700564],[0.21073573],[0.]
90,[78.28240163],[0.20623713],[0.]
91,[78.24426103],[0.20799177],[0.]
92,[78.28167247],[0.20490051],[0.]
93,[78.30894774],[0.20171618],[0.]
94,[78.32667024],[0.1994509],[0.]
95,[78.23765794],[0.20764306],[0.]
