,Mean,Variance,Predictive model
0,[0.79176629],[0.81293904],[0.02484396]
1,[2.55941123],[0.804276],[0.03034366]
2,[2.59909694],[0.6779031],[0.03503309]
3,[2.77418612],[0.55828961],[0.03502287]
4,[2.57720321],[0.67351511],[0.06193583]
5,[2.59454555],[0.65018591],[0.08963724]
6,[2.77869302],[0.51082936],[0.080908]
7,[2.57233049],[0.58405867],[0.05406579]
8,[3.04627047],[0.33267658],[0.09481395]
9,[2.30835316],[0.52382254],[0.16040117]
10,[2.24619426],[0.63906835],[0.11069911]
11,[1.62411007],[0.82171084],[0.12640518]
12,[2.60108359],[0.58482627],[0.13374603]
13,[3.19941803],[0.61675456],[0.1829828]
14,[2.93759053],[0.54824781],[0.30506545]
15,[2.26918462],[0.69288861],[0.27384003]
16,[3.4375322],[0.5924179],[0.26656092]
17,[3.11377551],[0.47786846],[0.24532151]
18,[2.78080747],[0.56728092],[0.27389756]
19,[1.97033536],[0.75292516],[0.39033203]
20,[2.67695915],[0.51831607],[0.41368216]
21,[1.85049162],[0.70070305],[0.48313056]
22,[2.66895388],[0.55904971],[0.38471349]
23,[1.83161144],[0.66777562],[0.53570626]
24,[1.20023463],[0.80982841],[0.70407079]
25,[1.19419829],[0.79892804],[0.78881681]
26,[2.45177706],[0.49352583],[0.92927935]
27,[3.09384503],[0.4637981],[0.65686008]
28,[2.42012888],[0.59283138],[0.66552594]
29,[2.50110648],[0.47613589],[0.83509125]
30,[3.08337573],[0.50225982],[0.97411416]
31,[2.35082911],[0.62318105],[0.88600203]
32,[3.06312659],[0.48488462],[0.971638]
33,[2.61115709],[0.66598298],[1.28031794]
34,[2.85112207],[0.5541561],[1.22704617]
35,[3.31049336],[0.5381737],[1.73961984]
36,[1.84397939],[0.81742029],[1.51300224]
37,[2.57732278],[0.62881727],[1.39206678]
38,[2.27305896],[0.64542928],[1.70956954]
39,[3.51149297],[0.4078305],[1.20659479]
40,[3.51694243],[0.44758794],[1.53726035]
41,[3.38612098],[0.4282861],[1.71897061]
42,[2.3039279],[0.6208886],[2.48457579]
43,[2.03390998],[0.84980667],[2.6068074]
44,[2.35136186],[0.79959286],[2.91556908]
45,[1.57480893],[1.01175592],[3.86563525]
46,[3.98760046],[0.39963147],[2.6281606]
47,[3.36866756],[0.80727721],[2.74056806]
48,[2.81039518],[0.88807331],[2.72603412]
49,[2.01433801],[0.9837377],[2.59699045]
50,[2.72145452],[0.88606143],[2.32667466]
51,[3.14897004],[0.65546802],[2.40180078]
52,[2.71107942],[0.9201194],[2.88459922]
53,[3.11586883],[0.86021408],[2.68122814]
54,[4.09581414],[0.5658294],[2.52084423]
55,[3.86301098],[0.70566905],[2.63359393]
56,[3.84732024],[0.63824974],[2.70944834]
57,[4.50986933],[0.63802557],[2.28700516]
58,[2.59136808],[0.71500634],[2.89629295]
59,[3.31951826],[0.81369421],[2.63637941]
60,[3.54471096],[0.58990748],[2.6851462]
61,[3.14498963],[0.86947197],[2.30351098]
62,[1.69947833],[0.97656442],[2.82977106]
63,[3.13414566],[0.68930727],[2.22925107]
64,[3.25741418],[0.75137766],[2.26350262]
65,[2.53254674],[0.92662638],[2.88483704]
66,[1.98630552],[0.90195789],[2.76180499]
67,[2.10663401],[0.92004567],[2.6036448]
68,[1.71378226],[0.9637067],[2.6777042]
69,[3.43632018],[0.56930932],[2.40740233]
70,[2.38563228],[0.78621337],[2.55007189]
71,[2.68888273],[0.84376976],[2.30320282]
72,[2.97315436],[0.65423162],[2.37384779]
73,[3.78660719],[0.5917951],[2.89821704]
74,[3.16020597],[0.66533211],[2.82368933]
75,[2.64554736],[0.76749934],[2.31289609]
76,[2.14197064],[0.89929827],[2.40233324]
77,[2.7240137],[0.73433257],[2.99093245]
78,[3.55145573],[0.74221446],[2.179475]
79,[2.99493239],[0.66837666],[2.54030865]
80,[3.07747367],[0.59315265],[2.29595185]
81,[3.10357802],[0.62429761],[2.78279702]
82,[3.46687341],[0.68852723],[2.39715278]
83,[3.44351559],[0.50770246],[2.42139056]
84,[2.88296761],[0.5983281],[2.69286733]
85,[2.60525762],[0.84738806],[2.10868497]
86,[2.65659076],[0.70160409],[2.48394644]
87,[1.8838477],[0.92710646],[2.48775856]
88,[3.2094211],[0.7754697],[2.44815754]
89,[2.21852109],[0.87678386],[2.6326562]
90,[2.42113726],[0.89676315],[3.07355401]
91,[2.9330655],[0.75452491],[2.75869416]
92,[2.91804645],[0.84129464],[2.60206989]
93,[4.15249082],[0.43953438],[2.35744151]
94,[4.08191045],[0.54393215],[2.33503974]
95,[3.00431045],[0.73434573],[2.44374259]
