,Mean,Variance,Predictive model
0,[-19.95130547],[21.3564349],[-0.30338633]
1,[-16.22827172],[21.19131206],[-0.54388934]
2,[-14.99870753],[13.47184774],[-0.38989502]
3,[-13.3690792],[29.44633475],[-0.01017528]
4,[-17.4601096],[15.18938814],[-0.84019595]
5,[-22.13657611],[16.50491123],[-0.43384259]
6,[-30.98249897],[24.07561668],[-3.23033673]
7,[-2.66751943],[10.69676037],[-0.04087982]
8,[7.48408097],[5.08402388],[-0.24962225]
9,[-11.44419666],[17.74196021],[-2.00865237]
10,[-30.49985237],[24.68875961],[-4.40650111]
11,[-28.46158168],[20.62572284],[-3.72980027]
12,[-0.16418583],[7.56040777],[-1.20321744]
13,[6.09297834],[4.07436872],[-0.23389206]
14,[-0.57478187],[7.33446996],[-0.13036092]
15,[2.24647915],[4.11266975],[-0.13960695]
16,[-5.44217656],[7.81197062],[-4.1876868]
17,[-3.61686824],[4.92357426],[-0.25140669]
18,[1.14414594],[2.84979208],[-0.25012401]
19,[1.23308576],[2.21251776],[-0.05970068]
20,[-7.09857674],[5.82163443],[-2.93513113]
21,[-3.0812127],[4.29383974],[-1.60032753]
22,[-0.79827791],[2.63448198],[-0.74059466]
23,[0.85733427],[1.56661892],[-0.06391268]
24,[1.69369276],[1.05758843],[-0.11076518]
25,[0.46736284],[1.42133704],[-0.27784613]
26,[0.70606259],[1.12900092],[-0.05511882]
27,[-0.71353636],[1.56503679],[-0.29073088]
28,[0.6714499],[0.90669549],[-0.01152061]
29,[0.05750062],[1.01136753],[-0.02054687]
30,[-0.93513965],[1.58235119],[-0.50695693]
31,[-1.75677074],[1.95898536],[-0.56385105]
32,[1.314002],[0.52897201],[-0.1286071]
33,[0.45195368],[0.75846602],[-0.10047855]
34,[1.12683156],[0.42262512],[-0.07084896]
35,[1.03297684],[0.36993743],[0.02545557]
36,[0.47023355],[0.71268749],[-0.44423144]
37,[0.30547166],[0.62523422],[-0.03629091]
38,[0.43674136],[0.51161218],[0.0779058]
39,[0.8655312],[0.33516506],[0.03511835]
40,[1.07753144],[0.176222],[0.12606334]
41,[0.76407369],[0.28244851],[0.1449977]
42,[1.01983563],[0.17242538],[0.09609012]
43,[0.42772027],[0.37938737],[0.16261421]
44,[0.71479561],[0.25470264],[0.21394152]
45,[1.01825366],[0.12193386],[0.23254699]
46,[1.02961976],[0.10363481],[0.30834741]
47,[0.99720204],[0.12695096],[0.22036869]
48,[1.01877414],[0.1084347],[0.27849848]
49,[0.94438928],[0.12889444],[0.39008494]
50,[0.99716824],[0.10664714],[0.37667958]
51,[0.99049504],[0.11104695],[0.30878721]
52,[1.02053696],[0.09534052],[0.23453656]
53,[1.02720564],[0.09243888],[0.3802178]
54,[0.99176122],[0.10232592],[0.39127361]
55,[1.02979515],[0.08676581],[0.40094882]
56,[1.02831316],[0.08475435],[0.52907877]
57,[-0.71821814],[1.17973176],[-0.]
58,[-1.35756158],[1.09575056],[-0.]
59,[1.02441501],[0.08578585],[0.]
60,[1.02701932],[0.08384099],[0.]
61,[1.02842709],[0.080697],[0.]
62,[0.86843628],[0.14423085],[0.]
63,[1.01123857],[0.08631231],[0.]
64,[1.0295095],[0.07911766],[0.]
65,[1.02925877],[0.07787494],[0.]
66,[0.84978678],[0.14663708],[0.]
67,[1.02556313],[0.07810898],[0.]
68,[1.02941939],[0.07634363],[0.]
69,[1.02988528],[0.07519299],[0.]
70,[1.0269398],[0.07534996],[0.]
71,[1.02904276],[0.07405475],[0.]
72,[1.02968115],[0.07356168],[0.]
73,[1.02611065],[0.07443624],[0.]
74,[1.01953385],[0.07640124],[0.]
75,[-0.98960565],[0.85564727],[0.]
76,[1.02757676],[0.07204849],[0.]
77,[1.02832432],[0.07150848],[0.]
78,[1.02844106],[0.07108091],[0.]
79,[1.02636517],[0.07107054],[0.]
80,[1.0288213],[0.06986847],[0.]
81,[1.02863251],[0.06943923],[0.]
82,[1.02715524],[0.07004188],[0.]
83,[1.02587576],[0.07003524],[0.]
84,[1.03048455],[0.06791646],[0.]
85,[1.03058044],[0.06727701],[0.]
86,[1.02749552],[0.0678476],[0.]
87,[1.03129404],[0.06628706],[0.]
88,[1.02908388],[0.0669865],[0.]
89,[1.02857051],[0.06643852],[0.]
90,[1.03003059],[0.06585572],[0.]
91,[1.0296912],[0.06564517],[0.]
92,[1.0295264],[0.06509637],[0.]
93,[1.03114802],[0.0642748],[0.]
94,[1.02984032],[0.06453514],[0.]
95,[1.02728089],[0.06489724],[0.]
