,Mean,Variance,Predictive model
0,[-14.45015374],[18.45440999],[-0.09090972]
1,[-15.41473272],[17.93852206],[-0.38313134]
2,[-11.50394051],[15.91520417],[-0.48759598]
3,[-16.88623209],[18.05171028],[-0.13669613]
4,[-21.0477005],[29.64350153],[-0.41508685]
5,[-36.26402975],[42.32874957],[-2.20964502]
6,[-24.29418782],[30.47442411],[-0.98072]
7,[-17.3755972],[24.22024641],[-1.36485195]
8,[-44.06415194],[29.68573018],[-1.68493382]
9,[-9.77991466],[14.72589504],[-1.22303626]
10,[-10.99559807],[13.85377227],[-2.03909486]
11,[-7.5174893],[11.16155213],[-2.15290091]
12,[-13.76420216],[11.86209523],[-1.61341454]
13,[-5.34355057],[6.50741867],[-1.08070013]
14,[-11.00352937],[7.57951151],[-1.54751342]
15,[-7.16943277],[5.56056044],[-1.3840235]
16,[-2.62583378],[3.64135385],[-1.21443864]
17,[-1.03083391],[2.90716591],[-2.19758405]
18,[-2.72968691],[2.7908479],[-1.43667906]
19,[-0.47645932],[1.66264189],[-1.00368702]
20,[-1.37890325],[1.81936341],[-1.38224379]
21,[-2.77301313],[2.36854221],[-2.38650197]
22,[-0.60965305],[1.02191339],[-1.1869504]
23,[-1.18751814],[0.80583155],[-1.1894687]
24,[-0.40263478],[0.24147675],[-0.70523436]
25,[-0.59431473],[0.58384026],[-1.37014825]
26,[-0.7355168],[0.43328782],[-1.08265272]
27,[-0.56591912],[0.53332879],[-1.18196395]
28,[-0.46273789],[0.16613508],[-1.18078665]
29,[-0.41867715],[0.14872618],[-0.85546355]
30,[-2.49837056],[1.21117533],[-1.19992312]
31,[-0.4217715],[0.132021],[-0.74194071]
32,[-0.40570523],[0.12459317],[-0.86711697]
33,[-0.41963831],[0.12010671],[-0.86789991]
34,[-0.40249001],[0.15086168],[-0.8838439]
35,[-0.40821192],[0.11418362],[-0.59194631]
36,[-0.45746074],[0.12450842],[-0.74749369]
37,[-0.41096327],[0.11016568],[-0.71682401]
38,[-0.42115234],[0.11168875],[-0.7051455]
39,[-0.41527422],[0.107567],[-0.52244837]
40,[-0.43879982],[0.1626973],[-0.]
41,[-0.51180828],[0.1935465],[-0.]
42,[-0.39509765],[0.12814088],[-0.]
43,[-0.41222885],[0.12198302],[-0.]
44,[-0.39011829],[0.11484776],[-0.]
45,[-0.40504895],[0.11354352],[-0.]
46,[-0.4316372],[0.11970166],[-0.]
47,[-0.39381856],[0.10665624],[-0.]
48,[-0.39752329],[0.10327888],[-0.]
49,[-0.39729197],[0.10165296],[-0.]
50,[-0.39844299],[0.10238037],[-0.]
51,[-0.43071648],[0.11226319],[-0.]
52,[-0.41259623],[0.10439464],[-0.]
53,[-0.41751121],[0.10385655],[-0.]
54,[-0.40341289],[0.09665392],[-0.]
55,[-0.39671983],[0.09537323],[-0.]
56,[-0.40222247],[0.09498712],[-0.]
57,[-0.40972406],[0.09708628],[-0.]
58,[-0.42770095],[0.10225725],[-0.]
59,[-0.40171686],[0.09187648],[-0.]
60,[-0.40402739],[0.09233394],[-0.]
61,[-0.40229244],[0.09017078],[-0.]
62,[-0.40278717],[0.09026961],[-0.]
63,[-0.41843925],[0.09427958],[-0.]
64,[-0.39861126],[0.08784544],[-0.]
65,[-0.39959328],[0.08712016],[-0.]
66,[-0.41204962],[0.09004757],[-0.]
67,[-0.39766963],[0.08618725],[-0.]
68,[-0.40320172],[0.08586799],[-0.]
69,[-1.73779875],[0.60752837],[-0.]
70,[-0.39905101],[0.08419254],[-0.]
71,[-0.40398206],[0.08526255],[-0.]
72,[-0.39681978],[0.08291972],[-0.]
73,[-0.40085362],[0.08316705],[-0.]
74,[-0.40153757],[0.08314091],[-0.]
75,[-0.40389433],[0.08222258],[-0.]
76,[-0.40798796],[0.08389714],[-0.]
77,[-0.40549359],[0.08219798],[-0.]
78,[-0.39854233],[0.07993376],[-0.]
79,[-0.40669274],[0.0812809],[-0.]
80,[-0.40125188],[0.07984271],[-0.]
81,[-0.39862922],[0.07866268],[-0.]
82,[-0.40419193],[0.08002792],[-0.]
83,[-0.40028059],[0.07850366],[-0.]
84,[-0.40337987],[0.07811018],[-0.]
85,[-0.40070491],[0.07731869],[-0.]
86,[-0.4027837],[0.07804585],[-0.]
87,[-0.40020681],[0.07646497],[-0.]
88,[-0.39834236],[0.07553427],[-0.]
89,[-0.41135283],[0.07798367],[-0.]
90,[-0.41236309],[0.0787358],[-0.]
91,[-0.40022579],[0.0754135],[-0.]
92,[-0.40105784],[0.07486685],[-0.]
93,[-0.40488185],[0.07480648],[-0.]
94,[-0.39962968],[0.07412559],[-0.]
95,[-0.62622361],[0.15956421],[-0.]
