,Mean,Variance,Predictive model
0,[-17084.33727905],[32471.6753604],[-18.79414889]
1,[-17053.33328942],[31682.96414542],[-43.28984761]
2,[-14446.29672192],[30695.46993936],[-9.85699546]
3,[-9831.85264907],[28418.80606962],[-138.51057042]
4,[-3900.37031208],[26663.76174026],[-215.5727313]
5,[-20050.21271964],[31846.98489362],[-2822.1571023]
6,[10753.15027999],[24300.99090892],[-1639.50994243]
7,[-683.12061645],[25242.06779562],[-923.55503129]
8,[-1080.32082985],[20839.06046906],[-609.8535593]
9,[-1305.44043987],[15366.37983279],[-472.87577943]
10,[-29581.79930293],[26303.0427789],[-6077.67593852]
11,[-20724.54011439],[40329.35078367],[-6277.99098894]
12,[-23290.0729984],[32009.14614936],[-2895.6432607]
13,[-30635.29686815],[34082.40591054],[-1370.58130565]
14,[0.14224173],[21398.39791683],[-399.10916179]
15,[3772.77489795],[18585.21126437],[-5816.36922166]
16,[5552.93585417],[19717.07919011],[-1225.98519325]
17,[4608.81344647],[17844.24762522],[-566.54580998]
18,[-6911.55840824],[18604.41535829],[-965.12337521]
19,[2844.67632126],[12736.33023727],[-312.79630824]
20,[4278.52569038],[8781.07486575],[-372.96545885]
21,[-12136.73658859],[14719.15351924],[-325.02409189]
22,[-2538.62123843],[10917.68353286],[-1296.7805133]
23,[1951.84084533],[8190.76305231],[-455.3937339]
24,[3963.65510087],[6530.53895258],[-691.37571977]
25,[305.66000319],[8862.16548328],[-1742.13135062]
26,[1283.74224503],[6995.90907702],[-1986.15216874]
27,[-2471.11089183],[7571.57607149],[-1100.42168251]
28,[1120.67541859],[5993.8207678],[-684.75357841]
29,[2049.09041691],[5153.18206159],[-627.70344855]
30,[-7447.73940049],[8724.59374961],[-1395.82441894]
31,[-6207.73789235],[7706.08552849],[-795.60342899]
32,[-5241.68020229],[7047.9317563],[-757.69476945]
33,[2033.47170993],[4060.77907078],[-694.71867427]
34,[-704.96512937],[4809.39984066],[-614.14741791]
35,[1348.5225943],[3790.99642338],[-821.3159298]
36,[657.46425166],[3431.29139987],[-777.87542751]
37,[419.51795446],[3583.44940376],[-732.03193748]
38,[2.18621489],[3436.21240956],[-659.52536241]
39,[-2044.55604284],[4175.71841658],[-914.97897347]
40,[-4223.34400417],[4626.04880417],[-936.42447035]
41,[1223.73900842],[2643.74096828],[-1282.91300712]
42,[-25.83180846],[2563.00335631],[-1238.91677035]
43,[-2827.78919654],[3823.43319918],[-1636.85490507]
44,[941.10525739],[2053.40814671],[-1109.06156839]
45,[-816.05006431],[2493.99881181],[-1032.38454184]
46,[903.23496988],[1752.27581414],[-876.73881024]
47,[-272.80118558],[2152.13156755],[-1032.10342687]
48,[-1157.04930959],[2295.54805569],[-1126.53690322]
49,[604.87276155],[1661.50924344],[-1229.95592711]
50,[-3770.03971693],[4281.40060838],[-2722.61416197]
51,[708.27175752],[1692.9286592],[-1582.69636775]
52,[-3810.46125057],[3336.15001263],[-1440.04587619]
53,[17.78068589],[1676.38279064],[-1058.16057354]
54,[544.9604791],[1416.2521776],[-996.18569248]
55,[-430.15528964],[1689.78632418],[-1031.96614096]
56,[-5665.4031978],[3645.66233708],[-1061.54561638]
57,[282.24356814],[1327.78899904],[-1027.18667806]
58,[-769.72270808],[1638.88336537],[-1007.20172038]
59,[-5392.90195235],[3778.18840245],[-2019.43637692]
60,[-1296.90002742],[1802.2294631],[-1034.49766964]
61,[193.00490939],[1110.4527108],[-1208.04269223]
62,[75.12449341],[1140.31878537],[-1063.82989631]
63,[-126.55178204],[1131.45605835],[-984.86353674]
64,[-410.42231082],[1231.37528077],[-1037.30036045]
65,[396.50733223],[843.71382302],[-1029.06051638]
66,[140.60367573],[889.41213517],[-1057.53595789]
67,[-363.06147289],[1061.79508626],[-915.10715733]
68,[-551.32062323],[1127.12368263],[-884.30803372]
69,[80.02508041],[852.09056034],[-966.86352909]
70,[-1682.94006603],[1454.58708139],[-930.14285426]
71,[-783.35127323],[1132.19158705],[-1039.21366266]
72,[-1001.50147521],[1212.72027274],[-855.10811738]
73,[-193.23194628],[827.03602567],[-930.42940941]
74,[-9.92273564],[764.60714633],[-942.15408449]
75,[15.27142716],[739.22308293],[-909.71514058]
76,[-643.37809151],[982.28997068],[-1077.7424118]
77,[-1280.89345573],[1155.37628647],[-952.11742131]
78,[-158.5197468],[709.58557882],[-872.67521771]
79,[-719.76028915],[916.08740902],[-963.09092846]
80,[-323.80241795],[751.5422345],[-956.54742154]
81,[390.06881715],[451.76386515],[-899.86959619]
82,[-208.62787734],[644.67895439],[-862.05712134]
83,[293.08295815],[448.27265905],[-900.2023962]
84,[-146.29670035],[607.98041418],[-840.71023795]
85,[-788.87522423],[844.43222513],[-843.55088901]
86,[11.57831017],[533.76311875],[-854.62172894]
87,[-177.71617091],[579.52982293],[-936.52337363]
88,[-3788.8206573],[1985.2960764],[-888.9905348]
89,[-59.91312728],[531.15099693],[-892.95864041]
90,[-591.81023946],[699.99792221],[-792.53217343]
91,[-922.0134345],[813.38376216],[-909.27444559]
92,[-148.35956405],[488.92738835],[-787.92954923]
93,[-1595.083779],[1062.70898857],[-831.75530701]
94,[-232.08672023],[513.94308198],[-826.09984679]
95,[-84.69046844],[451.65468518],[-760.49820344]
