,Mean,Variance,Predictive model
0,[1.61104152],[0.29492914],[0.01394293]
1,[1.94718421],[0.29236511],[0.01883566]
2,[1.91560831],[0.38003618],[0.03476345]
3,[1.87510571],[0.39531186],[0.04175591]
4,[2.00899963],[0.31989245],[0.05099615]
5,[2.55469083],[0.32662869],[0.08504449]
6,[2.40735563],[0.40011795],[0.08670482]
7,[2.30866261],[0.4471587],[0.12969363]
8,[2.35025732],[0.50181678],[0.13480917]
9,[2.06056204],[0.67518553],[0.12032411]
10,[2.19232889],[0.60373516],[0.1355725]
11,[1.84570702],[0.68818507],[0.16520576]
12,[2.11403459],[0.61160324],[0.17303897]
13,[1.91954496],[0.7173585],[0.26112821]
14,[1.96267359],[0.70517526],[0.27821485]
15,[2.00928001],[0.67957177],[0.26193629]
16,[2.16770435],[0.58372935],[0.30047864]
17,[2.41558488],[0.53564548],[0.38386455]
18,[1.96870116],[0.75760797],[0.33305903]
19,[1.8861343],[0.76517558],[0.41568726]
20,[1.88350737],[0.78847962],[0.30635224]
21,[2.61755375],[0.44644061],[0.49378453]
22,[2.04639682],[0.61230851],[0.58686141]
23,[1.84856782],[0.65329511],[0.63209348]
24,[1.46305566],[0.81781549],[0.62487951]
25,[1.6705961],[0.72406584],[0.62434504]
26,[1.30429857],[0.83900924],[0.73823075]
27,[1.97593045],[0.71457288],[0.8367915]
28,[1.90513155],[0.7563426],[0.95422751]
29,[2.30287208],[0.58902294],[0.93866462]
30,[1.73324608],[0.79215313],[0.98404198]
31,[2.54316825],[0.59377502],[1.09184122]
32,[1.9184099],[0.7984077],[1.28946356]
33,[2.98613653],[0.53312233],[0.95526577]
34,[2.94045131],[0.60147273],[1.09791518]
35,[2.87230559],[0.57658416],[1.33022935]
36,[3.02406316],[0.47508661],[1.33933772]
37,[2.7077175],[0.45106127],[1.46026884]
38,[2.89446483],[0.51202925],[1.44785267]
39,[2.67401904],[0.68161696],[1.39858614]
40,[2.68904674],[0.51999813],[1.48139834]
41,[2.3750171],[0.67886311],[1.62762788]
42,[2.48068186],[0.5780081],[1.74704387]
43,[2.73702263],[0.57788409],[1.7708257]
44,[1.9040878],[0.73001992],[1.81872403]
45,[1.26113755],[0.82822215],[2.16312352]
46,[2.4842807],[0.61188266],[2.00512248]
47,[2.08555081],[0.62855751],[1.96139153]
48,[2.61682318],[0.53372219],[2.02299282]
49,[2.60358007],[0.49151242],[1.79895675]
50,[2.5431895],[0.64208544],[2.00552392]
51,[2.04573949],[0.71032342],[1.88247685]
52,[2.87054645],[0.38724563],[2.03679038]
53,[2.76452957],[0.59508491],[1.54690893]
54,[2.03259893],[0.7434384],[2.0917161]
55,[1.92814543],[0.73917277],[1.99851812]
56,[2.2124103],[0.64734922],[2.12938757]
57,[2.46800408],[0.64613001],[2.29801939]
58,[2.82612128],[0.58513245],[2.17993157]
59,[2.38852634],[0.47892682],[2.18472289]
60,[2.00244735],[0.68564499],[1.97629787]
61,[2.42405769],[0.62293033],[2.13013878]
62,[2.274303],[0.73648234],[1.87820331]
63,[2.61588318],[0.66461359],[1.97740043]
64,[2.48209385],[0.5989362],[2.29213917]
65,[2.68244912],[0.67320685],[2.27607142]
66,[2.20634325],[0.7093696],[1.9065158]
67,[2.09787319],[0.67693406],[1.97245433]
68,[1.86226497],[0.75610739],[2.05806225]
69,[2.03010269],[0.75308823],[1.98570698]
70,[2.58746021],[0.74662391],[2.09072107]
71,[3.22810276],[0.58935688],[2.29654906]
72,[3.01174834],[0.65213511],[2.25769632]
73,[3.28686034],[0.4716976],[2.20191425]
74,[3.37353251],[0.53953757],[2.50875044]
75,[2.89670806],[0.67935122],[2.86291491]
76,[3.55737836],[0.57734864],[2.31757238]
77,[3.15652851],[0.60952426],[2.07647211]
78,[3.60207875],[0.59178056],[2.07962063]
79,[2.5349537],[0.83983553],[2.94910631]
80,[3.32532652],[0.59073678],[2.7453468]
81,[2.40750523],[0.77442952],[2.79035845]
82,[3.51145205],[0.50098045],[2.26877181]
83,[2.41636568],[0.80260779],[2.57842183]
84,[3.78933345],[0.56049894],[2.54790112]
85,[3.90564267],[0.36214377],[2.80215125]
86,[3.86548161],[0.51967773],[2.5487479]
87,[2.78622686],[0.74332502],[2.47074295]
88,[3.22993029],[0.61897289],[2.49866694]
89,[2.78789869],[0.75580631],[2.18078974]
90,[2.44445325],[0.80724165],[2.46520591]
91,[2.24744545],[0.78760993],[2.61766373]
92,[2.95159934],[0.54919412],[2.62038051]
93,[2.84921974],[0.63047565],[2.72362113]
94,[3.01864533],[0.77097737],[2.41433468]
95,[2.67838942],[0.69191204],[2.55201406]
