,Mean,Variance,Predictive model
0,[-32868.89484828],[83631.12828428],[-1125.17700148]
1,[-60443.68308942],[71874.92569284],[-942.46886222]
2,[-50971.1540848],[58228.32411455],[-128.59730803]
3,[-59040.52930044],[104298.46633881],[-1818.51755206]
4,[-66184.78079574],[103356.439599],[-891.66868938]
5,[-28507.63434265],[77732.88943024],[-7641.16979613]
6,[-25922.93181898],[71504.90373115],[-14231.51298207]
7,[-20922.31648462],[62952.29026055],[-1062.01987676]
8,[-2889.02837017],[40940.63469213],[-3099.38182029]
9,[-25895.02483192],[44216.59940251],[-579.01825831]
10,[9841.81024586],[25159.92886246],[-230.58198685]
11,[11935.22528669],[19702.79690852],[-133.43447355]
12,[-825.12029356],[21688.68310598],[-540.86859491]
13,[5523.50951814],[17675.56959483],[-6096.00757704]
14,[-13839.21725508],[23006.27593178],[-6496.38451922]
15,[-9786.25377685],[19803.51220003],[-678.07922749]
16,[-38971.18435789],[33771.55024983],[-120.20570285]
17,[-11046.05209121],[19131.51268799],[-156.76230847]
18,[-3195.99741364],[14253.09453105],[-1351.65699891]
19,[10108.20365],[8581.92921345],[-1268.58655592]
20,[4517.37812658],[9464.32978249],[-777.72801964]
21,[4534.63828861],[9607.93594023],[-475.7886207]
22,[-1716.85046304],[11294.17283154],[-328.80152549]
23,[-5390.94550735],[11992.35452552],[-892.19918269]
24,[3211.44479267],[7889.04631565],[-2334.14910342]
25,[3723.17838826],[6576.35157405],[-341.14528783]
26,[5782.72586095],[5756.263662],[-786.7642849]
27,[-5813.79620029],[10786.43169082],[-1102.58101409]
28,[1069.92948934],[7450.6823786],[-583.44588521]
29,[2265.60707079],[5276.47223188],[-461.91569747]
30,[-390.28459105],[6037.38652577],[-571.20880112]
31,[1957.39786842],[4249.22620364],[-539.86513203]
32,[-11759.44600955],[9477.77188823],[-1122.40930632]
33,[-2868.28147995],[7098.31113971],[-4119.24187971]
34,[-1306.13820394],[4976.93010172],[-978.85686226]
35,[1788.23638581],[3776.77385243],[-1217.48404731]
36,[1220.04617762],[3288.55684448],[-834.86276461]
37,[-11180.62712675],[7723.85501104],[-677.13480771]
38,[-10141.11650458],[10158.80017405],[-4745.01719159]
39,[-4396.19011647],[5362.14682892],[-1427.83300111]
40,[294.92822789],[3032.40119098],[-921.23168506]
41,[-703.3262492],[3328.85586229],[-1089.49515833]
42,[1685.85260731],[2040.53836188],[-771.41886255]
43,[-1519.51458419],[3722.84047266],[-1425.65237857]
44,[-7392.38715786],[5715.41118199],[-1086.97358396]
45,[-475.67579251],[2922.34063116],[-928.59567716]
46,[-145.60239777],[2475.85388142],[-979.61649712]
47,[-867.77226339],[2640.98971032],[-951.74155669]
48,[993.10731013],[2117.40238674],[-1661.69931494]
49,[-1412.36246312],[2723.11262096],[-904.56643212]
50,[263.01394272],[2012.45007727],[-1163.93725439]
51,[346.74034575],[1842.08517089],[-1012.96026682]
52,[-177.50924632],[2311.42101005],[-1548.65640366]
53,[-761.59512805],[2354.42854909],[-1661.68626316]
54,[-2436.80155462],[2821.46516873],[-1009.55746897]
55,[1269.39497585],[1233.60116264],[-911.81398184]
56,[-49.11535859],[1957.90638558],[-1037.15295073]
57,[-3380.84781662],[3016.16388357],[-1002.86216098]
58,[-828.4918145],[1969.38304574],[-1081.43934173]
59,[61.95960611],[1586.61119516],[-1040.9323662]
60,[-7488.75458145],[4403.34913728],[-783.96139864]
61,[-97.2633305],[1525.05505832],[-998.79717324]
62,[-1937.4398586],[2155.20208531],[-915.42622223]
63,[-592.49545384],[1843.37200672],[-1371.87555955]
64,[-1187.79578297],[1896.88522916],[-1346.31347873]
65,[176.57801242],[1198.47111363],[-972.2263502]
66,[-512.60509577],[1427.63795059],[-905.55565229]
67,[-152.31882594],[1125.18927482],[-883.01800045]
68,[-143.64448147],[1074.06125342],[-878.01519378]
69,[76.29025483],[1084.49826587],[-1005.58117142]
70,[950.85113625],[1355.38512947],[-2627.98597211]
71,[13.37570651],[1032.51570134],[-937.53084789]
72,[-2062.08897396],[2107.00962933],[-1539.29228854]
73,[-1089.31570629],[1551.66445489],[-1318.7284574]
74,[-1572.22730101],[1581.73350568],[-973.12879475]
75,[-718.39595509],[1339.07222295],[-1491.08198566]
76,[67.85160951],[897.16929867],[-942.27195039]
77,[610.43309588],[639.02450679],[-798.34102841]
78,[-698.93135865],[1160.2333705],[-936.39580282]
79,[241.69922808],[797.45487283],[-1026.79219803]
80,[-677.51260461],[1155.45337795],[-1010.79688144]
81,[-141.04729184],[917.27216201],[-1021.09385965]
82,[-634.63065944],[995.62691407],[-845.47750293]
83,[36.32204518],[715.16136995],[-962.64313298]
84,[-380.62666289],[844.98322451],[-953.88235006]
85,[-158.22060537],[730.38084649],[-779.58151955]
86,[-372.8985191],[846.77627429],[-982.53996452]
87,[-191.04280261],[720.12756378],[-833.40524374]
88,[-127.14893815],[664.55140153],[-887.84273485]
89,[-1119.26535647],[1175.43830097],[-1229.26369204]
90,[-82.47654364],[606.93059729],[-893.60872533]
91,[-581.96530992],[798.51445987],[-911.8731057]
92,[-32.30480737],[555.34748897],[-754.29508176]
93,[-66.23368741],[536.6311823],[-727.84983308]
94,[57.36755017],[492.8585846],[-779.42508396]
95,[-314.28196908],[610.17273766],[-756.28284372]
