,Mean,Variance,Predictive model
0,[-279.63340728],[13379.04391931],[-26.55659822]
1,[-2541.26420937],[6546.11488425],[-45.53704087]
2,[-380.5685633],[3365.08902363],[-10.59819174]
3,[-54.55124126],[2494.85740129],[-19.79533349]
4,[-639.27159917],[2122.72377263],[-43.413347]
5,[1010.31097728],[1370.51109191],[-17.38164478]
6,[80.71314122],[931.44532309],[-13.38535234]
7,[245.66407823],[840.8960564],[-35.82385056]
8,[118.88199009],[742.28765028],[-12.20920255]
9,[8.66967847],[739.49774061],[-11.74619151]
10,[-5.59538833],[719.31291395],[-8.5968809]
11,[-223.66108036],[764.15578651],[-11.7622321]
12,[36.24482139],[647.63540315],[-11.79932295]
13,[7.173608],[624.64677351],[-13.20361269]
14,[25.59399992],[600.1581046],[-17.58775889]
15,[40.18928438],[574.08418329],[-14.60845455]
16,[-866.48081542],[909.65013749],[-23.66958967]
17,[2473.44282163],[3230.2844689],[-186.03990284]
18,[-10650.67047254],[11523.86277203],[-1183.53290362]
19,[6896.75691522],[2641.4918195],[-2916.32138227]
20,[-838.55780811],[7346.40885061],[-2301.85417641]
21,[-4468.85731943],[7098.74019636],[-1064.1202913]
22,[3011.07775003],[2632.2790437],[-309.04978499]
23,[-4534.80798477],[4482.87002648],[-200.88758699]
24,[-1169.68526239],[2953.00246216],[-403.14963738]
25,[-3647.0908712],[3380.81826414],[-356.17435931]
26,[-372.15628664],[1943.90454602],[-488.01088947]
27,[-185.02025776],[1336.04912581],[-379.79576397]
28,[-82.79889146],[1086.51358627],[-355.7314163]
29,[-556.4183551],[1159.35157975],[-340.48900292]
30,[-49.21972529],[900.97319038],[-300.62065803]
31,[297.36775062],[1082.93384529],[-707.05910317]
32,[-195.56591803],[978.15332749],[-462.45544153]
33,[-77.57205925],[887.58527086],[-421.4983922]
34,[-91.82477619],[828.06294208],[-373.09151835]
35,[12.09420168],[618.8179733],[-376.40889103]
36,[-73.67825957],[639.70461373],[-319.75982374]
37,[-15.33396095],[550.06168807],[-294.30754706]
38,[-12.33781416],[514.96000812],[-306.6315055]
39,[-79.71155976],[587.19086422],[-380.925227]
40,[-52.28866841],[560.6006692],[-376.72499025]
41,[-35.87711833],[516.52016926],[-432.95058107]
42,[-3.41977518],[490.64244182],[-339.44908133]
43,[-73.62937904],[484.18055344],[-377.28905182]
44,[-8.52108498],[479.27038322],[-543.22491946]
45,[4.54558443],[460.03013013],[-362.62252554]
46,[-14.54964429],[448.44810506],[-381.5700313]
47,[-10.28885888],[439.6389027],[-378.11135721]
48,[-19.01329982],[427.1160273],[-378.70417348]
49,[-4.75305176],[414.8121615],[-304.86488454]
50,[-8.18657395],[414.90875895],[-344.65067151]
51,[-1.91170057],[407.40730149],[-425.48593257]
52,[-6.13191813],[403.13588284],[-343.32937441]
53,[-3.41031605],[398.08476395],[-346.19916664]
54,[-14.24997609],[397.81091788],[-273.27639096]
55,[-10.64641697],[391.92287909],[-360.24329181]
56,[-4.29089156],[385.46963735],[-321.74802974]
57,[-3.62767766],[379.28244493],[-237.39866429]
58,[-3.81199224],[368.63122946],[-284.72150807]
59,[-2.46051189],[372.26099971],[-295.72812252]
60,[-47.12657065],[405.72652837],[-366.69916884]
61,[-9.00059005],[368.03585049],[-267.29350952]
62,[-28.66368134],[418.35931435],[-400.91517253]
63,[-3.04604987],[357.9889591],[-349.672753]
64,[-2.58973855],[354.68647373],[-309.7262348]
65,[-52.41229297],[377.57874295],[-304.09612546]
66,[36.1909291],[402.51217853],[-342.90371813]
67,[0.22058865],[343.29643688],[-279.49255445]
68,[-31.32189682],[354.29793471],[-276.72117067]
69,[8.5684305],[397.46918637],[-374.80106112]
70,[0.05581423],[334.06647168],[-246.9325621]
71,[-13.31391339],[353.33614331],[-297.97264425]
72,[-15.89794646],[346.48375841],[-300.75128568]
73,[-118.92098576],[383.53742907],[-333.78949307]
74,[-3.9625962],[328.09246216],[-279.88654069]
75,[-22.58430294],[333.93976561],[-306.11023703]
76,[-6.34026958],[324.83231298],[-236.85823253]
77,[-9.21390364],[325.06479714],[-304.3001486]
78,[-13.31272257],[323.5832478],[-264.67426599]
79,[-7.84653927],[319.705929],[-219.37775948]
80,[4.96530591],[312.08033665],[-279.07544906]
81,[-0.69110108],[310.87605525],[-256.26107785]
82,[-4.42285562],[309.51972238],[-244.28512028]
83,[-8.19716759],[310.72409879],[-341.29767093]
84,[-5.58452637],[305.95274234],[-251.44327669]
85,[-2.56636981],[302.34513954],[-217.30637059]
86,[-2.27022539],[300.84475255],[-290.90934327]
87,[-2.56344708],[298.66994712],[-253.31153055]
88,[-6.58107129],[297.45117648],[-210.92292631]
89,[-0.97725996],[292.83502383],[-176.54066783]
90,[-6.43559063],[293.64261047],[-209.98733375]
91,[-22.1606802],[303.21117943],[-227.85794106]
92,[-13.8717504],[296.93735328],[-201.96430911]
93,[-55.80353016],[311.21297774],[-225.39544462]
94,[-2.68719514],[285.66643305],[-209.9208732]
95,[1.65688513],[285.19507285],[-234.71495411]
