,Mean,Variance,Predictive model
0,[6.82654772],[1.29793775],[0.12814405]
1,[8.93279179],[0.45401581],[0.27405475]
2,[9.00998667],[0.46120579],[0.3097423]
3,[9.24529689],[0.46407793],[1.41701311]
4,[7.04711484],[1.71735094],[0.37663637]
5,[9.05404523],[0.6451794],[0.46646635]
6,[8.45236814],[1.2714155],[0.42113734]
7,[9.64420509],[1.02620006],[0.58345592]
8,[7.06480918],[1.9627268],[0.7094314]
9,[8.06272097],[1.67055841],[0.89278018]
10,[8.12772625],[1.72899374],[0.96680418]
11,[8.48945192],[1.77429426],[1.09372389]
12,[9.05433551],[1.64885269],[1.07326567]
13,[8.79893441],[1.64695343],[1.14491876]
14,[8.66124428],[1.67832015],[1.319062]
15,[8.721928],[1.72831051],[1.55677887]
16,[9.12757896],[1.49956164],[0.]
17,[7.49641689],[2.07284385],[0.]
18,[7.48613526],[2.03477119],[0.]
19,[7.38943753],[2.06031329],[0.]
20,[7.3626947],[2.02941877],[0.]
21,[7.32370114],[2.00632767],[0.]
22,[7.80069274],[1.9050466],[0.]
23,[7.46170789],[1.94952414],[0.]
24,[7.18482365],[1.96651889],[0.]
25,[7.1493289],[1.95073794],[0.]
26,[7.44697422],[1.88405024],[0.]
27,[7.05938348],[1.93213203],[0.]
28,[6.99298901],[1.94915908],[0.]
29,[6.97076447],[1.92740712],[0.]
30,[6.87470797],[1.99280483],[0.]
31,[6.84539593],[1.97590245],[0.]
32,[6.8146034],[1.96135002],[0.]
33,[9.88151746],[1.12854075],[0.]
34,[7.27694372],[1.92482369],[0.]
35,[10.20777263],[0.80207996],[0.]
36,[9.33855723],[1.16139131],[0.]
37,[6.81409645],[2.13063791],[0.]
38,[6.82117262],[2.10750959],[0.]
39,[6.8132631],[2.10685234],[0.]
40,[6.74321486],[2.0990423],[0.]
41,[6.74122293],[2.07844343],[0.]
42,[7.28895672],[2.10826251],[0.]
43,[6.62677632],[2.13361648],[0.]
44,[6.56794492],[2.14006779],[0.]
45,[6.70925099],[2.17873239],[0.]
46,[6.74707386],[2.16020303],[0.]
47,[6.43609503],[2.16645533],[0.]
48,[7.38536489],[2.09488297],[0.]
49,[7.45168883],[2.07250438],[0.]
50,[6.62072103],[2.09571236],[0.]
51,[6.33471749],[2.12941655],[0.]
52,[9.26718996],[1.59018258],[0.]
53,[9.00240533],[1.70370838],[0.]
54,[9.2373744],[1.62558136],[0.]
55,[9.33286007],[1.58501942],[0.]
56,[6.91393622],[2.10643102],[0.]
57,[6.28908432],[2.13310356],[0.]
58,[6.56616262],[2.0638648],[0.]
59,[9.75507108],[1.20020602],[0.]
60,[11.1162622],[1.05587325],[0.]
61,[10.70074144],[0.92742435],[0.]
62,[11.02294228],[0.71785336],[0.]
63,[10.81723434],[0.73552699],[0.]
64,[11.59822684],[0.64476493],[0.]
65,[11.48591359],[0.86503008],[0.]
66,[12.35915263],[0.53019107],[0.]
67,[11.52126685],[0.77893203],[0.]
68,[11.836285],[0.49169723],[0.]
69,[12.59864989],[0.61468616],[0.]
70,[11.86497563],[1.05226644],[0.]
71,[15.79756962],[0.79427515],[0.]
72,[15.82188635],[0.78044318],[0.]
73,[15.72325348],[0.69275067],[0.]
74,[15.91603673],[0.62594479],[0.]
75,[16.16364184],[0.97264346],[0.]
76,[16.78498474],[0.56395228],[0.]
77,[16.01586353],[0.49658687],[0.]
78,[15.93398623],[0.48064099],[0.]
79,[15.89032571],[0.46992784],[0.]
80,[15.91551254],[0.44195019],[0.]
81,[15.86666907],[0.44287789],[0.]
82,[15.76635231],[0.56172023],[0.]
83,[16.69018484],[0.34700888],[0.]
84,[17.17190375],[0.45304049],[0.]
85,[18.40326881],[1.1902325],[0.]
86,[16.10972961],[1.3064424],[0.]
87,[16.10943838],[1.21790084],[0.]
88,[15.30924651],[1.59688434],[0.]
89,[14.65023188],[1.46456947],[0.]
90,[16.19894196],[1.17639765],[0.]
91,[15.56852632],[0.64328862],[0.]
92,[17.05223568],[0.82995997],[0.]
93,[15.47771522],[0.66686869],[0.]
94,[15.48374275],[0.65509258],[0.]
95,[15.61285215],[0.64235099],[0.]
