,Mean,Variance,Predictive model
0,[-283446.10593196],[138033.71102143],[-107.81436304]
1,[-21596.18551267],[77998.25653904],[-651.33764726]
2,[-8278.26155832],[34474.41267842],[-871.7731726]
3,[-16778.0064652],[65781.74687065],[-6874.17589883]
4,[9694.63964351],[55535.84325711],[-1130.2457047]
5,[38136.39145284],[38005.13139868],[-2336.79235157]
6,[-30920.04051122],[45780.94672592],[-10526.4171685]
7,[-232076.21855379],[95046.9336192],[-12620.25889791]
8,[-95079.2961066],[239214.41622366],[-1354.28261817]
9,[-330267.76721582],[109332.04597287],[-16429.65861711]
10,[-28176.06280298],[38571.74744401],[-4038.14234093]
11,[3304.79719391],[20388.32651972],[-6827.75514856]
12,[-15334.90667083],[22380.16539055],[-2600.6955004]
13,[-3158.48875044],[18475.86719745],[-8497.83850534]
14,[10560.90241057],[10103.45354009],[-4652.21201177]
15,[-22810.7240058],[19436.32791367],[-8154.80931215]
16,[6407.03275575],[9958.1692096],[-2883.08571472]
17,[-15131.67962957],[9590.26267004],[-2890.29711533]
18,[-11748.23498739],[7684.5418572],[-3754.4187828]
19,[-9124.0524079],[6664.33792141],[-3119.80446852]
20,[3834.85668396],[3821.33825104],[-4177.35281686]
21,[3362.5881383],[5548.33445339],[-4445.92791931]
22,[-62894.29845766],[19698.50368093],[-7776.27246689]
23,[-14999.23223217],[7993.9732303],[-5062.69053356]
24,[-70962.66814939],[167906.69874783],[-104752.6780228]
25,[-17797.86355857],[7662.26434943],[-6374.62268712]
26,[-10518.21299259],[5232.67644996],[-5802.21836829]
27,[-708.19379241],[4186.19333334],[-8908.60433855]
28,[-11693.27500543],[6727.83031243],[-5927.99943589]
29,[-42503.71104581],[216363.29279565],[-6467.85226112]
30,[-45616.52632993],[213469.0019252],[-7033.9817602]
31,[-81222.48469062],[215267.23045706],[-7591.70685148]
32,[-7561.79392837],[5376.7161809],[-7065.50000145]
33,[-10745.76376913],[5679.25438169],[-7126.505141]
34,[-4364.88489507],[4482.0223254],[-7369.39063985]
35,[-6312.34175402],[7429.7807196],[-8471.4399622]
36,[-37747.5215135],[13210.11071633],[-9517.59131288]
37,[-5042.28645169],[4526.88419791],[-8217.18636199]
38,[-17424.43165111],[7068.16954909],[-10900.83936575]
39,[-3628.06339356],[4036.18164107],[-9092.65371967]
40,[-4311.66416956],[3842.29329999],[-9047.9915067]
41,[-2399.05800192],[3276.4835914],[-9443.66058827]
42,[-2389.80530995],[3070.60067542],[-8980.12925023]
43,[-10822.13671808],[4714.73076278],[-10431.89918957]
44,[-9910.1210747],[6305.77079983],[-9700.66603433]
45,[-1822.43203688],[4477.80993151],[-9931.30299243]
46,[-2236.51250659],[3698.49088399],[-9569.09356262]
47,[-2374.63576513],[3488.55919352],[-9926.22761323]
48,[-4681.99947568],[3747.75209356],[-7836.21594121]
49,[-4701.23502113],[3420.96335604],[-9664.62874636]
50,[-5419.61477069],[3582.02418968],[-8960.06450722]
51,[-6001.07958903],[3538.2635115],[-8021.60939546]
52,[-571.90326996],[2611.86953445],[-8685.28708706]
53,[-928.31409627],[2530.64814763],[-7910.19628244]
54,[-1539.81540995],[2575.69797526],[-8332.76544719]
55,[-1015.67614469],[2844.72293668],[-10069.01320699]
56,[405.10056983],[2016.73054117],[-8325.68022943]
57,[-1316.9382775],[2143.98153699],[-5905.33453973]
58,[-247.64152389],[1883.40474253],[-9068.97130482]
59,[434.89612846],[1463.88465324],[-6324.05520254]
60,[112.95883162],[1408.88474346],[-8724.97864437]
61,[-2328.34135056],[3869.25248442],[-7177.7652775]
62,[-1512.72050847],[3496.00065235],[-7239.77542599]
63,[-3853.74075976],[3979.52882592],[-7323.25038142]
64,[95.29069059],[3049.70998679],[-6581.50837183]
65,[292.28612839],[1099.13176977],[-7076.25987956]
66,[-1309.60988142],[1423.20311461],[-6889.33224992]
67,[96.17887346],[1087.55204644],[-5630.77512426]
68,[-413.43569531],[3220.7786961],[-6564.74071477]
69,[-2450.67748521],[1550.83867912],[-5732.48769484]
70,[-2217.93803394],[1631.53215467],[-5919.63930768]
71,[483.49038766],[927.22311752],[-7208.64070389]
72,[-1223.85671534],[1147.67262046],[-5425.74886157]
73,[-16572.88489999],[7081.92571494],[-20584.60614458]
74,[-1760.22923726],[1183.80513703],[-5952.97448086]
75,[-2945.97397912],[1544.26285564],[-5724.41960355]
76,[723.33308908],[666.50452041],[-5665.80019797]
77,[-753.4757655],[1100.61421904],[-7113.98531051]
78,[522.04934664],[757.6250876],[-5860.36325035]
79,[-3564.00443238],[1939.33031576],[-6847.67694794]
80,[635.13929193],[669.4012202],[-5886.67346019]
81,[-107.82558873],[826.16202034],[-6026.25886963]
82,[281.88587877],[697.57414094],[-6272.08368182]
83,[-305.42768331],[793.20689116],[-5176.0076493]
84,[103.92229171],[678.20996697],[-5167.52712777]
85,[421.97529432],[589.58715363],[-6055.43057347]
86,[542.40196453],[579.09141938],[-5884.20628158]
87,[-689.35351803],[819.76691761],[-5614.28008549]
88,[450.68644258],[587.69575451],[-4829.93307322]
89,[123.17803594],[673.2725944],[-5513.49020479]
90,[395.73501141],[573.18344008],[-5713.77968964]
91,[-116.31980552],[664.51592195],[-4384.70564114]
92,[-1032.75532187],[838.23167701],[-5186.53357859]
93,[133.78498756],[628.25093062],[-4516.32538337]
94,[128.1926394],[587.34744834],[-4154.01944086]
95,[104.80885265],[566.02018365],[-4093.28046177]
