,Mean,Variance,Predictive model
0,[0.57890284],[0.1483235],[0.00541191]
1,[0.23186975],[0.2055949],[0.003866]
2,[0.56811485],[0.15469612],[0.00957778]
3,[0.55568083],[0.15503066],[0.01188053]
4,[0.55587279],[0.13969599],[0.01291537]
5,[0.57227809],[0.14556145],[0.01715066]
6,[0.63485034],[0.14976645],[0.01319682]
7,[1.88515081],[0.31724384],[0.08485564]
8,[1.78764291],[0.3463896],[0.05958607]
9,[1.86987748],[0.30696162],[0.09283069]
10,[2.02487731],[0.22798367],[0.14256649]
11,[2.13564706],[0.38776039],[0.15241825]
12,[2.14676869],[0.32133151],[0.20332368]
13,[2.15326468],[0.34303876],[0.23151493]
14,[1.92503127],[0.41253874],[0.12341533]
15,[2.06811244],[0.40627355],[0.20016157]
16,[2.20549376],[0.41845471],[0.2523245]
17,[2.47548487],[0.40974799],[0.0707612]
18,[2.29404631],[0.34177034],[0.40986532]
19,[2.01890389],[0.41111497],[0.3521657]
20,[1.82909555],[0.42369919],[0.3496879]
21,[2.4284654],[0.15526701],[0.43381397]
22,[2.25585152],[0.20443347],[0.5962079]
23,[2.19103438],[0.38409004],[0.5053189]
24,[2.23853257],[0.18164731],[0.59020698]
25,[2.08802971],[0.2767332],[0.55604789]
26,[2.18600583],[0.14326482],[0.74160822]
27,[2.47393454],[0.28113682],[0.42045724]
28,[2.68931622],[0.10146244],[0.67052097]
29,[2.76898767],[0.22274435],[0.86302941]
30,[2.58169891],[0.24655697],[1.0263024]
31,[2.68714429],[0.22515369],[1.11222752]
32,[2.96763206],[0.11956588],[1.10069765]
33,[2.99601775],[0.0661334],[1.39745839]
34,[3.11988454],[0.0794835],[1.65197931]
35,[2.86990484],[0.13213616],[1.77039114]
36,[2.9358775],[0.11809048],[1.75974065]
37,[2.81242652],[0.14665294],[1.93066127]
38,[2.84455979],[0.06544372],[2.02308444]
39,[2.30043496],[0.18670661],[2.14541132]
40,[3.26263144],[0.04295361],[2.31818704]
41,[3.30215265],[0.01699506],[2.52281842]
42,[2.93782065],[0.07577617],[2.47877189]
43,[2.80323852],[0.09722366],[2.60726822]
44,[2.96624037],[0.07996228],[2.60266867]
45,[3.31019801],[0.01300705],[3.06365246]
46,[2.75713026],[0.10376539],[2.83870099]
47,[3.31404847],[0.01128945],[3.07348294]
48,[3.02306124],[0.04701568],[2.85140869]
49,[3.30700176],[0.01130036],[3.11279502]
50,[2.42054364],[0.10979659],[2.86289159]
51,[2.941215],[0.03723606],[2.85665137]
52,[2.52007183],[0.13332104],[2.78468971]
53,[3.31423623],[0.00905319],[3.15162276]
54,[3.31575172],[0.0053457],[3.09071199]
55,[2.78396286],[0.04030845],[2.84149583]
56,[2.68483967],[0.08022613],[2.93635773]
57,[3.31371435],[0.00483524],[3.09175403]
58,[3.04992865],[0.03689666],[2.89896681]
59,[2.62720263],[0.06754101],[2.81101852]
60,[3.31181307],[0.00601117],[3.10211906]
61,[2.80053266],[0.05223602],[2.88676991]
62,[2.97913612],[0.03248891],[2.88644878]
63,[2.76229578],[0.03971475],[2.73009065]
64,[2.90108531],[0.04600306],[3.00377251]
65,[2.74383373],[0.05476476],[2.72889554]
66,[3.1102849],[0.02138559],[2.88138381]
67,[3.31240428],[0.00487138],[3.17035818]
68,[3.31434806],[0.00472033],[3.13618636]
69,[3.13346656],[0.01369109],[3.14272687]
70,[2.88881339],[0.04399172],[2.95361815]
71,[2.76068958],[0.04982868],[3.00593283]
72,[3.31174871],[0.0050355],[3.13792616]
73,[2.93124256],[0.01916137],[2.94075486]
74,[2.74962584],[0.04036879],[2.92994036]
75,[2.93429739],[0.04759495],[2.95462057]
76,[3.11347751],[0.01643317],[2.85957738]
77,[3.2803774],[0.00756467],[3.13105853]
78,[2.82075871],[0.05019145],[2.86211319]
79,[3.04700416],[0.02137198],[2.99937504]
80,[3.31670294],[0.00443981],[3.07593932]
81,[3.04943044],[0.01855772],[2.97871163]
82,[3.30312062],[0.00513067],[3.12091017]
83,[3.04182459],[0.01846529],[3.05192591]
84,[3.31745571],[0.00420781],[3.13744508]
85,[3.08266166],[0.01964925],[2.8998433]
86,[2.89617244],[0.03546465],[2.43324482]
87,[3.30700911],[0.00516175],[3.16502062]
88,[2.99909962],[0.01864733],[2.93201405]
89,[2.89215107],[0.02736055],[3.09176505]
90,[3.02275048],[0.01863038],[3.00859668]
91,[2.81517981],[0.03148558],[2.97914352]
92,[3.29611436],[0.00525057],[3.10231563]
93,[2.70411731],[0.02660432],[2.93860571]
94,[3.19494762],[0.01014045],[2.97517221]
95,[2.94655541],[0.02215935],[2.86744988]
