,Mean,Variance,Predictive model
0,[-20785.04056955],[39191.77856686],[-249.83447636]
1,[-3970.85393116],[27969.06727155],[-599.84481958]
2,[-18853.49744417],[29336.09937411],[-440.14735381]
3,[-11316.65506686],[34784.65531855],[-417.23412438]
4,[-12427.08702404],[32267.05791662],[-1379.2351732]
5,[-27668.80544529],[33339.75328217],[-969.11011439]
6,[-2288.10012979],[20477.67949102],[-416.52235946]
7,[-23605.51813431],[26049.58499373],[-354.60073235]
8,[2026.58363206],[15059.96887791],[-1220.59047545]
9,[5530.05555974],[12904.04621964],[-363.18693219]
10,[2285.30479971],[9942.52548311],[-421.000898]
11,[-61154.71490535],[36378.66803957],[-10470.97923593]
12,[-52302.03942362],[81778.66081077],[-24440.14752543]
13,[-99533.02684568],[82963.22448295],[-5064.90942302]
14,[8440.10433779],[37921.20919408],[-1045.73649505]
15,[21328.28942762],[28913.55099856],[-1404.78552605]
16,[1309.08848387],[28398.12907669],[-3698.93455627]
17,[-343.2015283],[24496.37391524],[-1406.73083808]
18,[-10280.07540534],[23565.74345756],[-2680.27838749]
19,[7938.56332512],[13072.63483152],[-779.13190889]
20,[-2041.22509226],[15726.49556413],[-1240.37479165]
21,[-12176.1674009],[19815.61113708],[-4768.51416268]
22,[-2655.40710159],[13626.43369789],[-853.2011954]
23,[-5559.71960442],[18335.52499157],[-8086.08001323]
24,[1627.14926469],[10363.92326031],[-938.69955895]
25,[-13236.44869259],[18865.34789503],[-7031.43732334]
26,[-93.75312347],[9308.1483904],[-833.04910896]
27,[3210.04089231],[8841.43083459],[-5742.88770626]
28,[1018.04226434],[6933.07883007],[-833.17352598]
29,[-1298.1731889],[7352.04595775],[-1233.98063149]
30,[163.70809276],[6779.12855741],[-1826.74765427]
31,[-1994.84624505],[6640.56923541],[-1391.77582927]
32,[-8210.03565887],[10083.46389362],[-3004.05227742]
33,[1735.89800222],[5981.26230251],[-2759.71703003]
34,[1638.24930753],[4722.63903888],[-1318.14360233]
35,[1117.5190101],[4573.86888365],[-1176.62625281]
36,[-1133.19478034],[4910.27022059],[-1395.00932753]
37,[700.41360899],[4148.05982484],[-1343.69074483]
38,[-3425.14181744],[5208.02939076],[-1584.34810014]
39,[-2005.09946786],[4803.25383373],[-1701.51991695]
40,[-5117.87205669],[6442.47382011],[-2836.6568109]
41,[591.4659293],[3323.14905139],[-1738.43251373]
42,[-6701.75474208],[8032.94358271],[-6913.79537285]
43,[477.00974124],[2943.04975588],[-1796.23807856]
44,[-1340.66839493],[3431.26155807],[-1494.76305181]
45,[70.1496592],[3234.32335686],[-2920.76653918]
46,[1193.64212198],[2151.20733802],[-1642.55620081]
47,[-1321.20745856],[3107.58912858],[-2067.62323435]
48,[-380.19015661],[2436.6755311],[-1874.45260961]
49,[-244.45862645],[2224.16866624],[-1757.85010856]
50,[-362.86985076],[2196.90601452],[-1631.84818206]
51,[1.48825458],[1982.51637438],[-1613.45567406]
52,[563.48613861],[1691.54956973],[-1881.32865036]
53,[-300.32275238],[1894.54565091],[-1244.67189456]
54,[-491.295734],[2027.69391085],[-1848.90269141]
55,[-409.90930878],[1822.60220353],[-1356.67108083]
56,[36.40905578],[1605.23746378],[-1150.54112489]
57,[515.98832692],[1398.47231988],[-1690.26697131]
58,[-370.1061924],[1731.22107924],[-1220.70284423]
59,[3.89457391],[1540.40690758],[-1313.44430004]
60,[-732.79985746],[1722.11204597],[-1749.07145686]
61,[179.7951043],[1271.42176149],[-1337.79797608]
62,[-102.11640805],[1538.31753071],[-1218.51341317]
63,[-617.32863632],[1503.32846111],[-1343.33926235]
64,[-979.18345766],[1552.17965957],[-1556.08778825]
65,[-826.33553276],[1376.84751465],[-1079.62022204]
66,[-333.09483813],[1207.81614258],[-1399.45066671]
67,[-230.62977675],[1070.59121367],[-1324.58266664]
68,[-853.3816978],[1323.44311445],[-1109.50217566]
69,[-936.56068984],[1559.53405609],[-1708.90246514]
70,[-1269.04031308],[1639.78507079],[-1277.26782971]
71,[-64.04613984],[930.71814008],[-1152.05155408]
72,[-454.92107236],[1051.77661983],[-1165.59901502]
73,[-452.49234402],[1022.32451616],[-1471.73585132]
74,[216.69004719],[757.15792074],[-1187.30090592]
75,[-461.77479115],[1000.00092837],[-1348.93078054]
76,[77.98366314],[784.197826],[-1236.4399143]
77,[-562.20582885],[1042.77962739],[-1233.16895356]
78,[-713.92753131],[1037.29141927],[-1152.43090461]
79,[-539.0553876],[950.16242213],[-954.12242652]
80,[-1686.72118338],[1424.64618857],[-1322.53782268]
81,[-258.74701996],[837.4549528],[-1138.63957159]
82,[171.95338293],[662.02566362],[-1071.83286968]
83,[-155.16567294],[759.59771972],[-1362.26130932]
84,[-94.814132],[713.11585758],[-1225.46870447]
85,[-879.4812686],[1005.01049203],[-1088.61949546]
86,[-59.19945833],[680.52836902],[-954.44132245]
87,[-147.63727351],[694.16247169],[-1196.79023644]
88,[-595.62235018],[902.4733576],[-1478.73845076]
89,[-427.11621179],[779.95198586],[-1015.41211667]
90,[-97.15340979],[648.66157405],[-1285.24058781]
91,[-722.71389832],[940.5861783],[-1404.57363109]
92,[-201.69727723],[648.81048967],[-1023.40015241]
93,[-56.61050304],[589.09772421],[-912.30533681]
94,[-160.69913598],[623.4217195],[-947.27316816]
95,[-1.59628431],[547.64114855],[-935.14522879]
