,Mean,Variance,Predictive model
0,[13.96094625],[33.22498328],[-0.1312416]
1,[7.47949669],[38.42699808],[-0.04013898]
2,[-10.1966441],[39.93071366],[0.25896857]
3,[-0.81985136],[34.85931676],[-0.97109527]
4,[-8.94156922],[35.30910707],[0.29051858]
5,[29.65231805],[28.70948964],[-0.53317542]
6,[4.97771046],[35.6286895],[0.48122498]
7,[54.71538094],[23.17406853],[0.92265443]
8,[100.48800348],[11.58124606],[2.65122954]
9,[69.68484327],[32.45886205],[2.94555796]
10,[83.36104297],[17.83118611],[4.32519438]
11,[101.74496057],[18.74213774],[3.72790996]
12,[98.99741662],[19.07573139],[4.80471846]
13,[91.49705633],[23.01360321],[0.70150886]
14,[94.39599758],[16.90399474],[5.62972373]
15,[85.60792152],[19.26017573],[7.6096287]
16,[105.48143688],[14.08723068],[9.57842015]
17,[77.38854238],[21.9432662],[5.93219755]
18,[98.74511396],[14.89334344],[13.23337078]
19,[95.3422312],[17.03771304],[9.89423303]
20,[28.20285745],[38.05124119],[10.06850329]
21,[114.23195961],[11.09276942],[15.23429363]
22,[97.40134503],[12.57807909],[6.67817801]
23,[31.48049314],[44.41176178],[7.09680523]
24,[190.83178775],[32.35828668],[47.74658837]
25,[220.39106263],[24.65442863],[29.08703099]
26,[194.11009092],[33.5358845],[66.25313538]
27,[221.9630068],[23.3128514],[48.9689982]
28,[223.90984808],[21.36330106],[93.70395148]
29,[235.7798858],[27.86771405],[46.65391411]
30,[216.30926485],[34.77614325],[36.15734416]
31,[190.66442696],[41.65064481],[63.04255692]
32,[172.49937011],[46.92045198],[37.71302678]
33,[195.52654686],[43.90049218],[61.13010297]
34,[219.77348547],[33.74486507],[-5.58952146]
35,[201.61533484],[43.25150927],[33.50179602]
36,[268.14593379],[32.60629525],[62.87260553]
37,[133.3293626],[50.28710216],[96.85704958]
38,[212.02522403],[22.18512496],[34.02699658]
39,[146.49558815],[38.43148103],[45.67650398]
40,[195.34737832],[22.57420156],[43.702681]
41,[188.67351641],[28.70292915],[46.31106724]
42,[170.24142115],[20.68501656],[66.6058063]
43,[175.01629113],[25.11964244],[89.08430114]
44,[184.00733925],[21.0481008],[75.04757292]
45,[27.17940829],[73.11372332],[119.70706668]
46,[156.50864632],[30.18392648],[93.45173292]
47,[213.71575511],[17.02040999],[78.87356831]
48,[229.98211912],[29.60222201],[75.70826413]
49,[132.98168198],[49.76949411],[108.31642303]
50,[121.89595487],[36.55789916],[98.12881959]
51,[239.09875331],[39.17270152],[124.34005147]
52,[175.9888521],[45.87275663],[72.44633368]
53,[154.34013341],[53.07078616],[74.92506737]
54,[239.37564536],[39.52539196],[58.55112252]
55,[36.43550242],[72.63364089],[98.88748641]
56,[83.47472287],[61.79061022],[107.88982575]
57,[87.88504908],[62.94936985],[55.97710635]
58,[58.31915811],[67.96418313],[81.79884837]
59,[220.62189268],[40.69581556],[98.86989551]
60,[137.56041232],[50.34778888],[63.81073852]
61,[90.5459785],[53.70970113],[74.64596527]
62,[54.7369373],[64.40532964],[75.5091416]
63,[128.21293926],[42.41889018],[86.32690966]
64,[159.30498287],[47.4233822],[121.38835165]
65,[131.79181067],[50.04199779],[89.60621371]
66,[179.81111674],[31.34529388],[71.8098896]
67,[285.76719407],[38.03452022],[138.94968697]
68,[150.89427576],[52.14825684],[64.38733895]
69,[180.72079463],[42.76615309],[101.47517359]
70,[148.60865967],[37.9810679],[95.38533279]
71,[95.94363022],[50.46575976],[90.31473724]
72,[209.29270439],[41.83776941],[116.06873702]
73,[161.33030685],[54.60759699],[100.0463555]
74,[186.98303878],[34.15236091],[77.47474301]
75,[203.76888439],[42.66814937],[76.19126449]
76,[175.24664315],[47.85393207],[76.17354464]
77,[182.62719326],[47.37577218],[123.16669029]
78,[155.42323001],[60.72615409],[91.87960183]
79,[190.90753581],[37.43056529],[98.39167834]
80,[191.36384931],[44.22669513],[102.65651036]
81,[116.63642418],[55.47386254],[116.74599099]
82,[202.48154082],[29.9437313],[109.65663736]
83,[270.29632122],[49.3077227],[165.96080921]
84,[167.7760483],[47.79374969],[160.43526821]
85,[213.61680045],[54.51590404],[149.12953837]
86,[304.04789363],[43.034607],[168.03684604]
87,[136.67105379],[41.85245579],[136.70552503]
88,[126.98728033],[65.93501615],[149.51743869]
89,[269.72167161],[42.38676379],[100.86371772]
90,[168.89840343],[53.56179346],[104.20475739]
91,[183.47537994],[54.91530078],[130.9057345]
92,[207.65603087],[47.07633857],[76.21855024]
93,[329.39950251],[36.52726513],[168.96239956]
94,[132.50852604],[66.56987682],[131.8575213]
95,[271.12428763],[33.94951127],[127.85940541]
