,Mean,Variance,Predictive model
0,[1.37326999],[0.06409189],[0.01099163]
1,[0.97527605],[0.40083813],[0.00924393]
2,[1.1596063],[0.28460111],[0.00543824]
3,[1.09236442],[0.34884722],[0.01967574]
4,[1.23030759],[0.17734669],[0.01356749]
5,[1.21836516],[0.28859334],[0.01694831]
6,[1.19159914],[0.23732492],[0.00427939]
7,[0.94345078],[0.29255101],[0.04980737]
8,[1.09585357],[0.25646117],[0.06174551]
9,[1.33137769],[0.25937969],[0.02321937]
10,[1.1377972],[0.31486623],[0.06158336]
11,[1.39344368],[0.16888498],[0.06372532]
12,[1.14465607],[0.24324893],[0.0738589]
13,[1.34484622],[0.16924467],[0.07600581]
14,[0.5148173],[0.44141492],[0.14603316]
15,[0.86218006],[0.34800402],[0.17883982]
16,[1.59250068],[0.26170606],[0.15143257]
17,[0.79819287],[0.38906086],[0.16801953]
18,[0.87387143],[0.37166135],[0.14486211]
19,[1.078534],[0.2648725],[0.25428586]
20,[1.17182844],[0.23821487],[0.25758389]
21,[1.49718627],[0.18826196],[0.22021661]
22,[1.19057061],[0.30479787],[0.32203882]
23,[0.48552267],[0.49509414],[0.22243591]
24,[0.87733915],[0.32727681],[0.27977405]
25,[1.1746989],[0.17686913],[0.39006788]
26,[0.92543096],[0.32548532],[0.4009551]
27,[1.4328346],[0.09758778],[0.49524545]
28,[1.50245806],[0.11616301],[0.43229374]
29,[1.87153905],[0.22204508],[0.7598799]
30,[1.73245698],[0.28564829],[0.69005257]
31,[1.94264383],[0.20428898],[0.68411809]
32,[2.49421662],[0.25163229],[1.36642396]
33,[1.66992925],[0.32749633],[1.36537611]
34,[2.60781111],[0.17588686],[1.43148319]
35,[0.5517316],[0.7495895],[1.32364582]
36,[0.67764769],[0.78440645],[1.36688764]
37,[2.56216759],[0.15545407],[0.99588855]
38,[2.53861952],[0.20560316],[1.43532266]
39,[2.763512],[0.14089797],[1.7752469]
40,[2.42522177],[0.2370657],[1.717947]
41,[2.49273716],[0.15468586],[1.92492592]
42,[2.79386625],[0.17018819],[1.84064584]
43,[2.36379856],[0.19537132],[2.11346906]
44,[2.61408829],[0.15495906],[2.01011981]
45,[2.90998755],[0.07588614],[2.46994844]
46,[3.10701582],[0.06891974],[2.70554604]
47,[2.74871326],[0.16245698],[2.13561274]
48,[2.96257994],[0.03835785],[2.75402284]
49,[2.75366794],[0.0982711],[2.58083128]
50,[2.75247116],[0.0642241],[2.64084959]
51,[2.99757175],[0.07935759],[2.61964588]
52,[2.57203762],[0.10700329],[2.65344822]
53,[3.26069155],[0.04754176],[2.87137817]
54,[3.28255083],[0.03194457],[2.96231646]
55,[2.46366733],[0.08418461],[2.93099024]
56,[2.94601033],[0.05880377],[2.45863483]
57,[3.30286884],[0.01435309],[2.94542188]
58,[3.30576702],[0.00960119],[2.99920539]
59,[3.30474716],[0.00829776],[3.04792141]
60,[3.30654142],[0.01279427],[3.00723622]
61,[2.48269725],[0.06725069],[2.72050251]
62,[2.77724425],[0.05280062],[2.94397543]
63,[3.31764105],[0.00705726],[3.02494312]
64,[2.73848503],[0.0715103],[2.7733716]
65,[3.32016062],[0.00518314],[3.08119022]
66,[3.31691456],[0.00498726],[3.09488453]
67,[2.88331321],[0.04218185],[2.77307979]
68,[2.37968195],[0.12026064],[2.70965344]
69,[3.31488734],[0.00525015],[3.03763788]
70,[2.769277],[0.05369339],[2.99370525]
71,[2.93711871],[0.02976915],[2.90702145]
72,[2.90711375],[0.05385458],[2.59506936]
73,[2.7954854],[0.03563706],[2.77169553]
74,[2.55852157],[0.06528874],[2.68468113]
75,[3.31493444],[0.00510074],[3.06515924]
76,[2.84340038],[0.05787605],[2.78440124]
77,[2.5640409],[0.05589267],[2.85704131]
78,[3.31692182],[0.00463051],[3.10441926]
79,[3.31956416],[0.00445655],[3.14832441]
80,[3.30996708],[0.00568979],[3.13398293]
81,[2.74626599],[0.05062444],[3.0027232]
82,[3.3079644],[0.00487449],[3.12161052]
83,[3.07615962],[0.02776233],[2.77212494]
84,[3.12920718],[0.02056885],[2.86471349]
85,[2.91390507],[0.0207674],[2.85212353]
86,[2.87847131],[0.03692155],[2.94788012]
87,[2.42806421],[0.08388075],[2.98966438]
88,[2.78018613],[0.02767185],[2.73112543]
89,[2.70793293],[0.05023652],[2.75036182]
90,[3.26378604],[0.00751667],[3.09183621]
91,[3.31463939],[0.0043604],[3.14984565]
92,[2.86508623],[0.02319697],[2.83121984]
93,[3.25539713],[0.00873287],[3.03986223]
94,[2.4312048],[0.04163413],[2.74797543]
95,[2.62976829],[0.04782182],[2.55467738]
