,Mean,Variance,Predictive model
0,[40.25402355],[22.57762777],[0.1648431]
1,[31.03635778],[24.09631634],[0.39535973]
2,[35.7497569],[21.16483175],[0.45308663]
3,[24.37494781],[20.84449539],[0.40152078]
4,[87.41682111],[26.18951064],[1.60520457]
5,[86.74265308],[24.30810273],[1.43208976]
6,[98.41079654],[17.7334945],[-0.29491607]
7,[86.68195473],[23.20802783],[1.96509519]
8,[69.78412759],[33.6027586],[3.36779786]
9,[74.71362568],[30.60455561],[-0.37288902]
10,[76.26862433],[29.70125547],[2.0409557]
11,[77.70898762],[29.13397101],[2.13752802]
12,[82.10680805],[30.17308726],[8.15660413]
13,[74.16376196],[40.48364171],[-1.72687579]
14,[97.72172405],[32.95168445],[-6.50217809]
15,[68.01162384],[40.38804446],[17.70038489]
16,[166.46382081],[30.46112354],[15.566717]
17,[130.98579854],[42.43433372],[11.78632532]
18,[153.64423077],[35.64167099],[10.55441864]
19,[139.77784015],[38.27951783],[13.83391991]
20,[212.97250213],[34.54698939],[34.72909958]
21,[220.93739892],[37.308714],[29.42634091]
22,[225.08601028],[32.49858007],[52.23744203]
23,[232.76684545],[30.23183079],[58.75548542]
24,[242.3330548],[43.10468189],[58.07068225]
25,[156.51910728],[49.93861876],[11.38826997]
26,[263.71563063],[22.7872611],[44.24775801]
27,[226.91316522],[42.6600551],[41.33222959]
28,[266.76763695],[23.04852913],[68.93030372]
29,[299.387266],[34.63071876],[65.72787935]
30,[259.10048212],[38.43183088],[51.54844318]
31,[260.92184511],[30.35383993],[92.70545468]
32,[258.28813266],[28.1466],[72.67092647]
33,[86.86895059],[65.9840866],[109.98580108]
34,[268.2137234],[47.27529901],[138.45582994]
35,[243.03527925],[45.46643861],[50.76239812]
36,[249.33935837],[52.10608687],[142.05302763]
37,[291.24688678],[28.45725594],[144.46379904]
38,[300.66409858],[50.40217587],[64.7731138]
39,[220.62832573],[43.11654523],[124.19456992]
40,[265.20692763],[63.52189509],[160.90272814]
41,[207.59469264],[67.14394875],[167.99188444]
42,[239.62194922],[56.96443622],[100.81425166]
43,[39.9390493],[97.78322065],[156.35324494]
44,[27.33001236],[106.49707426],[127.87646098]
45,[144.03050919],[67.01290706],[144.20020059]
46,[279.27339421],[31.32279233],[208.15373804]
47,[181.37966419],[69.27994623],[124.32354983]
48,[246.1674736],[65.78189255],[197.11351189]
49,[213.70557971],[64.53265922],[143.42351112]
50,[242.86811426],[51.92555527],[173.65238216]
51,[339.23848267],[68.62332344],[107.05547626]
52,[344.55408277],[63.22753272],[181.52941948]
53,[301.10746461],[61.83024296],[202.37103603]
54,[295.30053115],[70.55054333],[188.81188307]
55,[291.84643501],[68.93528656],[168.89395689]
56,[170.28566661],[81.44229564],[160.80385341]
57,[295.29342079],[67.46025925],[144.40362555]
58,[237.24209603],[72.98885646],[140.95618524]
59,[202.68624624],[79.09034095],[169.19990514]
60,[297.79249242],[51.99040701],[155.40103827]
61,[229.42603084],[73.90477401],[136.49626758]
62,[280.47708257],[71.64305309],[140.71642155]
63,[228.56138004],[52.77319208],[116.07062074]
64,[289.90411993],[60.66202656],[172.32655222]
65,[145.50062309],[69.47944698],[168.28143088]
66,[289.15805652],[65.7864182],[212.76664287]
67,[320.00954169],[56.56961731],[200.25930987]
68,[249.82302532],[51.52651756],[205.06240132]
69,[197.96018528],[47.35928767],[138.6144489]
70,[143.19550942],[75.72058429],[128.74825988]
71,[280.97453553],[69.210999],[191.75905172]
72,[204.04322567],[54.33164064],[162.27291911]
73,[169.77632644],[86.17938692],[79.75916957]
74,[259.67985513],[82.16741769],[146.46758109]
75,[306.96737838],[71.52240508],[202.13929305]
76,[284.73394418],[80.32213224],[162.57102923]
77,[252.86016752],[82.15419876],[216.90793282]
78,[138.72549993],[73.26655141],[164.11526465]
79,[214.85097009],[61.24503492],[171.20932972]
80,[152.32643833],[86.91518142],[87.60329547]
81,[239.73329447],[75.74781587],[176.79468524]
82,[228.62000501],[76.78468416],[198.50163804]
83,[74.74232768],[108.36575965],[126.12733304]
84,[173.58422254],[64.21975943],[129.68584067]
85,[144.77830723],[61.30480364],[181.18090054]
86,[303.56613945],[61.72949572],[192.1286314]
87,[240.69431072],[65.11933841],[215.46336558]
88,[119.41575672],[80.31397005],[140.65642088]
89,[330.52637202],[55.86616137],[225.03107263]
90,[294.65317599],[64.97814557],[173.67865506]
91,[282.58943006],[57.09957816],[189.21250225]
92,[235.74561641],[74.91362611],[196.52552317]
93,[97.94702181],[77.40888042],[181.65416662]
94,[168.52798821],[71.05546219],[141.49229485]
95,[337.44499031],[46.47357125],[230.35122203]
