,Mean,Variance,Predictive model
0,[-18.78702367],[0.94911573],[-0.18767139]
1,[-18.92155232],[0.92515236],[-0.27272017]
2,[-19.16671803],[1.11650215],[-0.37772295]
3,[-19.33449371],[1.17699894],[-0.48050201]
4,[-19.83566218],[1.16321993],[-0.61285537]
5,[-18.66166303],[1.07627713],[-0.74369412]
6,[-17.62233292],[1.41530264],[-0.8271253]
7,[-13.99267783],[1.66333957],[-0.81884863]
8,[-13.18346868],[1.42029674],[-0.82693736]
9,[-12.2545972],[0.96688651],[-0.98921965]
10,[-11.93917363],[0.8987081],[-1.06529893]
11,[-11.792729],[0.84011811],[-0.]
12,[-14.26205562],[2.50673743],[-0.]
13,[-11.40398068],[1.3388603],[-0.]
14,[-11.84060664],[1.36766093],[-0.]
15,[-17.55040701],[3.59084096],[-0.]
16,[-10.80622551],[0.98920802],[-0.]
17,[-5.78390683],[1.65339949],[-0.]
18,[-6.8135768],[1.26078328],[-0.]
19,[-3.46403262],[1.21026229],[-0.]
20,[-15.49693683],[5.71757659],[-0.]
21,[-15.76026897],[5.72733013],[-0.]
22,[-3.33919546],[0.81121126],[-0.]
23,[-15.57643557],[6.2943113],[-0.]
24,[-2.68778838],[1.25355829],[-0.]
25,[-15.62226372],[6.51472075],[-0.]
26,[-15.89522345],[6.48652586],[-0.]
27,[-16.0124423],[6.47833455],[-0.]
28,[-3.21705584],[1.26020214],[-0.]
29,[-16.55304674],[6.62620772],[-0.]
30,[-16.35342203],[6.35980069],[-0.]
31,[-3.21162918],[1.18571679],[-0.]
32,[-16.81372273],[6.81021051],[-0.]
33,[-8.74762981],[5.40331114],[-0.]
34,[-2.96623368],[1.18495523],[-0.]
35,[-16.89842397],[6.93165454],[-0.]
36,[-2.97821299],[1.16930547],[-0.]
37,[-2.95168586],[1.11840259],[-0.]
38,[-18.0245816],[7.00552525],[-0.]
39,[-17.41340949],[6.67696206],[-0.]
40,[-2.90410085],[1.07801254],[-0.]
41,[-3.10944597],[1.05089869],[-0.]
42,[-3.11229161],[1.04411926],[-0.]
43,[-2.93773412],[1.03284531],[-0.]
44,[-2.88326777],[1.08629001],[-0.]
45,[-2.78069733],[1.04330291],[-0.]
46,[-2.68982635],[1.06626354],[-0.]
47,[-7.98853405],[6.93593128],[-0.]
48,[-17.12149445],[7.65242723],[-0.]
49,[-17.60410397],[7.51575087],[-0.]
50,[-17.73558298],[7.15154527],[-0.]
51,[-18.2299903],[7.28153527],[-0.]
52,[-18.1304559],[7.1157595],[-0.]
53,[-2.64108113],[1.0156274],[-0.]
54,[-2.50841692],[1.00835771],[-0.]
55,[-2.42927669],[1.06250807],[-0.]
56,[-9.65264252],[7.37395412],[-0.]
57,[-17.01731417],[6.88974651],[-0.]
58,[-2.33339787],[1.01610068],[-0.]
59,[-2.31401339],[1.02783326],[-0.]
60,[-10.05994219],[7.71272039],[-0.]
61,[-17.57031425],[7.32079932],[-0.]
62,[-11.84908641],[8.02531691],[-0.]
63,[-11.10978137],[7.63233497],[-0.]
64,[-11.75357066],[7.87599996],[-0.]
65,[-12.28023878],[7.98248471],[-0.]
66,[-2.25913505],[1.00386196],[-0.]
67,[-11.72318901],[7.81588552],[-0.]
68,[-2.22842545],[0.97558728],[-0.]
69,[-11.507546],[7.73564177],[-0.]
70,[-2.13836498],[0.97945772],[-0.]
71,[-2.26164541],[0.97108049],[-0.]
72,[-2.11298316],[0.96296502],[-0.]
73,[-2.14264232],[0.94927821],[-0.]
74,[-11.26351052],[7.92652589],[-0.]
75,[-11.966574],[8.1080687],[-0.]
76,[-2.08814239],[0.95262006],[-0.]
77,[-12.00953461],[8.12972186],[-0.]
78,[-2.13091912],[0.94583667],[-0.]
79,[-2.08676004],[0.93194785],[-0.]
80,[-2.07536322],[0.91695647],[-0.]
81,[-11.77908118],[8.19482129],[-0.]
82,[-11.89042582],[8.2178184],[-0.]
83,[-7.41852167],[6.51623645],[-0.]
84,[-2.07375445],[0.9060264],[-0.]
85,[-2.10371216],[0.89962026],[-0.]
86,[-11.72311277],[8.23799428],[-0.]
87,[-11.81408021],[8.24280248],[-0.]
88,[-11.9209821],[8.2668233],[-0.]
89,[-12.01905092],[8.28105731],[-0.]
90,[-12.11179965],[8.29012382],[-0.]
91,[-12.19655557],[8.29155201],[-0.]
92,[-12.28558186],[8.29826023],[-0.]
93,[-12.34391583],[8.29450345],[-0.]
94,[-12.38665097],[8.26525825],[-0.]
95,[-12.47486496],[8.27391442],[-0.]
