,Mean,Variance,Predictive model
0,[628.42055245],[5664.1795351],[-52.56925952]
1,[-7947.3387118],[11507.19648044],[-2543.21930638]
2,[5966.10693103],[2257.48106997],[-80.46726112]
3,[-430.28658257],[15679.98031784],[-1573.46193496]
4,[-518.90085167],[5899.29195923],[-56.43698692]
5,[-539.81580443],[5372.84606531],[-18.0988894]
6,[2980.57072681],[5637.01816906],[-1499.76619798]
7,[-3385.05556338],[6239.66609264],[-239.48016715]
8,[-105.55076965],[4066.07074995],[-23.68888876]
9,[-8458.4830803],[6284.62222655],[-1603.06138276]
10,[-1787.54043702],[3221.59958857],[-247.46508795]
11,[-1385.42353191],[2629.268851],[-247.09249197]
12,[-6475.89114999],[4500.53474406],[-813.44161678]
13,[1145.45135334],[1154.85702139],[-348.59822862]
14,[-80.05006235],[1678.22659647],[-193.73152789]
15,[-1387.24387129],[1773.05279062],[-53.8795143]
16,[-267.71632896],[1298.30797387],[-204.91980824]
17,[-146.76658082],[1079.80125473],[-104.58444227]
18,[-647.1353577],[882.418281],[-18.19829451]
19,[47.34639517],[571.41885163],[-171.87153712]
20,[-25.82878907],[571.53229849],[-58.50768337]
21,[-107.38413586],[526.2302176],[-37.81334867]
22,[-29.16247309],[500.51856854],[-32.60018696]
23,[-2.04456057],[443.48615169],[-35.32443673]
24,[0.4021109],[434.51239714],[-33.38146381]
25,[602.55033898],[798.30805119],[-1132.67244969]
26,[-122.97156488],[578.69166909],[-183.80737209]
27,[-29.33940578],[441.80648973],[-142.32856638]
28,[2.04279413],[343.93364387],[-28.55459987]
29,[-0.39922588],[362.22253443],[-42.10262099]
30,[0.26632609],[349.99654069],[-30.11707142]
31,[-81.31810043],[367.90369652],[-30.20008834]
32,[-3.38256579],[324.82347792],[-23.91101985]
33,[-71.41187808],[364.47874428],[-39.41262623]
34,[-83.89320965],[346.02689765],[-38.84381111]
35,[-39.98473937],[320.9849615],[-32.59492166]
36,[-34.47132302],[315.70133596],[-49.47672729]
37,[-4.22262006],[296.48501175],[-36.49179277]
38,[-1.84745281],[288.11517375],[-33.11969456]
39,[-51.37201345],[305.29507348],[-26.53979346]
40,[9.34929581],[278.62278024],[-47.76124028]
41,[-32.43332543],[283.35759649],[-44.39859201]
42,[3.8306367],[268.43158283],[-50.47865574]
43,[3.3786822],[267.25735301],[-49.99239997]
44,[-23.51496556],[268.74634526],[-39.88466064]
45,[-1.89594632],[260.52326387],[-46.60552397]
46,[-9.79166459],[257.82815131],[-61.95871571]
47,[-13.15452248],[257.56994385],[-43.39075096]
48,[-1.67829075],[248.28333491],[-30.44787272]
49,[-89.92260525],[282.33350413],[-53.53745979]
50,[-3.52050034],[246.18498534],[-44.13513985]
51,[8.36997896],[235.08692575],[-40.04289455]
52,[-43.24879407],[250.28707159],[-62.60606476]
53,[-3.95555046],[229.80966988],[-35.57870227]
54,[-33.8632846],[240.35919765],[-38.44205012]
55,[0.41533521],[228.48080834],[-53.37501565]
56,[-15.04016727],[260.59799506],[-106.87983016]
57,[2.78852529],[220.42291903],[-47.07529621]
58,[-6.43094044],[222.61550757],[-41.2700384]
59,[-4.03376845],[218.79523675],[-38.11570881]
60,[-1.21048903],[243.75895093],[-81.51814882]
61,[-1.65209681],[215.3105286],[-39.19736157]
62,[-8.46392751],[216.6894646],[-38.3891032]
63,[-0.3992816],[211.96453033],[-29.70283898]
64,[-5.08233166],[211.88982233],[-48.71573187]
65,[6.00564828],[205.41887596],[-39.65550013]
66,[-2.75209712],[206.13608529],[-30.82444063]
67,[-19.40508352],[210.80498505],[-31.80341321]
68,[-0.9750419],[202.34026834],[-32.30049591]
69,[1.58630773],[200.05973747],[-34.05743734]
70,[-0.79853002],[196.91822528],[-28.97556111]
71,[-3.94835135],[199.22736838],[-31.11582306]
72,[-2.64628507],[195.44631775],[-35.12556031]
73,[4.05977297],[190.98581094],[-32.04376008]
74,[-0.47755839],[191.2832832],[-31.49854346]
75,[-22.07340476],[198.15306572],[-23.03712706]
76,[-2.09451158],[190.57077534],[-31.40691254]
77,[-2.38920832],[188.30408366],[-34.08873101]
78,[1.71663133],[185.14433153],[-28.6311133]
79,[-6.29235418],[187.32854844],[-29.85468918]
80,[-28.70247547],[209.38455144],[-66.24239178]
81,[-2.6439515],[184.83791382],[-21.42849949]
82,[-9.24774289],[185.09703459],[-27.90998226]
83,[-2.93326508],[181.44157288],[-28.33367288]
84,[-3.59412589],[182.53948904],[-28.04688704]
85,[-4.02048186],[180.44476963],[-26.07030194]
86,[-1.12465537],[176.97445934],[-19.44068156]
87,[0.9391576],[175.50499869],[-27.67905288]
88,[-0.89546142],[175.00209628],[-24.10874716]
89,[-0.57581569],[174.0205961],[-24.33079603]
90,[-55.53400353],[193.65971679],[-19.89537305]
91,[-2.76032372],[171.79521393],[-24.22673297]
92,[-0.42031698],[170.14464864],[-23.30610964]
93,[1.19612183],[168.23619744],[-25.79232337]
94,[-19.02996421],[188.17397978],[-33.27947467]
95,[-0.49089418],[167.19601025],[-19.40572106]
