,Mean,Variance,Predictive model
0,[0.86571784],[0.23818626],[0.00558583]
1,[0.84600464],[0.22494426],[0.0058645]
2,[1.13316896],[0.26171194],[0.01457026]
3,[1.43421035],[0.24897093],[0.02294517]
4,[1.60822037],[0.22613225],[0.04404716]
5,[1.68253088],[0.1972603],[0.04207519]
6,[1.41127587],[0.29246728],[0.04308102]
7,[1.53155183],[0.28341917],[0.07586604]
8,[1.70102053],[0.22632919],[0.10658933]
9,[1.18007542],[0.42672771],[0.08445894]
10,[1.48481445],[0.36446805],[0.07662881]
11,[1.68178807],[0.20995693],[0.07033357]
12,[1.71671191],[0.38224528],[0.12733453]
13,[2.02635694],[0.36492477],[0.12444745]
14,[2.09710614],[0.37388688],[0.16088231]
15,[2.05717581],[0.34821867],[0.09786638]
16,[2.03064232],[0.34129842],[0.13763448]
17,[2.06008165],[0.36737859],[0.19429045]
18,[2.37611377],[0.12185115],[0.40414056]
19,[2.26410689],[0.21196019],[0.43747465]
20,[0.73975143],[0.83370643],[0.45075008]
21,[2.35516325],[0.1097946],[0.4960009]
22,[2.56614926],[0.05913674],[0.6203069]
23,[2.33467935],[0.21048779],[0.48336801]
24,[2.54402459],[0.21760451],[0.67217505]
25,[2.62361029],[0.20556103],[0.77429719]
26,[2.52590514],[0.48723212],[0.77246357]
27,[2.44602214],[0.37117092],[0.69531955]
28,[2.50185382],[0.28418555],[0.96945561]
29,[3.10716652],[0.1643285],[1.1145198]
30,[2.70204225],[0.19909257],[1.21885776]
31,[3.01548201],[0.10420232],[1.18079343]
32,[3.05591845],[0.12712677],[1.29577666]
33,[2.56996813],[0.1370156],[1.33804122]
34,[2.06325476],[0.23250683],[1.59394651]
35,[2.83106478],[0.11237303],[1.65625141]
36,[3.21806126],[0.08948814],[1.78408477]
37,[2.99665979],[0.07129897],[1.83840517]
38,[3.27844018],[0.04339481],[1.99621121]
39,[3.27971604],[0.02828431],[2.26811836]
40,[2.65354732],[0.10981896],[2.0697639]
41,[2.95513051],[0.07160843],[2.49594804]
42,[3.28584512],[0.02691284],[2.65748107]
43,[3.12331619],[0.04956962],[2.57207569]
44,[2.97439723],[0.04370361],[2.87386733]
45,[2.23768802],[0.12268929],[2.6543953]
46,[2.62349832],[0.08392748],[2.8578004]
47,[2.75369998],[0.06899694],[2.68268896]
48,[2.77625001],[0.05346663],[2.74364226]
49,[3.07423597],[0.02315008],[2.73925159]
50,[3.08143339],[0.04859352],[2.38784898]
51,[2.55033432],[0.13148016],[2.63426895]
52,[3.05848939],[0.03308436],[2.9048048]
53,[2.23453324],[0.17378684],[2.65749077]
54,[3.31834529],[0.00894503],[3.03296356]
55,[2.79252655],[0.06146753],[2.52516403]
56,[2.8901317],[0.03035176],[2.95860039]
57,[3.02231238],[0.02293406],[2.91383319]
58,[3.31801135],[0.00650794],[2.99128154]
59,[3.32119313],[0.0044836],[3.07294783]
60,[3.07397986],[0.02751454],[2.86070346]
61,[2.71830802],[0.068491],[2.77029469]
62,[3.31828309],[0.00455411],[3.02863426]
63,[2.86039913],[0.05668442],[2.76207683]
64,[3.32101286],[0.00449177],[3.06081643]
65,[3.10110518],[0.03407433],[2.90526969]
66,[2.87424296],[0.03898888],[2.75128155]
67,[3.31549472],[0.00493628],[3.06747734]
68,[3.09508368],[0.03364275],[2.75921283]
69,[2.77140812],[0.0497461],[2.83375956]
70,[2.76877647],[0.03195237],[2.87765948]
71,[3.31512525],[0.0047236],[3.06801115]
72,[2.8721677],[0.04258289],[2.94154971]
73,[3.31501465],[0.00418013],[3.0945573]
74,[3.04242027],[0.0279064],[2.91935703]
75,[2.93150494],[0.02703051],[2.89210262]
76,[2.97413595],[0.02278489],[2.83623859]
77,[3.30931913],[0.00453128],[3.05294671]
78,[3.301989],[0.00523883],[3.08292115]
79,[2.47209434],[0.0707775],[2.91007412]
80,[3.05014618],[0.01797458],[2.8059944]
81,[2.73661626],[0.0518702],[3.01161639]
82,[2.41077074],[0.07771051],[2.70494966]
83,[2.64973959],[0.03494079],[2.74262997]
84,[2.89445568],[0.03327287],[2.8612912]
85,[2.80094927],[0.02719427],[2.93623718]
86,[2.82876154],[0.04069582],[2.76007809]
87,[3.00059178],[0.01988151],[2.87219086]
88,[2.78842785],[0.03108346],[2.87352164]
89,[3.31638856],[0.00426471],[3.05960347]
90,[2.57199729],[0.04815229],[2.90661185]
91,[2.92350427],[0.02058366],[2.98280185]
92,[2.73998937],[0.03591736],[2.87412444]
93,[2.91072926],[0.02900291],[2.92190252]
94,[2.50492156],[0.03081145],[2.8151014]
95,[2.76861969],[0.0259135],[2.79202586]
