,Mean,Variance,Predictive model
0,[5.8413631],[0.83365006],[0.0916268]
1,[6.73396396],[0.45163026],[0.13396141]
2,[6.91474856],[0.26604197],[0.28686496]
3,[6.59193484],[0.35856689],[0.46905136]
4,[6.89815058],[0.38982084],[0.28827592]
5,[9.24645939],[1.11102744],[0.45376164]
6,[9.80409581],[0.47582871],[0.37320517]
7,[9.9296004],[0.33069657],[0.52285059]
8,[9.85891966],[0.27971762],[0.63694279]
9,[10.01533042],[0.14233541],[0.7666012]
10,[12.56857913],[0.45950442],[1.07682776]
11,[12.57943712],[0.79498449],[1.11879069]
12,[11.92505683],[0.92235344],[1.16784132]
13,[11.55117124],[1.24736759],[1.42000592]
14,[11.53973774],[1.53439428],[1.37193614]
15,[11.51518572],[1.46655064],[1.46172042]
16,[10.89235965],[1.3271548],[2.7766813]
17,[12.906358],[0.92746885],[1.62132087]
18,[13.04509208],[0.77171106],[1.71687687]
19,[11.723078],[1.02831814],[2.43145081]
20,[8.2933692],[2.10022996],[2.47474472]
21,[12.59003837],[0.8174214],[2.65903818]
22,[10.10065142],[2.27053793],[3.29513914]
23,[10.45811284],[2.13856894],[3.35574834]
24,[8.5167976],[1.90163128],[3.19475985]
25,[12.21618802],[0.74843799],[3.64754371]
26,[11.42458348],[1.51168942],[4.2562675]
27,[13.24455437],[0.40671803],[3.86545785]
28,[13.27355912],[0.84947335],[4.75961858]
29,[10.93487163],[2.09052887],[5.06269823]
30,[12.58868975],[1.92622899],[5.21322148]
31,[10.93153924],[2.13698374],[5.79698861]
32,[8.30155711],[2.67777985],[6.47716387]
33,[10.94042736],[1.81417427],[6.60296201]
34,[10.18654092],[2.32870045],[6.96184559]
35,[12.13516921],[1.94498535],[6.67288317]
36,[11.20468646],[1.94988427],[7.48205939]
37,[10.47031738],[2.23494154],[7.6302374]
38,[9.16927821],[2.48406857],[8.34145934]
39,[9.99024419],[2.29852255],[8.44386169]
40,[10.32800064],[2.25661074],[8.70504547]
41,[9.8822287],[2.28868985],[9.20600591]
42,[10.76552954],[2.0761349],[0.]
43,[8.71066997],[2.68256141],[0.]
44,[8.38127375],[2.77784074],[0.]
45,[8.36051375],[2.75644706],[0.]
46,[8.30606518],[2.75964135],[0.]
47,[8.250161],[2.76613794],[0.]
48,[8.16965855],[2.80718667],[0.]
49,[8.13671893],[2.79396435],[0.]
50,[8.09213085],[2.79095516],[0.]
51,[8.06533942],[2.78040805],[0.]
52,[8.03453487],[2.78501264],[0.]
53,[8.26788439],[2.75336772],[0.]
54,[11.52043414],[2.12010587],[0.]
55,[8.07955588],[2.81138891],[0.]
56,[7.97150444],[2.81960622],[0.]
57,[7.90596347],[2.82300852],[0.]
58,[7.87871246],[2.81019523],[0.]
59,[8.0041783],[2.78578635],[0.]
60,[7.81004218],[2.79761056],[0.]
61,[7.76670401],[2.80174058],[0.]
62,[7.72657446],[2.80201934],[0.]
63,[7.71360691],[2.78469001],[0.]
64,[7.70616936],[2.76628267],[0.]
65,[7.68365111],[2.7540606],[0.]
66,[7.66750761],[2.74460124],[0.]
67,[7.6540965],[2.73022619],[0.]
68,[9.19716171],[2.47119223],[0.]
69,[7.7707864],[2.66001716],[0.]
70,[10.95720793],[1.78769779],[0.]
71,[7.61794616],[2.72408423],[0.]
72,[7.58728676],[2.72107016],[0.]
73,[7.57424156],[2.7069738],[0.]
74,[7.57043854],[2.69083712],[0.]
75,[7.57193153],[2.67480652],[0.]
76,[7.54478975],[2.67306457],[0.]
77,[7.51291033],[2.67276227],[0.]
78,[7.50553339],[2.65830553],[0.]
79,[7.46846016],[2.66567576],[0.]
80,[7.47529529],[2.65141332],[0.]
81,[7.45356322],[2.64454634],[0.]
82,[7.43686196],[2.6347441],[0.]
83,[7.42242341],[2.62400312],[0.]
84,[7.45340838],[2.62141596],[0.]
85,[7.45649482],[2.60520894],[0.]
86,[7.26637003],[2.64020403],[0.]
87,[8.83580902],[2.34364918],[0.]
88,[7.25939625],[2.66798735],[0.]
89,[11.86140835],[1.29214504],[0.]
90,[8.57485453],[2.35434843],[0.]
91,[7.43498638],[2.59655588],[0.]
92,[7.45781756],[2.58412059],[0.]
93,[7.21094084],[2.61461622],[0.]
94,[7.17666413],[2.61542231],[0.]
95,[7.10468772],[2.64283362],[0.]
